,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
59394,9.68,582,416,210.0,420.3
59395,11.76,610,434,201.168,763.2
59396,12.4,415,385,200.242,1317.6
59397,0.76,241,331,210.0,1.6
59398,19.71,590,396,199.241,1673.6
59399,5.46,199,263,209.777,252.2
59400,7.25,568,338,198.943,690.2
59401,16.26,610,350,199.375,1178.6
59402,16.69,407,294,200.28,1194.5
59403,20.59,483,268,210.0,1518.7
59404,6.49,431,287,209.583,188.7
59405,4.58,89,282,209.864,1.6
59406,18.94,482,345,198.966,1801.2
59407,0.76,267,329,209.954,1.6
59408,17.78,533,375,199.974,1726.2
59409,14.21,553,379,199.779,1619.4
59410,0.85,89,253,210.0,70.7
59411,10.83,419,335,210.0,240.7
59412,3.08,208,285,210.0,83.4
59413,0.76,273,266,209.915,239.5
59414,9.62,610,319,199.154,1510.7
59415,15.63,467,426,199.401,760.4
59416,15.67,550,340,199.867,1666.4
59417,0.76,268,284,208.752,1.6
59418,21.28,551,369,200.597,1009.9
59419,10.57,513,392,210.0,446.8
59420,13.9,584,414,200.459,833.4
59421,2.73,219,303,210.0,162.6
59422,6.11,206,281,209.834,122.5
59423,17.47,521,287,210.0,280.1
59424,0.76,254,312,209.712,143.6
59425,4.66,188,278,209.841,68.2
59426,10.52,461,351,199.997,645.1
59427,4.32,142,273,210.0,373.5
59428,12.43,549,254,200.567,821.8
59429,8.73,222,334,209.493,190.1
59430,19.19,394,362,210.0,1.6
59431,7.1,110,302,210.0,169.3
59432,15.38,504,310,198.943,1405.3
59433,3.5,394,389,209.357,298.1
59434,6.22,370,287,209.474,109.5
59435,9.09,177,258,209.598,17.4
59436,5.66,124,258,209.89,79.5
59437,7.45,534,335,200.887,636.8
59438,17.4,430,332,198.943,389.1
59439,4.85,206,281,209.786,72.3
59440,21.45,528,327,198.988,1892.7
59441,6.91,453,318,209.492,507.7
59442,19.55,520,374,209.574,1425.8
59443,20.76,494,276,199.927,1146.7
59444,6.46,451,403,199.027,974.3
59445,0.76,126,331,209.405,1.6
59446,0.76,285,294,209.84,135.1
59447,16.08,610,388,198.943,1408.9
59448,2.51,89,313,209.041,95.2
59449,3.74,172,290,210.0,166.0
59450,16.96,89,372,210.0,223.5
59451,4.59,262,291,210.0,143.4
59452,21.18,507,376,199.097,1203.9
59453,21.25,411,385,199.601,1856.4
59454,0.76,89,260,210.0,1.6
59455,1.31,158,277,210.0,11.3
59456,18.51,492,434,199.226,1051.5
59457,20.21,607,333,200.315,787.7
59458,8.4,343,279,209.227,670.8
59459,9.5,469,282,209.657,1632.2
59460,1.13,286,273,209.932,34.2
59461,15.35,610,353,199.348,959.8
59462,6.39,416,368,200.155,862.1
59463,0.76,193,259,208.349,228.6
59464,8.42,168,342,209.967,272.0
59465,6.31,567,363,200.632,1427.1
59466,6.03,462,346,199.234,261.3
59467,11.83,563,434,199.293,1527.2
59468,9.22,447,379,200.209,998.4
59469,19.6,568,346,198.943,915.4
59470,1.7,244,347,209.525,19.8
59471,8.78,206,293,210.0,151.8
59472,12.63,421,343,201.084,1250.3
59473,4.52,472,313,209.381,289.0
59474,1.53,154,265,209.909,1.6
59475,3.97,167,320,210.0,61.2
59476,16.92,504,406,199.818,1286.1
59477,0.76,89,299,208.753,1.6
59478,4.64,160,288,209.464,45.2
59479,7.1,478,370,209.312,235.6
59480,17.99,503,326,209.156,124.6
59481,7.11,465,394,199.637,1147.0
59482,7.53,438,412,199.231,1070.5
59483,0.76,89,289,209.531,1.6
59484,10.56,538,382,200.208,917.2
59485,10.27,610,393,199.535,1433.3
59486,4.17,303,332,210.0,129.9
59487,19.98,486,341,209.206,407.5
59488,15.77,411,245,209.403,225.8
59489,15.06,497,365,198.943,1230.9
59490,13.8,152,344,209.623,219.3
59491,4.92,228,311,209.419,121.8
59492,10.77,179,306,209.227,1.6
59493,10.5,610,389,200.669,1072.9
59494,8.16,498,367,199.6,1019.5
59495,1.28,145,266,209.717,59.5
59496,11.61,560,351,199.501,1339.0
59497,0.86,210,304,210.0,253.3
59498,3.66,121,292,209.912,138.7
59499,10.39,541,396,199.023,708.9
59500,5.29,94,248,208.88,219.4
59501,11.04,117,287,209.592,232.1
59502,3.0,146,305,209.912,49.2
59503,2.67,578,351,198.943,771.8
59504,2.27,89,354,210.0,125.1
59505,3.9,89,245,209.491,1.6
59506,1.73,133,379,210.0,1.6
59507,11.37,610,431,198.943,1496.6
59508,8.85,89,334,208.889,236.5
59509,13.71,610,373,199.074,269.5
59510,19.07,518,378,199.048,1388.4
59511,12.52,552,348,200.494,484.5
59512,8.36,315,271,209.579,165.9
59513,0.76,269,313,209.618,32.2
59514,4.31,97,303,209.839,1.6
59515,14.42,467,392,199.315,1614.9
59516,19.31,332,414,199.636,680.5
59517,7.18,427,354,199.411,274.4
59518,3.82,452,245,209.535,92.6
59519,18.49,492,357,199.006,1178.4
59520,0.76,188,294,208.91,70.5
59521,20.31,462,304,209.17,171.9
59522,6.22,318,268,209.522,112.7
59523,0.76,89,276,209.584,1.6
59524,8.36,398,405,198.943,161.4
59525,3.63,155,384,209.12,16.7
59526,7.76,553,276,209.54,207.5
59527,9.26,496,400,199.951,1395.6
59528,21.59,346,298,198.943,292.6
59529,6.73,402,367,199.872,185.5
59530,8.39,455,324,200.613,1218.8
59531,8.96,367,350,199.059,298.8
59532,11.17,588,401,198.989,1478.2
59533,17.58,536,326,209.776,245.5
59534,0.76,128,275,209.866,363.4
59535,7.22,490,379,199.687,419.4
59536,7.04,370,277,209.393,1183.1
59537,6.89,437,349,209.506,45.3
59538,14.26,606,363,200.189,641.9
59539,3.87,158,287,210.0,206.7
59540,4.65,427,370,199.814,1237.8
59541,0.91,247,311,209.758,1.6
59542,16.03,500,311,199.719,1332.7
59543,22.59,558,368,200.486,1330.8
59544,9.56,455,423,209.914,112.8
59545,3.91,187,271,209.304,263.8
59546,10.47,89,245,210.0,204.8
59547,6.17,236,293,209.757,129.9
59548,19.75,555,343,200.229,83.9
59549,15.78,357,245,209.659,333.5
59550,0.9,610,385,198.943,1165.8
59551,11.7,387,333,200.702,1221.4
59552,18.31,539,373,198.943,1612.9
59553,6.84,453,309,199.385,1220.6
59554,14.29,596,406,198.943,178.3
59555,13.46,557,379,198.943,803.6
59556,4.03,307,245,210.0,139.4
59557,7.37,436,415,209.092,214.9
59558,11.63,610,344,198.943,654.8
59559,26.6,455,396,209.083,173.8
59560,5.99,129,282,209.68,135.2
59561,2.74,146,329,209.13,24.8
59562,14.38,360,267,199.287,99.7
59563,5.72,370,313,198.943,1171.8
59564,5.82,515,249,199.986,1393.0
59565,13.37,198,245,209.736,339.4
59566,0.76,345,250,209.736,1.6
59567,7.61,448,395,198.943,219.9
59568,19.22,451,374,210.0,286.0
59569,17.97,496,310,210.0,137.3
59570,18.59,568,303,198.943,1523.3
59571,16.84,427,355,210.0,436.6
59572,5.51,580,314,198.943,1496.7
59573,12.68,425,379,209.091,48.0
59574,5.89,390,319,201.862,76.0
59575,14.21,610,434,198.943,1551.4
59576,6.72,569,360,200.364,1401.3
59577,6.28,510,354,209.044,1390.1
59578,16.52,494,353,199.414,1152.2
59579,23.37,559,421,199.204,1472.7
59580,10.92,114,301,209.542,111.7
59581,15.69,511,354,200.588,1106.8
59582,0.76,315,293,210.0,1.6
59583,17.89,577,409,200.407,1395.2
59584,18.74,454,387,209.562,1202.1
59585,14.17,565,434,199.143,1516.5
59586,7.17,446,364,200.135,1247.7
59587,3.44,89,425,209.694,16.5
59588,0.76,171,331,210.0,1.6
59589,6.11,171,277,209.994,234.3
59590,4.69,460,325,208.854,257.0
59591,4.71,89,387,209.72,160.9
59592,17.02,582,434,199.845,1445.6
59593,9.29,498,336,200.023,244.6
59594,11.86,130,296,209.491,270.2
59595,1.37,89,310,209.395,1.6
59596,16.24,220,403,210.0,164.2
59597,1.21,264,316,208.872,167.1
59598,11.66,610,425,200.421,800.6
59599,2.29,89,278,210.0,70.1
59600,6.88,319,375,209.528,160.8
59601,3.47,140,266,208.553,1.6
59602,3.17,235,303,210.0,330.9
59603,0.76,89,273,209.934,1.6
59604,12.96,524,356,199.542,1382.6
59605,8.51,511,434,208.455,325.4
59606,9.59,477,262,200.252,910.2
59607,0.76,89,307,209.575,1.6
59608,5.99,346,298,209.574,311.9
59609,19.26,610,434,200.965,1445.3
59610,7.73,426,322,198.943,848.2
59611,3.19,133,289,209.172,154.5
59612,11.78,610,434,209.366,1851.2
59613,18.02,509,359,199.343,721.6
59614,18.29,515,342,210.0,95.3
59615,21.06,405,308,200.736,1037.4
59616,8.43,228,269,209.226,53.5
59617,0.76,176,276,210.0,195.2
59618,13.58,522,379,199.844,1892.7
59619,7.41,215,357,209.622,168.6
59620,7.77,412,408,209.993,294.2
59621,6.94,398,336,209.49,678.7
59622,2.6,236,302,209.554,109.9
59623,13.56,466,348,200.343,604.0
59624,23.16,604,430,198.943,1425.5
59625,19.56,580,386,200.953,1107.8
59626,0.76,89,303,208.758,1.6
59627,14.12,478,317,198.943,193.8
59628,2.07,155,304,209.926,1.6
59629,5.8,571,365,199.931,704.4
59630,8.9,444,434,200.557,768.7
59631,4.15,143,311,209.174,107.8
59632,0.76,241,312,209.994,1.6
59633,10.61,364,372,199.657,37.9
59634,17.18,493,386,199.256,776.6
59635,0.76,315,298,209.864,198.8
59636,5.4,353,298,209.146,267.5
59637,10.97,407,400,209.368,314.4
59638,0.76,227,249,208.888,9.7
59639,7.47,322,299,209.402,251.7
59640,10.18,355,307,209.121,51.5
59641,0.76,272,277,209.35,28.5
59642,2.5,89,254,209.431,246.4
59643,8.08,410,302,210.0,430.0
59644,9.68,394,402,209.097,94.4
59645,14.99,351,368,209.065,203.4
59646,7.0,610,336,199.164,995.2
59647,0.76,134,323,209.106,181.6
59648,20.39,523,412,199.178,1740.3
59649,24.1,610,381,200.01,1143.9
59650,2.52,134,323,208.73,41.9
59651,7.86,610,366,199.074,1470.6
59652,0.76,189,245,210.0,47.9
59653,1.98,174,366,210.0,93.0
59654,0.76,257,281,209.57,1.6
59655,23.66,545,434,199.299,1452.1
59656,11.57,222,329,209.786,80.4
59657,19.6,100,394,209.871,160.2
59658,23.82,394,304,199.743,1184.6
59659,22.57,561,434,200.471,123.8
59660,13.23,610,419,199.087,822.4
59661,3.26,285,283,209.599,280.7
59662,8.1,413,392,198.943,437.2
59663,12.11,380,323,200.177,1190.7
59664,18.16,366,327,200.314,734.6
59665,10.24,342,247,208.414,58.7
59666,13.47,569,374,199.932,1436.7
59667,4.85,194,245,209.615,174.1
59668,14.92,610,374,200.213,1696.1
59669,6.09,407,255,209.416,85.3
59670,0.76,89,349,209.642,1.6
59671,0.76,89,254,209.64,14.9
59672,0.76,120,256,210.0,276.7
59673,0.76,89,322,209.369,1.6
59674,12.04,398,245,209.732,299.7
59675,9.81,454,387,210.0,118.1
59676,2.9,201,265,209.013,310.3
59677,16.5,512,393,200.064,1300.4
59678,9.49,479,376,209.544,334.4
59679,3.12,89,260,209.873,28.3
59680,8.23,529,321,210.0,211.6
59681,16.36,430,317,209.727,252.9
59682,2.31,211,289,210.0,113.5
59683,1.37,91,296,210.0,1.6
59684,9.02,473,413,209.3,464.3
59685,10.23,158,277,210.0,1.6
59686,12.07,481,313,200.83,1350.1
59687,8.27,428,330,210.0,167.5
59688,11.05,550,345,198.943,664.9
59689,8.41,411,299,199.537,1281.7
59690,19.09,422,372,199.644,827.3
59691,3.93,610,350,199.223,1419.2
59692,23.25,610,406,199.315,1820.5
59693,2.5,117,267,210.0,189.1
59694,7.59,541,397,209.852,244.5
59695,15.11,436,276,209.627,102.3
59696,10.76,610,434,200.68,1103.1
59697,17.71,504,326,198.943,1463.6
59698,6.3,389,282,209.621,385.9
59699,0.76,136,321,209.773,1.6
59700,7.45,89,274,210.0,72.4
59701,3.14,124,257,209.318,309.7
59702,15.61,528,353,199.714,1145.4
59703,15.74,429,413,199.603,769.4
59704,8.65,417,276,209.332,111.4
59705,16.41,394,348,199.252,567.8
59706,19.55,466,300,200.065,1265.0
59707,12.94,534,366,198.943,1218.7
59708,23.12,481,391,199.816,913.3
59709,2.69,218,311,209.062,207.8
59710,9.32,89,273,209.3,1.6
59711,10.85,610,346,199.491,1050.0
59712,14.34,533,362,199.442,1024.5
59713,4.92,144,339,208.848,327.0
59714,3.5,198,385,210.0,318.3
59715,19.22,443,390,200.836,1.6
59716,14.61,450,317,201.106,793.6
59717,11.38,109,267,209.517,180.8
59718,18.27,610,393,200.096,1538.6
59719,10.18,125,262,210.0,1.6
59720,5.51,237,262,209.591,107.1
59721,14.08,501,386,199.17,1500.6
59722,9.78,489,270,209.817,381.0
59723,0.76,187,276,209.344,68.8
59724,20.13,524,414,200.255,1060.1
59725,0.76,89,246,208.645,1.6
59726,1.16,119,254,210.0,1.6
59727,0.76,203,284,209.463,44.5
59728,5.64,431,400,199.74,1246.7
59729,7.5,492,429,200.775,1270.6
59730,15.03,493,398,199.014,783.4
59731,12.97,486,397,199.231,1051.2
59732,3.68,196,245,210.0,273.8
59733,5.2,603,389,209.942,202.3
59734,6.18,305,379,209.56,224.6
59735,21.46,610,434,199.636,1492.0
59736,9.46,485,370,199.953,1080.3
59737,0.76,97,275,210.0,1.6
59738,4.78,144,294,209.786,1.6
59739,15.5,334,269,210.0,160.6
59740,13.43,105,310,209.752,1.6
59741,15.87,568,406,199.969,1195.7
59742,4.54,89,303,209.517,201.7
59743,0.76,89,261,209.64,1.6
59744,14.78,498,395,200.543,848.4
59745,16.42,456,344,209.838,268.9
59746,0.76,99,268,209.142,1.6
59747,12.16,591,360,200.278,1623.9
59748,19.2,538,417,199.671,1047.9
59749,6.88,481,341,210.0,484.9
59750,6.18,490,358,201.063,1691.4
59751,9.28,504,405,199.479,1613.7
59752,13.19,610,370,200.083,1118.8
59753,16.31,558,360,201.093,1052.5
59754,18.12,586,345,199.69,1416.2
59755,3.43,195,287,209.605,143.7
59756,0.76,337,288,209.335,7.3
59757,10.82,610,403,199.379,1109.0
59758,0.76,610,423,198.943,517.3
59759,11.43,463,376,209.464,11.8
59760,6.68,417,312,209.427,290.6
59761,21.05,539,389,200.719,1235.0
59762,8.94,607,359,198.943,773.8
59763,11.89,610,355,199.584,1271.4
59764,2.06,233,282,209.405,136.7
59765,3.41,256,282,209.05,211.7
59766,18.02,516,376,200.148,917.5
59767,11.83,450,377,198.943,862.4
59768,4.12,179,245,208.846,356.4
59769,14.17,471,386,210.0,45.7
59770,9.22,330,250,208.821,160.5
59771,8.52,492,375,209.368,194.8
59772,4.04,193,306,209.562,296.2
59773,0.76,327,327,210.0,1.6
59774,21.92,582,361,199.611,875.8
59775,8.87,566,408,201.066,1048.2
59776,20.45,514,276,199.096,986.9
59777,4.58,366,259,209.006,108.9
59778,17.49,507,351,199.271,813.0
59779,22.18,461,327,200.072,296.9
59780,17.9,515,330,198.943,1594.4
59781,19.57,502,349,198.943,1796.5
59782,2.62,184,379,209.818,61.7
59783,0.76,169,284,210.0,1.6
59784,12.46,426,256,199.695,1022.4
59785,2.65,137,273,209.41,295.3
59786,22.75,563,370,199.487,1412.4
59787,6.48,383,282,208.77,175.6
59788,14.83,478,260,201.212,1165.2
59789,8.21,502,316,209.05,1298.3
59790,14.97,389,336,198.943,1015.0
59791,11.71,553,332,199.246,1050.1
59792,0.76,241,322,209.566,1.6
59793,15.04,487,379,199.261,942.2
59794,9.72,486,372,199.753,1405.7
59795,7.12,252,295,209.449,96.5
59796,0.86,110,266,209.716,1.6
59797,2.42,89,296,209.551,1.6
59798,10.92,443,381,199.555,1613.2
59799,2.59,593,303,198.943,262.9
59800,5.36,552,404,198.943,1236.8
59801,14.68,497,381,199.844,1.6
59802,3.34,350,338,199.219,1030.8
59803,7.46,525,401,209.844,875.8
59804,7.82,610,434,200.156,1403.1
59805,13.46,579,418,199.371,1491.8
59806,1.01,142,317,210.0,1.6
59807,10.46,561,354,199.062,1436.0
59808,8.47,460,338,200.381,1091.4
59809,0.76,180,297,210.0,77.6
59810,6.4,482,344,198.943,1042.1
59811,18.28,577,368,199.414,958.8
59812,3.74,89,263,209.586,47.6
59813,1.17,89,250,209.867,1.6
59814,4.3,518,261,209.138,366.1
59815,0.76,172,245,209.669,32.1
59816,10.23,89,255,209.699,218.8
59817,10.8,269,291,210.0,238.2
59818,10.51,604,434,201.511,1379.6
59819,17.63,598,393,198.982,1300.4
59820,24.37,610,379,199.908,1226.0
59821,18.51,479,300,199.721,1506.5
59822,1.03,89,269,209.237,1.6
59823,0.76,385,296,209.462,230.7
59824,5.75,89,290,209.742,156.5
59825,14.44,567,341,198.943,856.7
59826,13.5,507,371,200.677,1358.5
59827,4.95,97,288,209.325,347.2
59828,24.37,554,424,200.896,1226.1
59829,18.07,380,335,200.169,1531.4
59830,1.44,148,290,210.0,176.7
59831,6.63,503,331,209.79,52.1
59832,14.31,135,291,210.0,1.6
59833,17.62,610,428,199.168,1477.6
59834,8.18,507,331,209.656,97.6
59835,14.37,477,344,200.528,1368.0
59836,9.6,450,326,198.943,844.5
59837,5.2,527,297,209.917,1567.4
59838,4.95,89,292,209.957,1.6
59839,14.9,497,250,210.0,389.2
59840,4.64,89,266,209.321,95.1
59841,8.94,459,304,199.983,994.9
59842,20.91,514,389,199.671,700.3
59843,3.66,458,302,209.607,60.5
59844,16.09,484,345,199.577,1267.8
59845,13.82,562,349,199.563,1443.3
59846,16.54,588,333,199.415,785.6
59847,23.48,472,423,199.497,1564.2
59848,1.35,112,256,209.594,9.2
59849,18.32,529,353,199.199,561.6
59850,7.94,466,380,199.517,1108.6
59851,10.87,89,260,210.0,1.6
59852,26.6,610,427,199.437,1591.8
59853,21.35,610,400,199.56,744.9
59854,17.22,550,320,200.012,1065.8
59855,7.76,111,245,210.0,44.6
59856,0.76,89,276,210.0,54.3
59857,8.49,412,329,209.471,1337.7
59858,14.55,385,337,209.391,143.3
59859,7.69,519,389,210.0,457.5
59860,7.24,465,319,200.846,586.7
59861,21.4,469,332,199.053,982.3
59862,8.47,610,372,199.086,1892.7
59863,3.93,104,262,209.707,125.5
59864,23.48,500,415,199.24,1179.2
59865,2.47,125,318,209.897,1.6
59866,12.81,229,284,209.474,165.5
59867,15.84,610,373,198.943,1261.5
59868,17.07,610,373,200.871,1130.7
59869,2.92,180,286,210.0,139.6
59870,4.7,528,321,199.625,1551.1
59871,11.34,449,282,199.796,650.2
59872,0.99,220,278,209.786,47.9
59873,0.76,96,303,209.135,96.3
59874,14.39,580,283,200.345,129.5
59875,5.87,277,370,198.943,829.8
59876,7.5,439,310,199.699,127.5
59877,8.22,370,326,209.353,934.2
59878,14.6,435,267,198.943,884.2
59879,2.25,163,254,210.0,24.2
59880,0.76,610,365,198.943,1330.9
59881,13.92,610,305,198.943,1331.1
59882,9.91,484,397,198.962,1096.4
59883,0.76,96,273,208.934,161.2
59884,4.76,114,304,210.0,185.8
59885,3.13,89,322,209.26,271.6
59886,2.45,448,302,209.122,141.3
59887,3.62,188,271,210.0,73.2
59888,9.26,610,325,199.212,1075.2
59889,8.1,378,399,199.436,1383.7
59890,10.36,555,425,210.0,323.3
59891,1.7,89,245,209.126,277.9
59892,7.5,360,330,198.943,348.2
59893,3.97,440,303,210.0,169.4
59894,3.31,89,269,209.519,236.3
59895,2.19,89,318,209.766,95.9
59896,6.39,480,382,200.258,1067.4
59897,11.44,600,434,198.943,1609.1
59898,0.76,210,288,208.976,1.6
59899,16.01,461,350,199.553,304.6
59900,15.07,328,297,210.0,328.9
59901,5.51,111,373,209.69,190.6
59902,14.15,538,325,199.834,867.2
59903,5.34,158,336,209.449,2.6
59904,8.5,414,245,208.99,209.8
59905,0.76,211,266,209.404,16.2
59906,12.67,501,347,198.943,1240.9
59907,14.53,442,348,209.639,428.6
59908,4.58,197,352,209.315,38.9
59909,11.03,269,281,209.668,507.9
59910,0.76,243,289,209.547,83.1
59911,3.09,347,247,209.77,182.6
59912,1.19,91,273,208.786,191.0
59913,7.03,213,405,210.0,149.1
59914,21.86,610,434,198.943,504.7
59915,5.82,458,391,210.0,286.0
59916,13.2,519,354,199.318,1404.1
59917,17.62,451,320,200.826,881.2
59918,5.15,127,274,209.343,38.3
59919,4.75,186,308,209.76,1.6
59920,5.8,143,290,209.833,75.7
59921,0.76,89,280,209.163,98.0
59922,4.73,208,277,209.019,284.1
59923,13.03,406,299,199.659,1417.3
59924,14.77,527,306,198.943,890.9
59925,4.5,135,246,208.561,326.0
59926,6.74,454,294,198.943,1315.4
59927,7.81,407,347,209.988,187.0
59928,17.7,492,408,208.888,460.9
59929,16.47,447,385,199.763,656.8
59930,12.81,164,299,208.953,292.5
59931,3.26,147,288,208.754,115.3
59932,0.77,133,279,209.857,1.6
59933,8.49,483,325,199.548,1386.1
59934,8.34,495,354,200.982,1355.2
59935,0.76,144,245,209.519,218.0
59936,18.64,393,356,199.648,1035.6
59937,11.02,567,364,199.971,1783.0
59938,0.76,266,325,209.549,150.7
59939,5.63,445,331,208.946,206.4
59940,8.31,478,346,209.564,259.4
59941,6.74,477,399,209.507,289.5
59942,4.15,380,370,199.908,867.9
59943,19.37,564,374,198.943,1445.4
59944,9.59,398,267,209.443,116.6
59945,5.84,505,276,200.014,1349.5
59946,1.99,153,303,209.629,51.3
59947,4.97,173,274,209.72,1.6
59948,6.27,211,318,209.163,137.0
59949,14.6,409,275,199.856,586.1
59950,4.79,89,304,210.0,44.9
59951,9.54,552,376,199.949,981.7
59952,0.76,171,295,209.665,1.6
59953,4.11,444,291,210.0,138.5
59954,13.04,377,329,199.652,963.1
59955,10.62,438,434,199.31,167.0
59956,5.04,595,346,209.197,198.6
59957,0.76,177,335,210.0,114.8
59958,0.76,216,245,209.142,81.6
59959,13.91,366,349,209.033,1.6
59960,0.76,214,321,209.73,1.6
59961,2.36,325,249,210.0,57.5
59962,7.59,316,293,209.72,50.6
59963,4.24,227,277,208.824,159.6
59964,2.39,199,277,209.614,216.7
59965,22.57,226,252,209.532,444.9
59966,21.56,601,271,199.949,1259.2
59967,10.55,589,350,200.528,654.7
59968,3.81,89,350,209.739,182.3
59969,13.31,585,434,198.943,1424.3
59970,12.18,496,370,200.201,1025.6
59971,8.26,597,397,201.383,1300.3
59972,16.44,89,249,210.0,412.6
59973,16.95,432,402,200.472,999.8
59974,12.56,552,349,199.084,1261.7
59975,18.68,447,268,200.315,1067.9
59976,14.79,431,364,198.943,878.4
59977,13.94,482,298,199.861,1604.0
59978,25.89,471,267,210.0,329.4
59979,15.62,246,245,209.799,457.3
59980,12.62,570,431,200.074,439.3
59981,14.55,528,386,199.353,1532.5
59982,1.69,209,252,208.275,101.0
59983,4.91,387,315,199.743,884.1
59984,1.79,130,245,209.726,215.3
59985,6.32,218,289,208.993,201.9
59986,11.01,493,305,198.943,813.9
59987,1.69,201,245,210.0,244.4
59988,4.69,384,276,199.176,1.6
59989,16.53,483,370,210.0,78.2
59990,5.08,554,343,199.995,1128.2
59991,3.54,89,276,209.308,154.2
59992,2.64,89,249,210.0,73.1
59993,21.37,459,363,199.775,680.2
59994,6.8,444,326,209.532,961.1
59995,9.56,610,327,198.943,1136.4
59996,13.52,365,344,209.71,986.5
59997,9.04,574,400,199.443,1240.1
59998,13.0,495,293,209.052,351.5
59999,3.73,430,327,200.244,1005.0
60000,1.88,121,381,209.896,221.6
60001,15.65,522,342,199.963,1222.6
60002,11.61,515,376,198.943,945.8
60003,13.03,425,370,209.974,1173.4
60004,5.63,392,278,209.973,218.7
60005,0.76,115,260,209.742,17.7
60006,2.64,204,256,209.683,1.6
60007,5.45,173,315,209.911,247.6
60008,1.67,91,275,209.806,47.2
60009,7.69,227,388,210.0,359.8
60010,15.83,468,395,199.509,877.6
60011,9.89,120,319,209.245,244.3
60012,14.18,137,245,209.498,80.6
60013,20.62,496,380,198.943,1582.2
60014,12.96,610,368,198.943,1045.9
60015,9.16,515,372,198.943,1403.7
60016,15.67,89,324,209.707,5.7
60017,5.63,526,269,199.925,532.9
60018,0.76,156,298,209.531,1.6
60019,24.8,566,405,200.173,1164.2
60020,0.76,250,251,209.528,14.0
60021,4.86,491,303,210.0,104.0
60022,19.02,590,370,199.609,965.7
60023,9.21,584,434,200.318,1504.8
60024,6.2,514,385,209.835,1065.5
60025,6.46,492,396,210.0,436.8
60026,5.19,89,269,209.691,267.7
60027,7.58,440,415,199.68,1132.2
60028,10.06,511,345,199.993,959.7
60029,10.68,477,257,200.652,1661.9
60030,1.09,208,334,210.0,108.3
60031,6.91,520,362,199.461,1483.8
60032,3.35,192,266,209.407,1.6
60033,6.33,129,245,209.847,149.9
60034,20.87,563,385,199.75,1365.2
60035,14.28,111,367,208.634,1.6
60036,10.17,180,256,209.684,315.6
60037,18.3,438,362,209.489,1150.6
60038,9.2,113,266,209.664,18.7
60039,7.73,539,338,209.169,316.7
60040,0.87,89,249,209.957,1.6
60041,0.76,164,327,210.0,1.6
60042,1.52,232,325,210.0,125.5
60043,4.57,536,272,209.41,104.5
60044,5.54,413,372,201.166,235.3
60045,0.76,142,309,210.0,6.4
60046,7.29,105,310,210.0,119.7
60047,8.78,590,381,198.943,588.1
60048,2.94,146,254,209.464,44.1
60049,3.44,525,361,198.943,1156.7
60050,5.55,610,394,198.943,1203.5
60051,0.76,142,271,209.057,100.8
60052,19.19,506,326,199.058,962.6
60053,6.61,610,379,198.943,1363.8
60054,8.95,396,289,208.468,744.4
60055,14.64,486,433,199.237,1234.7
60056,7.21,501,365,209.644,1.6
60057,16.6,512,349,199.485,849.3
60058,5.94,543,415,199.288,710.3
60059,18.79,489,408,199.694,1105.7
60060,4.72,131,320,209.646,202.4
60061,18.17,562,399,199.582,1493.0
60062,25.51,544,434,200.527,262.9
60063,17.83,524,384,199.336,962.6
60064,6.15,507,366,198.986,895.7
60065,5.34,110,272,210.0,1.6
60066,7.08,479,397,209.854,267.7
60067,7.98,425,365,209.863,1197.9
60068,9.17,221,274,209.006,274.8
60069,1.48,89,247,209.633,75.5
60070,6.96,383,377,209.109,717.9
60071,4.12,206,323,210.0,236.8
60072,6.44,405,370,199.796,157.7
60073,16.56,122,346,209.269,255.0
60074,16.17,466,353,198.943,969.7
60075,20.99,610,386,199.851,1214.4
60076,9.75,183,273,210.0,99.0
60077,9.42,175,251,208.949,324.7
60078,8.39,593,373,198.943,752.0
60079,3.73,200,419,200.17,325.9
60080,14.59,547,335,199.579,1640.8
60081,2.81,97,320,209.099,119.3
60082,14.43,482,245,199.455,959.2
60083,10.79,516,403,199.707,1562.4
60084,4.68,201,302,209.119,1.6
60085,16.88,423,390,199.277,916.0
60086,18.65,469,304,199.753,895.1
60087,8.0,188,262,209.177,311.6
60088,15.36,463,374,200.701,605.2
60089,0.76,138,314,208.94,1.6
60090,7.11,429,368,209.244,337.3
60091,1.06,160,281,208.249,307.2
60092,10.87,610,434,200.474,1207.8
60093,4.44,157,287,209.784,109.3
60094,26.57,463,368,198.99,307.8
60095,3.56,403,369,208.71,253.1
60096,0.76,251,287,210.0,30.0
60097,17.41,326,311,209.372,124.5
60098,25.28,477,376,199.106,782.1
60099,18.32,563,408,199.401,1601.1
60100,7.47,610,410,198.943,1515.0
60101,0.76,89,293,210.0,1.6
60102,2.17,227,344,209.595,157.7
60103,0.76,161,314,209.989,86.4
60104,9.14,535,354,198.943,1192.0
60105,14.22,284,260,209.55,291.2
60106,0.76,156,276,208.685,246.8
60107,22.99,610,346,200.43,1432.3
60108,19.5,432,284,210.0,118.4
60109,17.92,551,367,198.943,1109.5
60110,13.42,423,369,200.276,551.0
60111,8.79,165,259,210.0,1.6
60112,0.76,351,277,209.85,140.7
60113,5.49,165,338,209.841,194.3
60114,18.24,568,327,199.925,1152.4
60115,12.39,406,268,198.943,708.6
60116,21.43,540,358,200.137,254.4
60117,8.78,522,354,198.943,900.8
