,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
55367,16.02,503,381,199.652,1371.5
55368,8.82,597,336,199.961,1079.8
55369,10.41,158,293,209.818,395.3
55370,8.07,89,329,210.0,1.6
55371,3.17,255,361,210.0,1.6
55372,6.94,496,396,201.341,64.2
55373,3.51,234,394,210.0,1.6
55374,13.41,364,287,203.88,1211.0
55375,3.63,145,280,210.0,401.7
55376,4.24,235,372,210.0,1.6
55377,4.78,196,282,209.962,92.7
55378,7.94,376,321,199.407,1243.6
55379,7.78,479,316,200.692,118.0
55380,6.39,487,297,208.9,251.6
55381,1.94,178,350,209.449,22.0
55382,0.76,205,306,210.0,1.6
55383,8.01,523,317,200.898,1351.2
55384,11.17,610,358,200.436,891.9
55385,7.7,410,314,201.926,1046.5
55386,2.71,118,297,203.608,134.5
55387,8.0,446,313,200.709,1011.8
55388,7.99,514,309,200.262,620.4
55389,0.76,140,344,209.886,1.6
55390,7.12,482,369,208.972,659.0
55391,4.52,171,306,210.0,155.7
55392,3.52,194,363,210.0,26.3
55393,5.89,195,276,210.0,49.1
55394,0.76,89,333,210.0,1.6
55395,0.76,246,363,210.0,1.6
55396,9.89,605,348,199.736,753.4
55397,3.44,174,286,210.0,226.3
55398,10.79,562,337,199.888,832.2
55399,10.13,532,317,200.18,728.8
55400,8.17,467,426,201.696,1219.8
55401,8.28,326,288,209.798,1252.9
55402,6.22,134,275,210.0,394.8
55403,2.75,112,383,210.0,1.6
55404,20.24,548,398,200.372,1220.9
55405,7.47,573,376,210.0,1.6
55406,11.41,610,342,200.517,925.0
55407,6.98,211,317,209.64,70.5
55408,7.95,500,324,200.478,1361.6
55409,0.76,198,370,209.76,1.6
55410,6.51,252,289,210.0,91.9
55411,10.8,575,333,200.229,1127.7
55412,10.26,499,414,201.449,499.5
55413,5.26,479,327,200.63,1281.1
55414,1.96,135,357,210.0,1.6
55415,4.59,417,300,199.845,1246.9
55416,0.86,146,277,209.818,52.3
55417,12.39,570,348,201.393,1106.8
55418,13.52,441,408,200.882,232.9
55419,5.69,130,309,210.0,261.3
55420,6.15,461,301,199.508,293.1
55421,11.91,190,271,210.0,324.7
55422,3.3,484,315,210.0,133.8
55423,9.52,448,324,199.464,934.4
55424,1.2,155,345,210.0,1.6
55425,3.19,89,365,210.0,266.1
55426,2.13,159,368,210.0,1.6
55427,14.98,204,290,210.0,45.4
55428,10.91,589,343,200.239,896.9
55429,4.93,461,301,200.45,1426.5
55430,11.5,167,283,209.986,180.4
55431,4.84,185,257,209.688,87.8
55432,6.65,385,363,210.0,891.3
55433,3.95,97,406,210.0,1.6
55434,11.61,582,342,201.342,957.6
55435,14.53,354,307,209.84,215.2
55436,5.4,175,405,210.0,49.0
55437,4.32,318,383,210.0,73.6
55438,8.71,460,378,200.499,1038.9
55439,6.73,428,298,205.737,162.2
55440,3.02,140,386,210.0,1.6
55441,1.85,113,303,210.0,281.6
55442,11.99,482,336,200.432,1268.9
55443,2.72,118,374,210.0,31.7
55444,0.76,121,257,208.996,234.1
55445,2.88,155,353,209.615,1.6
55446,2.55,121,370,209.536,1.6
55447,7.66,402,295,210.0,106.1
55448,6.13,474,308,200.239,118.4
55449,3.93,482,364,210.0,200.7
55450,0.76,169,371,210.0,44.5
55451,12.78,610,362,201.663,566.3
55452,6.78,495,294,200.055,1066.8
55453,12.6,416,377,199.814,235.1
55454,1.9,224,344,210.0,1.6
55455,9.01,483,331,199.065,1121.9
55456,5.38,414,316,209.71,301.6
55457,6.92,535,386,201.344,878.5
55458,9.76,124,274,209.601,1.6
55459,7.25,509,392,200.346,555.3
55460,8.28,524,297,210.0,84.9
55461,1.77,126,331,209.722,1.6
55462,12.97,550,328,201.222,1240.7
55463,6.61,466,376,199.937,1104.0
55464,2.07,110,289,209.638,260.8
55465,4.01,212,375,210.0,1.6
55466,3.91,113,381,210.0,1.6
55467,9.85,605,344,198.993,1488.6
55468,0.76,93,272,210.0,1.6
55469,0.76,159,395,210.0,66.7
55470,4.82,145,283,210.0,1.6
55471,0.76,193,395,210.0,1.6
55472,2.68,96,331,210.0,69.3
55473,11.47,570,411,200.589,1804.7
55474,1.85,251,349,209.331,193.6
55475,11.46,589,341,200.468,1216.8
55476,11.56,610,345,201.307,1281.0
55477,9.84,561,406,202.075,1060.5
55478,10.14,608,343,199.426,1154.3
55479,11.86,89,303,210.0,233.0
55480,8.23,497,413,200.607,1509.6
55481,13.13,573,375,199.554,1174.6
55482,5.26,229,335,210.0,1.6
55483,15.16,462,286,200.241,1711.7
55484,2.69,200,353,209.929,1.6
55485,9.69,454,345,200.884,978.0
55486,6.06,417,370,209.974,1.6
55487,5.23,227,386,210.0,93.3
55488,9.0,143,355,209.82,117.3
55489,8.58,468,321,200.727,1266.6
55490,11.39,581,329,201.318,1050.6
55491,14.15,446,378,200.656,973.3
55492,6.4,99,371,209.988,137.9
55493,9.79,542,379,200.271,1485.2
55494,5.84,512,408,200.514,829.9
55495,5.09,126,279,209.825,366.4
55496,2.52,102,377,210.0,83.4
55497,17.31,370,284,209.491,214.2
55498,2.17,89,328,209.522,64.7
55499,9.26,506,317,199.378,1459.5
55500,9.54,513,308,209.646,80.8
55501,0.93,233,303,210.0,128.3
55502,12.3,188,366,209.564,267.1
55503,4.38,197,390,210.0,1.6
55504,7.16,392,331,200.759,1681.7
55505,11.62,155,336,210.0,214.3
55506,4.72,105,296,210.0,154.3
55507,6.38,422,312,209.917,455.2
55508,5.08,463,320,200.773,1481.7
55509,6.44,191,379,210.0,1.6
55510,3.41,181,337,210.0,75.7
55511,8.18,493,423,200.81,1642.0
55512,8.21,561,336,200.445,972.6
55513,16.87,514,314,200.137,1274.9
55514,10.55,565,386,200.876,1101.9
55515,11.87,610,334,200.455,1484.6
55516,0.76,151,351,210.0,1.6
55517,9.83,597,356,200.692,933.7
55518,2.34,198,350,210.0,219.7
55519,2.11,205,358,210.0,146.6
55520,1.33,162,282,210.0,227.5
55521,3.73,154,313,210.0,1.6
55522,5.67,217,390,210.0,69.2
55523,4.02,137,305,209.914,98.5
55524,12.32,610,363,200.695,759.3
55525,5.65,530,364,199.571,30.1
55526,1.68,168,369,210.0,1.6
55527,10.85,510,401,200.813,1389.3
55528,9.34,509,320,201.026,1048.2
55529,3.61,410,299,209.85,813.8
55530,9.3,454,325,200.223,1147.9
55531,0.76,148,414,210.0,1.6
55532,8.69,89,370,209.559,234.9
55533,12.34,435,310,209.872,262.7
55534,2.08,146,376,209.621,174.1
55535,6.69,106,377,209.244,181.9
55536,5.76,89,313,210.0,44.9
55537,9.13,384,298,198.972,969.0
55538,11.28,610,347,200.931,1089.4
55539,3.6,441,302,199.702,1620.7
55540,0.76,159,272,209.913,316.1
55541,10.02,441,296,199.75,1350.7
55542,3.9,200,364,210.0,47.0
55543,4.12,154,357,210.0,1.6
55544,26.6,560,338,199.788,1314.0
55545,10.82,516,388,200.829,899.9
55546,9.97,610,317,200.829,940.1
55547,9.97,610,425,200.537,622.2
55548,18.67,448,302,200.696,1671.9
55549,10.95,610,326,200.354,668.5
55550,9.42,108,266,209.656,54.9
55551,2.02,261,375,209.914,168.5
55552,12.21,550,385,201.211,1018.3
55553,9.87,566,405,200.568,1030.1
55554,3.54,222,346,210.0,1.6
55555,5.82,281,363,210.0,171.3
55556,0.76,152,266,209.481,1.6
55557,15.45,137,398,209.949,193.6
55558,0.76,182,312,209.714,1.6
55559,11.39,109,265,210.0,101.0
55560,0.76,89,377,210.0,46.3
55561,2.29,160,266,210.0,210.9
55562,8.91,544,327,200.204,1505.1
55563,0.76,181,383,210.0,1.6
55564,9.31,289,374,209.965,266.6
55565,9.82,427,324,200.993,715.7
55566,5.59,386,405,201.337,26.4
55567,1.2,89,351,209.496,287.2
55568,4.89,505,384,200.28,807.3
55569,11.54,610,346,201.153,1167.2
55570,7.75,488,384,201.402,1445.5
55571,8.35,530,397,200.835,400.4
55572,16.73,499,307,200.246,1536.5
55573,12.04,457,312,200.957,917.9
55574,7.96,583,347,200.635,1801.4
55575,8.78,559,403,200.894,788.0
55576,3.98,218,384,209.838,133.3
55577,0.76,185,368,210.0,1.6
55578,0.76,173,303,210.0,1.6
55579,1.34,314,346,209.622,1.6
55580,0.76,184,386,210.0,33.5
55581,11.27,534,328,199.799,1170.8
55582,8.26,517,416,201.01,941.4
55583,3.51,248,360,209.929,62.1
55584,8.59,518,299,201.553,810.4
55585,0.76,206,369,210.0,1.6
55586,8.06,494,310,200.859,790.5
55587,7.13,218,322,209.59,168.0
55588,5.67,120,370,210.0,1.6
55589,7.81,584,397,200.715,1461.0
55590,11.29,610,338,202.134,1105.4
55591,7.76,524,416,200.919,1131.0
55592,8.21,598,331,199.742,1244.2
55593,9.27,465,309,199.418,1182.9
55594,7.83,471,315,200.272,1571.3
55595,5.03,110,271,208.939,97.3
55596,2.2,122,367,210.0,1.6
55597,0.76,107,328,209.851,287.6
55598,5.34,170,291,210.0,9.9
55599,6.11,500,405,210.0,43.2
55600,4.8,304,279,206.02,145.1
55601,11.55,560,305,200.676,771.3
55602,2.79,176,369,210.0,106.2
55603,8.43,234,373,210.0,182.3
55604,4.12,187,306,201.64,165.3
55605,7.71,524,318,200.695,1526.3
55606,11.28,143,354,210.0,63.4
55607,5.78,125,364,209.978,181.6
55608,7.18,492,338,199.688,1197.9
55609,11.71,130,358,210.0,79.8
55610,0.76,132,379,210.0,53.3
55611,7.46,475,415,199.436,264.1
55612,7.37,112,354,210.0,144.5
55613,9.82,472,421,200.826,1389.3
55614,6.19,473,370,209.645,1.6
55615,6.85,239,373,210.0,212.4
55616,9.47,569,340,200.635,1304.4
55617,2.11,179,363,209.648,232.6
55618,1.63,212,283,210.0,126.9
55619,5.41,105,352,210.0,1.6
55620,4.27,230,272,209.562,31.4
55621,1.39,143,359,210.0,1.6
55622,4.26,94,332,200.819,174.7
55623,1.38,154,364,209.857,1.6
55624,2.68,114,398,210.0,1.6
55625,10.99,89,397,210.0,71.1
55626,9.0,544,424,201.504,918.4
55627,0.76,261,353,210.0,1.6
55628,13.47,610,353,200.853,720.6
55629,11.98,482,346,200.397,862.2
55630,5.07,609,398,200.643,198.1
55631,4.24,153,286,210.0,114.1
55632,11.42,540,383,200.72,1445.3
55633,0.76,319,343,210.0,42.1
55634,7.48,391,308,201.439,1117.6
55635,6.69,152,283,209.335,60.5
55636,0.76,268,315,210.0,1.6
55637,0.76,162,331,209.69,14.4
55638,9.1,468,322,199.778,1352.9
55639,9.23,610,407,200.408,1376.9
55640,9.33,124,356,210.0,252.7
55641,5.07,480,298,200.286,251.1
55642,11.73,154,398,210.0,1.6
55643,3.18,159,388,209.707,61.1
55644,10.04,610,350,200.918,521.3
55645,9.55,542,296,199.875,1187.9
55646,2.22,204,314,210.0,72.7
55647,2.77,106,351,210.0,75.5
55648,13.83,430,297,200.15,815.1
55649,5.59,189,341,209.597,264.1
55650,4.27,418,333,209.226,240.7
55651,0.76,162,374,210.0,1.6
55652,6.09,459,283,209.741,1537.5
55653,7.22,545,424,200.766,1099.1
55654,12.43,610,434,201.639,592.3
55655,0.76,290,394,210.0,1.6
55656,1.19,92,368,209.644,230.3
55657,7.25,511,434,201.47,1155.6
55658,7.09,436,319,200.601,1586.2
55659,6.66,424,330,199.637,1218.5
55660,5.36,454,299,199.529,333.2
55661,9.23,520,331,200.157,1520.4
55662,9.73,591,347,199.693,961.3
55663,9.79,585,361,199.974,1268.7
55664,10.19,498,383,200.831,1027.3
55665,9.97,610,359,200.47,728.9
55666,7.07,495,394,199.414,891.4
55667,9.71,553,434,200.901,1193.4
55668,0.76,143,299,210.0,4.7
55669,7.71,98,291,210.0,69.7
55670,3.25,174,355,210.0,144.8
55671,10.71,499,291,205.599,886.7
55672,6.19,538,385,200.813,1215.2
55673,7.57,363,316,210.0,81.7
55674,3.43,161,285,210.0,106.0
55675,0.76,266,379,209.773,282.2
55676,2.58,235,393,210.0,89.4
55677,2.7,139,381,210.0,288.3
55678,9.59,610,395,200.326,869.2
55679,13.51,468,304,199.543,1332.5
55680,6.05,171,411,210.0,1.6
55681,10.97,132,252,209.755,203.8
55682,10.74,541,339,200.806,1017.0
55683,4.38,183,281,210.0,182.2
55684,9.03,524,312,210.0,1006.3
55685,0.96,206,386,210.0,1.6
55686,0.78,138,356,209.542,1.6
55687,12.28,568,333,200.783,1548.7
55688,10.95,610,346,200.038,1119.8
55689,0.76,198,285,210.0,1.6
55690,0.76,127,383,210.0,1.6
55691,5.53,541,311,199.54,1304.0
55692,12.69,610,335,200.297,1274.1
55693,5.59,514,380,200.533,1331.8
55694,11.3,174,369,210.0,232.8
55695,6.28,456,347,209.134,196.1
55696,4.29,461,353,210.0,143.7
55697,4.21,141,342,208.479,245.1
55698,0.76,123,339,210.0,1.6
55699,2.59,217,392,205.735,38.9
55700,10.55,539,434,199.53,1222.8
55701,4.5,170,366,210.0,1.6
55702,7.72,429,380,210.0,4.7
55703,10.83,570,296,199.707,1298.7
55704,8.96,482,330,201.863,878.7
55705,0.76,141,257,209.154,409.7
55706,10.44,561,375,201.837,1080.8
55707,9.38,607,339,199.749,1164.4
55708,11.58,610,366,200.587,1161.3
55709,4.71,434,386,209.825,69.6
55710,12.68,610,308,199.934,1133.3
55711,3.56,175,398,210.0,1.6
55712,6.55,464,325,210.0,94.2
55713,10.05,399,297,209.736,288.5
55714,9.11,494,350,199.905,1007.0
55715,11.86,610,417,200.106,1147.4
55716,0.76,157,413,210.0,17.7
55717,0.76,242,294,210.0,1.6
55718,6.28,468,386,200.454,921.7
55719,3.24,139,361,210.0,40.8
55720,0.76,104,313,209.786,221.1
55721,10.88,610,356,201.606,805.3
55722,5.95,420,379,209.836,257.1
55723,4.71,120,358,210.0,62.6
55724,5.06,219,375,210.0,1.6
55725,7.0,544,409,200.161,1335.3
55726,9.6,519,407,201.184,1406.2
55727,8.57,414,303,200.507,246.1
55728,11.41,89,368,210.0,83.6
55729,2.66,135,409,210.0,68.8
55730,1.21,156,332,209.658,101.4
55731,11.77,610,368,201.213,1177.2
55732,0.87,136,380,210.0,118.1
55733,11.18,515,317,200.78,879.4
55734,5.72,261,353,210.0,43.6
55735,3.58,157,369,210.0,131.5
55736,2.7,429,310,201.308,881.6
55737,9.78,610,321,200.894,1135.7
55738,0.76,161,363,210.0,36.3
55739,11.71,610,331,200.031,1546.2
55740,4.52,459,305,200.127,262.4
55741,0.76,157,360,210.0,1.6
55742,6.28,473,300,209.744,372.3
55743,6.41,464,313,199.872,1122.3
55744,10.49,512,344,200.392,852.1
55745,10.28,610,434,200.274,968.3
55746,16.03,457,303,200.361,281.5
55747,1.53,218,373,210.0,113.8
55748,17.01,185,394,209.99,155.0
55749,2.45,170,366,210.0,1.6
55750,8.29,433,356,209.477,243.8
55751,7.74,323,294,210.0,147.1
55752,5.17,89,384,209.788,85.3
55753,4.17,179,376,210.0,1.6
55754,2.34,104,298,210.0,1.6
55755,8.29,580,322,201.219,1193.1
55756,7.12,518,316,200.535,1445.8
55757,10.46,610,347,200.378,1439.9
55758,1.05,124,371,209.199,997.8
55759,0.76,211,388,210.0,1.6
55760,12.24,189,381,209.762,59.7
55761,9.12,388,308,199.577,1605.3
55762,3.33,170,366,210.0,1.6
55763,8.75,97,372,209.694,130.0
55764,8.65,468,298,199.837,429.4
55765,2.71,179,350,208.451,225.0
55766,4.36,152,386,209.99,307.0
55767,0.76,186,333,210.0,137.9
55768,0.76,90,384,210.0,1.6
55769,1.72,140,276,210.0,1.6
55770,2.16,121,381,209.854,228.2
55771,13.76,610,345,200.678,1006.5
55772,11.04,559,344,200.332,969.6
55773,1.19,160,378,210.0,1.6
55774,12.69,514,306,200.101,1229.6
55775,7.66,526,395,200.648,1584.3
55776,8.65,432,395,210.0,933.2
55777,0.76,164,351,210.0,1.6
55778,9.71,466,379,200.214,1236.2
55779,17.57,497,392,200.3,695.7
55780,12.17,610,410,200.946,940.2
55781,1.39,226,366,210.0,1.6
55782,7.24,440,312,210.0,1277.5
55783,2.65,119,362,208.964,167.8
55784,11.34,610,321,199.456,1352.7
55785,16.15,380,394,210.0,38.8
55786,2.84,180,373,210.0,1.6
55787,4.39,172,371,210.0,102.6
55788,8.76,563,312,199.83,540.5
55789,4.08,434,401,209.695,683.8
55790,12.22,610,362,200.961,922.0
55791,4.85,332,373,209.97,286.9
55792,11.92,397,309,209.519,240.9
55793,8.22,474,291,205.956,932.7
55794,2.65,102,383,210.0,128.7
55795,10.11,89,399,210.0,71.1
55796,4.87,195,367,209.511,271.8
55797,0.76,192,365,210.0,35.4
55798,7.82,564,345,201.336,887.5
55799,3.98,91,274,209.89,205.7
55800,4.52,387,356,210.0,190.0
55801,6.69,412,317,199.724,1020.7
55802,20.82,485,358,199.936,1464.2
55803,6.02,191,285,199.96,210.8
55804,9.26,492,383,200.647,94.5
55805,6.41,89,305,209.877,1.6
55806,5.89,139,365,209.867,210.8
55807,6.68,494,415,210.0,1.6
55808,3.55,89,385,210.0,20.4
55809,0.76,121,293,209.496,1.6
55810,11.64,532,422,201.608,958.8
55811,2.94,191,349,210.0,1.6
55812,0.76,103,362,210.0,1.6
55813,11.87,161,375,210.0,82.8
55814,12.88,610,374,201.409,1141.6
55815,8.69,395,363,210.0,1.6
55816,11.52,546,434,202.569,552.0
55817,4.61,463,379,210.0,206.8
55818,4.39,457,395,200.132,1108.7
55819,4.6,175,280,209.91,129.9
55820,7.19,109,330,209.518,167.6
55821,8.13,443,398,200.027,1098.3
55822,6.6,471,310,210.0,183.4
55823,6.32,114,284,210.0,177.2
55824,9.9,470,340,200.883,943.6
55825,8.62,396,261,209.185,439.1
55826,2.67,117,303,210.0,144.7
55827,4.87,437,385,209.897,1199.0
55828,0.76,194,399,209.993,1.6
55829,4.2,181,320,210.0,118.7
55830,8.84,526,401,200.866,1072.3
55831,13.68,128,362,209.959,163.9
55832,6.29,472,297,199.457,1226.8
55833,3.78,156,280,210.0,1.6
55834,3.46,353,268,210.0,851.9
55835,0.82,181,410,210.0,1.6
55836,3.45,133,383,205.299,330.1
55837,8.25,473,420,200.494,1028.0
55838,13.86,89,282,209.901,189.5
55839,0.88,256,356,210.0,1.6
55840,6.21,438,272,208.975,328.4
55841,0.76,108,382,210.0,116.3
55842,8.35,540,346,200.933,749.4
55843,8.67,466,342,201.265,811.5
55844,5.28,91,309,209.71,1.6
55845,8.57,470,321,199.982,1006.2
55846,7.74,250,378,210.0,1455.2
55847,10.27,610,373,200.103,1519.1
55848,10.27,607,385,200.633,1192.8
55849,6.13,446,408,210.0,1088.6
55850,13.53,610,374,200.083,1545.0
55851,10.84,601,416,201.026,679.7
55852,7.9,584,390,202.335,1030.3
55853,11.19,610,334,200.178,1104.7
55854,12.73,610,356,200.272,1241.9
55855,4.41,366,279,210.0,306.7
55856,9.2,572,302,200.67,1264.1
55857,1.72,162,300,210.0,1.6
55858,19.03,506,306,199.458,1488.3
55859,2.29,89,342,210.0,82.3
55860,12.65,610,343,200.405,865.6
55861,9.97,196,299,210.0,57.9
55862,0.76,151,383,210.0,1.6
55863,6.78,422,277,200.958,254.7
55864,11.06,565,345,200.407,1096.6
55865,6.92,473,328,200.617,290.4
55866,6.75,225,379,210.0,1.6
55867,1.79,142,291,209.491,364.8
55868,6.73,89,291,210.0,139.3
55869,0.76,96,383,209.936,136.3
55870,3.9,188,395,210.0,1.6
55871,14.41,610,360,201.962,893.4
55872,9.74,469,293,209.773,491.6
55873,12.19,610,434,201.449,1237.9
55874,2.51,137,260,209.398,153.1
55875,12.1,447,360,199.408,314.0
55876,2.71,151,369,209.591,61.1
55877,8.41,509,311,199.221,1375.7
55878,0.76,129,364,210.0,1.6
55879,8.08,519,411,200.269,1206.5
55880,1.66,137,355,210.0,11.8
55881,5.09,162,380,210.0,30.4
55882,21.56,439,383,200.126,1111.5
55883,14.38,235,365,209.716,239.4
55884,4.95,144,379,210.0,21.2
55885,18.59,567,357,199.522,1033.6
55886,3.88,379,297,210.0,753.4
55887,9.3,474,323,199.7,713.6
55888,0.76,142,375,210.0,1.6
55889,0.76,178,388,210.0,1.6
55890,2.61,245,399,209.906,1.6
55891,5.57,200,317,210.0,198.2
55892,7.93,476,313,210.0,43.9
55893,5.75,89,251,209.703,54.2
55894,2.23,188,367,210.0,1.6
55895,2.64,488,345,210.0,144.8
55896,8.65,521,406,199.298,1368.9
55897,9.06,163,284,210.0,181.0
55898,0.76,162,351,210.0,107.4
55899,14.88,386,306,200.706,1000.2
55900,8.91,458,310,199.909,613.0
55901,7.47,470,287,200.334,1393.2
55902,6.41,139,394,209.794,1.6
55903,9.61,557,424,200.065,1201.7
55904,0.76,287,347,210.0,1.6
55905,2.88,134,387,209.956,41.3
55906,6.84,505,275,210.0,139.4
55907,8.04,504,338,200.687,695.7
55908,4.46,167,372,210.0,1.6
55909,7.93,610,412,200.999,917.1
55910,5.35,458,401,209.894,244.1
55911,4.88,225,419,210.0,203.3
55912,8.8,141,290,210.0,169.5
55913,11.69,497,298,209.797,340.0
55914,10.02,595,414,200.751,1218.6
55915,10.08,594,325,200.776,1578.0
55916,1.5,165,371,209.737,112.9
55917,0.76,183,359,209.366,1.6
55918,7.24,476,377,206.309,1024.9
55919,13.34,589,383,200.072,1161.4
55920,8.28,561,308,200.401,1030.9
55921,19.31,564,375,200.034,1616.2
55922,9.43,610,364,200.451,1343.9
55923,2.01,93,377,210.0,1.6
55924,4.58,98,360,210.0,148.3
55925,8.46,508,291,202.436,1892.7
55926,6.92,606,300,200.743,1071.6
55927,2.76,173,300,210.0,1.6
55928,8.65,455,397,200.472,937.8
55929,0.94,97,360,209.688,63.6
55930,8.68,535,424,201.268,897.9
55931,12.78,200,297,209.324,239.1
55932,11.22,610,366,199.576,792.5
55933,6.79,184,362,210.0,109.8
55934,7.11,389,293,200.217,366.4
55935,7.6,462,389,210.0,1147.2
55936,8.62,593,423,201.564,1124.6
55937,12.75,610,378,200.433,971.1
55938,10.51,503,359,201.307,944.5
55939,8.79,610,340,200.192,1047.9
55940,6.03,192,362,209.516,22.3
55941,5.34,89,277,209.701,144.3
55942,8.79,397,309,200.574,133.1
55943,13.17,610,373,200.314,1299.9
55944,6.81,453,332,200.543,1892.7
55945,2.38,145,255,210.0,313.6
55946,3.43,89,280,209.292,71.2
55947,7.38,90,340,209.597,97.4
55948,8.85,527,408,200.174,1226.4
55949,10.0,583,321,201.61,1025.4
55950,22.01,519,330,200.616,1076.0
55951,4.36,518,348,205.365,1282.5
55952,10.5,592,349,200.511,1251.9
55953,10.9,610,325,200.581,1282.1
55954,0.76,113,385,210.0,1.6
55955,9.14,527,326,200.767,674.0
55956,9.04,445,376,210.0,152.4
55957,6.34,435,306,210.0,1011.7
55958,6.08,188,295,210.0,158.4
55959,8.84,505,292,199.587,828.2
55960,4.49,419,310,210.0,136.9
55961,5.05,413,394,204.437,433.1
55962,3.37,89,327,210.0,8.5
55963,2.04,137,366,210.0,36.1
55964,2.44,139,395,209.698,45.4
55965,9.1,518,358,201.229,1168.2
55966,13.34,610,430,201.855,867.5
55967,0.76,123,277,210.0,1.6
55968,5.16,89,269,209.851,216.9
55969,9.03,519,319,200.242,1015.3
55970,0.76,175,383,209.662,1.6
55971,9.85,596,333,199.333,1172.5
55972,13.89,610,379,200.534,897.5
55973,0.76,171,345,210.0,1.6
55974,3.47,462,434,200.179,869.2
55975,8.47,510,349,209.69,447.7
55976,6.72,162,423,210.0,1.6
55977,9.7,517,385,201.143,881.8
55978,8.41,216,370,210.0,206.5
55979,14.24,610,426,202.302,620.2
55980,19.49,430,315,205.15,452.7
55981,0.76,150,414,210.0,1.6
55982,6.46,360,400,210.0,106.6
55983,7.3,543,330,199.632,1283.8
55984,7.71,351,273,210.0,99.1
55985,3.27,117,374,209.193,256.1
55986,7.79,499,310,201.596,852.6
55987,7.55,437,300,200.345,480.8
55988,0.76,149,306,210.0,219.4
55989,9.18,610,393,200.363,1362.0
55990,10.36,610,434,200.207,871.4
55991,5.98,446,367,200.533,1588.7
55992,0.76,89,424,210.0,76.6
55993,7.45,559,332,199.196,1424.5
55994,3.75,145,296,210.0,74.3
55995,14.14,610,383,200.999,1892.7
55996,5.32,509,300,210.0,410.7
55997,1.62,143,368,210.0,46.1
55998,4.87,219,288,210.0,14.8
55999,8.14,397,297,199.971,1178.9
56000,9.24,516,313,201.536,780.8
56001,18.73,408,285,199.712,289.7
56002,11.2,502,402,200.525,1297.2
56003,18.1,417,376,210.0,1534.9
56004,0.83,98,382,210.0,103.2
56005,6.51,439,307,209.91,149.7
56006,0.94,153,365,209.881,9.8
56007,3.02,454,320,201.768,965.2
56008,1.37,113,408,210.0,1.6
56009,0.84,186,351,209.755,63.8
56010,0.76,117,366,210.0,1.6
56011,7.78,528,391,200.838,1092.8
56012,6.37,510,379,200.965,1358.0
56013,9.31,489,411,200.79,976.5
56014,5.24,428,291,210.0,325.3
56015,11.27,130,314,209.795,58.5
56016,3.09,247,357,210.0,1.6
56017,10.11,560,313,201.404,941.9
56018,9.72,595,358,200.753,813.5
56019,12.07,89,256,210.0,217.6
56020,1.03,157,329,210.0,9.8
56021,4.45,162,422,200.995,78.3
56022,8.12,89,358,210.0,13.5
56023,11.16,594,354,199.034,814.3
56024,5.39,418,364,210.0,126.5
56025,10.1,564,337,201.871,923.1
56026,20.11,432,330,199.999,846.7
56027,10.38,451,405,201.365,1074.7
56028,1.14,170,276,210.0,1.6
56029,6.98,438,322,209.938,283.1
56030,1.94,189,319,209.527,360.8
56031,4.92,503,323,201.266,1170.1
56032,7.38,99,378,210.0,22.6
56033,13.11,155,310,209.483,436.1
56034,12.62,237,260,209.275,1065.4
56035,9.38,469,346,201.368,1012.7
56036,7.15,508,380,210.0,82.0
56037,8.81,474,299,209.875,16.2
56038,5.75,529,329,200.421,1392.3
56039,7.38,472,337,199.575,710.4
56040,1.87,248,373,210.0,1.6
56041,0.76,180,401,209.803,29.1
56042,4.49,99,254,210.0,284.3
56043,7.02,89,378,210.0,206.8
56044,17.96,543,339,199.499,1401.3
56045,0.76,89,257,209.554,314.0
56046,0.76,258,351,210.0,1.6
56047,0.76,244,402,210.0,215.4
56048,5.1,390,306,199.775,1.6
56049,7.41,590,349,201.211,1315.8
56050,19.81,353,300,199.422,940.0
56051,8.14,524,405,210.0,903.8
56052,0.76,153,343,210.0,30.0
56053,9.05,417,300,200.423,789.0
56054,2.13,147,386,209.784,1.6
56055,0.76,276,345,210.0,1.9
56056,9.98,610,316,200.918,1125.7
56057,10.61,610,434,200.662,289.7
56058,13.51,610,351,199.866,1099.2
56059,7.93,379,299,209.908,313.7
56060,12.03,408,317,210.0,425.6
56061,20.47,505,337,200.18,1293.7
56062,10.43,564,352,200.623,1405.2
56063,10.14,417,373,201.565,1163.0
56064,5.74,375,304,209.249,108.9
56065,3.84,89,371,210.0,49.8
56066,9.33,479,309,201.068,1027.5
56067,11.6,179,354,210.0,1.6
56068,11.33,608,421,201.784,512.3
56069,8.35,552,397,200.776,1770.1
56070,9.07,278,368,210.0,74.0
56071,5.35,246,378,210.0,1.6
56072,14.64,440,288,209.904,415.1
56073,6.86,452,301,200.894,274.1
56074,15.55,610,346,201.082,653.3
56075,6.88,499,316,210.0,959.9
56076,9.02,566,411,200.646,1487.0
56077,12.17,610,349,201.182,723.1
56078,1.26,101,348,209.793,225.6
56079,5.92,378,304,207.284,601.5
56080,4.8,371,316,210.0,127.4
56081,7.57,398,316,200.941,1202.3
56082,5.65,124,322,210.0,41.1
56083,8.6,473,386,209.239,166.9
56084,1.11,219,411,210.0,1.6
56085,3.07,100,396,210.0,1.6
56086,5.35,542,370,202.272,234.0
56087,9.08,511,411,201.424,788.5
56088,0.76,170,343,209.962,93.0
56089,9.11,530,307,201.187,1691.2
56090,11.11,488,310,200.331,1211.4
