,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
55910,3.95,89,296,209.264,1.6
55911,3.88,371,293,209.07,479.3
55912,5.98,89,341,209.518,1.6
55913,1.03,139,340,210.0,1.6
55914,8.05,255,321,202.484,367.2
55915,5.73,238,355,209.108,506.9
55916,9.5,496,405,203.103,740.9
55917,16.59,401,363,200.189,1077.1
55918,4.07,178,330,210.0,298.8
55919,6.21,167,372,210.0,1.6
55920,10.97,394,335,207.189,990.8
55921,0.76,126,322,209.395,1.6
55922,12.88,509,432,204.469,708.3
55923,4.57,201,356,206.879,151.1
55924,7.83,324,293,207.739,530.6
55925,13.69,430,340,199.703,1046.2
55926,11.71,556,364,201.79,1277.8
55927,6.06,441,373,207.291,379.2
55928,2.89,513,406,202.717,347.3
55929,0.76,239,395,209.778,269.8
55930,16.65,548,330,198.943,1239.5
55931,5.14,296,344,206.36,288.5
55932,4.23,451,390,202.338,644.5
55933,7.19,347,434,210.0,285.8
55934,0.76,129,300,205.775,1.6
55935,10.69,478,374,205.215,686.2
55936,3.37,125,355,210.0,436.7
55937,5.93,184,245,210.0,35.5
55938,8.44,332,347,202.77,893.7
55939,23.35,610,434,198.943,1792.2
55940,2.89,203,359,210.0,74.3
55941,18.27,610,291,201.086,1103.1
55942,11.23,418,378,203.65,813.8
55943,13.64,218,337,207.924,741.3
55944,14.37,427,383,203.351,896.4
55945,17.86,585,318,200.823,1158.3
55946,8.9,360,333,208.776,225.4
55947,19.67,494,294,198.943,1398.2
55948,17.59,440,351,198.943,961.9
55949,13.82,530,363,200.203,1540.3
55950,14.29,541,434,203.795,1122.0
55951,4.92,425,325,209.806,188.7
55952,0.84,188,272,210.0,44.3
55953,1.91,222,326,210.0,256.0
55954,0.76,262,350,210.0,1.6
55955,17.16,493,349,200.802,1546.6
55956,2.19,89,245,210.0,1.6
55957,6.82,353,291,207.184,187.4
55958,11.71,475,353,203.048,881.9
55959,9.22,398,433,205.897,1036.2
55960,15.32,554,337,200.69,1088.7
55961,7.22,404,419,203.637,829.2
55962,3.93,314,317,209.177,420.6
55963,5.01,211,355,205.806,276.9
55964,8.14,152,340,209.929,328.3
55965,0.76,89,374,210.0,1.6
55966,0.76,147,314,210.0,1.6
55967,12.56,322,336,198.943,1003.0
55968,9.66,169,355,208.298,131.9
55969,24.16,437,310,200.111,1892.7
55970,13.66,463,361,202.419,963.9
55971,0.76,89,297,210.0,1.6
55972,1.39,89,350,210.0,1.6
55973,20.5,487,314,202.713,1589.1
55974,0.94,227,331,210.0,1.6
55975,3.6,238,300,208.018,229.4
55976,3.82,290,338,210.0,58.5
55977,2.88,224,305,209.733,223.8
55978,14.16,610,399,198.943,1499.6
55979,16.86,409,374,202.578,1143.2
55980,9.83,493,428,201.84,836.7
55981,5.71,477,395,200.05,474.4
55982,9.43,533,363,204.474,979.1
55983,10.08,490,381,199.015,1139.8
55984,7.78,473,328,206.473,968.5
55985,0.76,343,429,203.418,330.9
55986,16.34,371,306,209.401,908.8
55987,9.56,315,417,205.094,72.8
55988,11.25,561,332,200.814,1116.0
55989,10.23,502,341,200.324,815.7
55990,2.51,208,253,210.0,1.6
55991,6.41,520,377,198.943,915.2
55992,26.6,542,370,198.943,1557.1
55993,2.75,103,361,210.0,82.9
55994,0.76,89,306,210.0,1.6
55995,13.45,380,388,204.194,1063.2
55996,25.34,610,395,198.943,1892.7
55997,0.76,479,352,209.288,99.8
55998,8.06,359,345,210.0,269.4
55999,10.81,457,380,201.968,902.7
56000,5.48,352,324,208.159,325.8
56001,13.69,235,301,210.0,891.4
56002,15.44,460,346,200.102,622.2
56003,4.88,120,321,210.0,1.6
56004,5.86,402,329,209.719,561.0
56005,17.74,610,334,199.305,1417.9
56006,18.11,610,434,198.943,1846.3
56007,10.63,385,349,205.791,884.1
56008,18.66,610,418,198.943,1865.5
56009,4.06,393,400,209.921,256.4
56010,8.87,387,355,203.388,500.3
56011,0.76,89,294,210.0,1.6
56012,10.78,545,354,202.214,986.9
56013,7.42,118,352,210.0,1.6
56014,0.76,89,327,210.0,1.6
56015,0.76,191,273,210.0,1.6
56016,2.4,131,248,209.966,1.6
56017,12.58,188,288,204.902,329.4
56018,20.13,595,381,202.753,1523.0
56019,5.36,92,368,210.0,223.3
56020,11.71,378,365,206.016,521.7
56021,0.76,89,336,210.0,1.6
56022,0.76,195,347,210.0,1.6
56023,14.76,373,245,200.984,797.8
56024,10.87,539,369,201.696,1206.4
56025,14.51,469,283,202.291,834.6
56026,10.51,376,364,204.88,967.2
56027,0.76,89,313,210.0,1.6
56028,8.78,334,413,200.18,837.9
56029,6.91,328,417,208.046,624.0
56030,22.55,340,313,205.565,1232.0
56031,2.43,274,294,207.843,372.7
56032,0.76,89,344,210.0,1.6
56033,10.29,466,337,202.713,1099.4
56034,15.22,387,290,199.973,1201.2
56035,20.56,477,434,198.943,1758.0
56036,15.25,334,268,203.485,950.3
56037,3.9,383,293,204.792,281.5
56038,6.19,286,303,210.0,34.9
56039,2.12,89,347,210.0,1.6
56040,10.33,303,434,206.217,871.3
56041,11.26,310,294,202.944,701.6
56042,11.48,610,368,199.027,1116.7
56043,12.51,373,334,203.635,838.4
56044,12.89,502,408,201.449,1142.7
56045,5.99,393,309,201.6,384.2
56046,0.76,177,342,207.708,1.6
56047,11.96,610,318,199.534,1313.4
56048,13.07,307,395,204.157,946.3
56049,2.74,348,358,210.0,270.0
56050,0.76,223,307,207.825,39.7
56051,12.72,302,407,203.766,762.3
56052,0.76,89,279,210.0,1.6
56053,8.19,233,278,210.0,426.7
56054,6.4,514,320,203.361,554.3
56055,3.91,362,398,204.777,409.1
56056,10.15,392,415,208.229,565.7
56057,7.29,300,378,210.0,250.0
56058,0.76,211,336,208.551,1.6
56059,18.58,529,362,199.456,1875.4
56060,11.85,499,299,201.283,700.9
56061,3.46,89,268,210.0,1.6
56062,0.76,113,295,210.0,1.6
56063,12.97,412,303,201.947,644.8
56064,13.14,461,395,200.358,991.7
56065,10.48,270,286,210.0,403.4
56066,16.28,244,270,203.904,678.3
56067,23.11,610,345,198.943,1892.7
56068,7.8,429,284,203.349,482.2
56069,15.98,449,434,201.023,1185.2
56070,15.19,444,301,203.6,900.1
56071,2.03,288,315,204.918,142.1
56072,9.7,332,343,203.577,553.8
56073,7.51,508,376,199.311,607.6
56074,10.85,363,434,206.106,674.5
56075,9.97,298,434,207.184,832.0
56076,4.46,189,309,210.0,166.8
56077,10.01,264,361,200.972,830.8
56078,1.25,89,292,210.0,1.6
56079,0.76,89,275,210.0,1.6
56080,14.01,580,417,198.943,1349.5
56081,13.56,375,278,206.365,366.7
56082,4.01,168,363,206.514,262.4
56083,6.49,357,400,206.297,629.3
56084,11.99,610,334,198.943,764.5
56085,9.9,523,294,201.112,837.0
56086,11.35,492,422,205.763,1119.0
56087,4.86,610,426,203.203,643.7
56088,4.28,89,268,210.0,1.6
56089,19.0,469,245,201.37,892.9
56090,11.25,610,434,198.943,1614.4
56091,13.88,380,351,205.637,721.9
56092,0.76,89,289,210.0,1.6
56093,0.76,254,276,210.0,1.6
56094,0.76,101,312,210.0,1.6
56095,12.66,499,299,202.311,1612.8
56096,18.62,550,372,198.943,1828.3
56097,15.13,323,309,198.943,788.4
56098,7.61,333,362,210.0,571.2
56099,0.76,173,403,210.0,1.6
56100,2.78,191,253,204.693,114.1
56101,5.35,375,354,210.0,739.1
56102,18.94,610,297,198.943,1706.4
56103,10.03,316,316,205.277,286.2
56104,7.21,89,245,210.0,1.6
56105,16.05,89,301,202.548,461.1
56106,4.22,297,294,209.24,226.3
56107,12.65,249,327,206.984,665.5
56108,16.11,491,330,201.432,1211.1
56109,7.69,291,386,204.99,657.1
56110,3.9,437,395,204.763,243.2
56111,13.31,257,383,200.724,922.8
56112,11.26,538,382,203.021,837.4
56113,10.0,428,384,204.19,760.9
56114,7.08,395,394,205.475,537.2
56115,8.99,365,285,206.659,377.9
56116,12.38,502,395,203.932,981.6
56117,17.43,351,339,203.583,1013.4
56118,1.01,293,347,207.452,385.8
56119,3.33,322,317,206.133,315.1
56120,7.69,284,319,210.0,695.8
56121,11.76,495,362,199.919,1214.9
56122,12.05,439,392,205.509,749.0
56123,16.7,543,339,200.705,1285.8
56124,6.7,381,405,200.396,847.2
56125,0.76,89,299,210.0,1.6
56126,13.31,468,370,199.633,1215.6
56127,23.93,610,393,198.943,1892.7
56128,17.46,478,383,198.943,1185.4
56129,9.24,413,322,207.714,641.1
56130,14.16,435,413,206.16,1045.5
56131,16.19,253,342,207.121,751.0
56132,7.61,433,388,205.987,993.6
56133,1.32,500,284,203.481,328.9
56134,7.38,389,303,204.596,598.7
56135,7.27,495,321,199.423,1197.3
56136,0.76,294,361,207.62,1.6
56137,10.18,414,425,202.186,1118.7
56138,8.44,461,380,201.322,890.4
56139,4.64,445,400,203.675,496.2
56140,4.94,257,364,210.0,116.0
56141,16.22,610,388,199.474,1581.0
56142,4.32,340,365,207.706,543.2
56143,0.76,388,343,210.0,1.6
56144,11.34,446,311,205.411,905.1
56145,1.96,457,390,203.994,502.3
56146,8.08,546,281,201.449,682.9
56147,17.82,385,343,202.098,1175.5
56148,6.19,363,354,208.598,445.9
56149,13.8,262,357,204.646,1132.5
56150,10.42,441,434,201.148,848.0
56151,15.66,464,319,203.305,1175.3
56152,0.76,135,301,210.0,1.6
56153,6.07,157,249,207.175,527.0
56154,23.26,610,354,198.943,1892.7
56155,12.32,295,389,206.411,815.8
56156,4.24,109,280,210.0,104.3
56157,6.47,161,335,207.001,402.6
56158,10.04,296,315,206.644,291.2
56159,3.95,325,324,210.0,1.6
56160,11.68,606,338,201.948,1007.0
56161,13.51,331,261,206.422,747.2
56162,8.23,545,321,204.746,628.4
56163,14.25,530,331,198.97,1317.1
56164,9.67,426,367,203.15,897.3
56165,9.33,326,389,205.202,291.7
56166,2.94,222,368,209.571,1.6
56167,13.39,610,434,198.943,1606.3
56168,1.05,166,310,210.0,1.6
56169,11.89,459,347,202.012,679.3
56170,4.77,221,349,206.591,305.9
56171,10.64,390,381,206.499,564.9
56172,3.65,131,296,210.0,1.6
56173,13.08,429,272,199.129,977.0
56174,6.63,340,297,208.251,219.0
56175,14.97,520,367,198.943,1609.6
56176,4.78,267,282,210.0,1.6
56177,0.76,287,326,210.0,1.6
56178,10.29,230,361,208.983,183.5
56179,11.3,489,341,200.428,901.6
56180,1.46,313,295,205.679,497.4
56181,0.76,125,331,210.0,1.6
56182,13.01,280,310,206.577,852.9
56183,7.07,192,311,210.0,255.5
56184,25.31,600,348,202.768,1569.0
56185,5.87,455,246,206.758,237.8
56186,0.99,135,364,210.0,1.6
56187,9.23,313,359,207.007,134.3
56188,4.36,385,341,205.629,434.3
56189,6.96,89,280,206.642,1.6
56190,12.88,580,330,200.517,1024.2
56191,0.76,89,245,210.0,1.6
56192,3.94,151,310,210.0,1.6
56193,2.16,311,339,207.0,41.0
56194,15.86,555,434,201.459,1378.5
56195,0.76,192,363,210.0,73.3
56196,17.37,610,409,199.248,1559.8
56197,7.35,297,335,210.0,531.0
56198,4.4,248,346,210.0,371.9
56199,7.75,331,314,207.761,656.3
56200,15.19,471,365,206.801,709.4
56201,13.48,610,387,201.41,831.7
56202,10.39,353,377,204.708,341.2
56203,7.96,165,301,208.385,65.1
56204,7.77,256,342,205.221,535.1
56205,8.62,273,425,199.568,667.1
56206,5.84,374,384,204.021,558.7
56207,2.7,181,265,206.09,105.3
56208,11.63,212,355,206.101,322.9
56209,19.91,510,367,200.597,1268.7
56210,7.03,593,355,200.23,1015.2
56211,0.76,242,387,210.0,1.6
56212,0.84,89,301,210.0,1.6
56213,2.72,179,293,208.719,1.6
56214,6.66,188,316,210.0,314.1
56215,13.15,475,389,198.943,1240.4
56216,3.81,403,325,205.663,315.0
56217,15.59,483,428,202.124,1437.2
56218,6.39,497,381,206.33,749.6
56219,13.88,578,310,204.977,1046.7
56220,7.6,479,324,203.172,1090.1
56221,9.61,568,434,204.372,812.2
56222,10.19,498,379,203.782,601.8
56223,5.33,89,247,210.0,1.6
56224,11.14,425,380,198.943,1180.9
56225,0.76,293,324,210.0,1.6
56226,7.21,485,361,205.697,397.4
56227,12.13,470,388,199.346,852.4
56228,7.75,299,322,203.739,732.4
56229,13.38,481,246,204.364,1235.0
56230,0.89,190,322,209.515,1.6
56231,1.18,368,347,203.621,397.8
56232,6.78,325,262,209.406,295.8
56233,9.63,242,326,206.646,621.5
56234,5.86,377,336,201.497,345.9
56235,0.76,127,317,210.0,1.6
56236,1.05,207,332,208.921,158.6
56237,5.2,437,341,205.029,347.7
56238,11.57,572,395,203.824,1015.8
56239,7.71,266,295,210.0,1.6
56240,13.86,450,321,207.511,792.2
56241,9.74,479,396,203.874,626.9
56242,9.2,437,342,203.664,547.2
56243,6.74,318,340,207.514,144.6
56244,6.19,485,339,209.541,366.2
56245,2.84,403,336,206.112,447.1
56246,11.02,199,352,206.588,167.2
56247,10.83,584,433,201.525,1129.5
56248,15.04,610,324,198.943,1118.1
56249,14.22,248,318,205.016,675.5
56250,7.49,433,434,202.789,750.0
56251,14.37,342,284,200.735,737.6
56252,11.97,412,399,205.9,973.4
56253,2.38,300,328,208.281,446.2
56254,0.76,117,352,210.0,1.6
56255,4.05,155,321,210.0,1.6
56256,10.69,182,401,205.686,485.2
56257,10.38,275,296,206.821,583.1
56258,13.28,402,326,199.008,1245.7
56259,1.8,289,368,205.691,318.3
56260,10.95,492,379,204.765,1016.0
56261,11.07,430,395,210.0,747.5
56262,20.68,536,376,199.379,1624.7
56263,4.26,326,363,208.857,347.1
56264,7.77,276,258,205.289,459.7
56265,9.63,260,335,204.624,565.8
56266,17.03,362,302,203.942,1117.4
56267,9.7,190,264,205.717,537.3
56268,2.96,269,322,208.018,213.2
56269,4.03,327,339,207.263,537.8
56270,7.79,261,337,206.492,342.6
56271,10.13,273,334,206.339,352.0
56272,4.65,270,319,208.803,1.6
56273,19.17,415,369,205.114,968.8
56274,16.26,438,245,203.673,899.2
56275,5.18,295,245,206.571,216.0
56276,5.71,436,294,205.194,228.5
56277,2.77,404,340,207.946,368.6
56278,11.47,488,341,204.806,984.0
56279,5.65,437,372,201.841,641.9
56280,14.13,590,321,198.989,1287.5
56281,7.73,569,389,204.593,613.0
56282,6.38,260,366,207.588,456.6
56283,19.04,610,338,199.286,1584.0
56284,5.22,348,388,210.0,82.4
56285,7.92,449,333,203.505,554.6
56286,10.47,272,273,206.099,510.2
56287,13.43,365,308,207.36,611.5
56288,13.39,511,319,201.345,912.6
56289,0.76,242,367,210.0,1.6
56290,0.76,231,327,210.0,1.6
56291,0.76,216,315,210.0,1.6
56292,0.76,122,327,206.13,1.6
56293,20.59,563,434,198.943,1496.4
56294,5.47,306,320,209.858,300.0
56295,11.06,382,369,204.087,980.2
56296,8.67,548,366,198.943,1081.7
56297,24.95,610,366,198.943,1892.7
56298,10.32,454,301,203.408,705.3
56299,11.21,416,318,203.139,1111.9
56300,12.96,244,338,205.746,513.0
56301,6.14,210,359,206.275,306.9
56302,11.67,610,427,198.943,1354.1
56303,9.81,450,253,206.356,678.1
56304,19.18,610,388,198.943,1711.2
56305,11.54,440,315,200.264,827.7
56306,1.48,251,369,210.0,1.6
56307,3.78,89,337,210.0,1.6
56308,8.47,456,358,202.979,895.8
56309,1.91,494,352,207.001,473.8
56310,5.03,222,330,207.912,474.5
56311,13.03,610,434,199.081,1290.9
56312,18.51,390,309,203.657,779.6
56313,5.12,547,279,204.14,726.2
56314,5.1,89,254,210.0,114.3
56315,9.39,272,311,202.745,515.2
56316,12.38,465,364,207.659,551.2
56317,4.93,305,307,210.0,112.7
56318,10.46,441,346,198.943,791.0
56319,13.36,591,294,198.943,774.7
56320,16.51,543,340,198.943,1213.1
56321,7.44,355,322,206.571,760.8
56322,6.68,245,362,206.893,512.8
56323,0.76,166,268,210.0,1.6
56324,4.67,291,316,205.851,61.4
56325,6.77,323,336,202.603,317.9
56326,23.19,427,372,203.052,1482.4
56327,12.01,503,370,203.0,1136.3
56328,10.49,173,245,210.0,278.5
56329,6.36,356,340,203.85,441.0
56330,0.76,89,377,210.0,29.6
56331,1.35,326,434,208.834,345.5
56332,0.76,89,292,210.0,1.6
56333,0.76,210,286,209.604,1.6
56334,7.12,296,340,204.571,344.7
56335,8.89,151,372,204.651,537.1
56336,0.85,89,330,210.0,1.6
56337,2.68,266,344,207.865,283.4
56338,17.12,417,372,203.683,893.8
56339,13.17,498,404,206.052,1004.2
56340,0.76,231,389,210.0,1.6
56341,9.46,132,344,204.634,616.1
56342,7.13,397,315,207.832,337.7
56343,6.72,333,294,204.299,532.9
56344,0.76,105,257,206.56,1.6
56345,15.03,367,331,203.246,789.4
56346,6.56,89,309,205.508,108.4
56347,1.67,95,333,210.0,1.6
56348,7.76,416,391,201.283,732.5
56349,0.76,224,389,210.0,1.6
56350,13.61,350,255,203.847,767.6
56351,13.59,314,334,203.586,1031.1
56352,11.82,610,332,198.943,1172.9
56353,5.31,547,434,203.398,711.1
56354,10.14,241,332,203.689,702.9
56355,4.97,197,378,209.368,304.1
56356,10.72,571,399,202.366,992.5
56357,10.09,465,398,199.536,781.0
56358,10.17,318,312,201.955,615.8
56359,0.76,512,346,206.877,249.7
56360,0.76,158,312,210.0,1.6
56361,5.05,512,388,199.251,753.1
56362,4.13,193,308,206.792,318.9
56363,14.15,326,314,202.728,545.0
56364,10.81,538,397,198.943,1196.3
56365,0.76,113,312,210.0,1.6
56366,12.46,548,384,200.51,667.4
56367,21.25,510,359,198.943,1288.5
56368,15.91,388,383,206.62,544.1
56369,14.51,481,346,198.943,1040.1
56370,0.76,137,314,210.0,1.6
56371,6.79,93,363,210.0,1.6
56372,4.51,341,359,206.711,1.6
56373,6.75,149,346,210.0,1.6
56374,11.9,363,347,203.68,753.1
56375,1.57,169,398,208.711,1.6
56376,0.76,286,375,210.0,1.6
56377,21.56,518,344,198.943,1580.1
56378,9.83,487,288,206.472,572.9
56379,4.76,156,335,208.351,201.4
56380,2.48,141,344,210.0,144.1
56381,6.98,236,326,206.333,371.9
56382,18.23,328,329,200.513,1196.8
56383,11.99,445,432,201.262,744.1
56384,8.93,311,291,205.062,576.5
56385,1.38,253,305,210.0,94.4
56386,2.48,89,366,208.74,1.6
56387,0.76,89,381,210.0,1.6
56388,0.76,351,290,209.702,1.6
56389,0.91,216,275,208.255,1.6
56390,3.62,503,264,203.307,775.2
56391,14.56,258,310,204.626,998.7
56392,16.99,546,327,201.584,826.0
56393,8.12,610,341,203.873,806.4
56394,7.01,259,338,210.0,149.0
56395,26.6,610,352,198.943,1892.7
56396,0.76,342,319,204.982,521.1
56397,3.4,89,335,210.0,230.6
56398,16.98,442,348,206.392,967.5
56399,12.08,317,346,210.0,479.8
56400,8.83,426,338,201.499,911.6
56401,6.56,196,252,210.0,1.6
56402,9.13,310,323,206.091,666.3
56403,14.34,520,332,199.885,1460.5
56404,12.45,556,308,204.994,1114.3
56405,4.07,89,288,210.0,1.6
56406,7.06,436,384,210.0,776.7
56407,16.46,610,339,199.78,1470.4
56408,1.82,280,399,208.261,154.6
56409,9.47,334,263,206.943,383.1
56410,0.76,89,315,210.0,1.6
56411,9.74,541,409,204.836,1050.8
56412,1.06,431,305,206.677,192.6
56413,13.86,578,421,201.756,1559.6
56414,18.57,558,434,198.943,1656.2
56415,11.38,574,364,198.943,1194.5
56416,13.32,328,403,201.851,1163.8
56417,2.05,212,327,210.0,66.8
56418,11.55,385,317,203.029,865.2
56419,13.09,394,293,203.259,1039.9
56420,0.76,310,363,206.962,1.6
56421,14.07,610,409,201.894,1171.4
56422,15.6,556,385,201.4,1118.6
56423,3.44,262,365,209.147,398.4
56424,0.76,213,288,210.0,1.6
56425,18.58,535,328,199.627,1128.7
56426,0.76,158,328,210.0,1.6
56427,8.39,237,342,208.387,407.0
56428,1.25,263,333,210.0,114.5
56429,9.28,454,395,198.943,1141.3
56430,13.43,596,434,198.943,1084.4
56431,16.64,591,379,203.79,1469.3
56432,17.16,502,376,199.37,1227.6
56433,14.21,430,271,202.914,898.7
56434,14.15,359,314,208.58,726.9
56435,0.76,89,359,210.0,1.6
56436,0.76,89,258,210.0,1.6
56437,11.15,339,353,202.742,982.2
56438,3.35,354,426,210.0,657.7
56439,5.88,296,312,210.0,237.5
56440,12.77,536,316,200.631,1188.9
56441,8.31,476,333,204.498,338.7
56442,8.73,368,372,205.632,852.1
56443,8.78,338,342,210.0,625.3
56444,0.76,118,398,210.0,1.6
56445,8.56,389,370,201.759,631.9
56446,17.95,607,316,199.558,1399.4
56447,0.76,237,297,210.0,1.6
56448,7.13,299,299,210.0,49.1
56449,13.88,327,330,202.112,842.7
56450,10.78,461,434,203.082,792.0
56451,6.59,297,307,207.712,288.0
56452,9.89,268,245,207.441,299.4
56453,9.12,503,387,205.106,956.8
56454,11.19,583,348,198.943,1265.7
56455,0.76,316,300,207.101,1.6
56456,14.82,426,358,205.144,1027.2
56457,12.07,538,330,198.943,946.3
56458,0.76,89,349,210.0,1.6
56459,20.91,610,380,198.943,1778.2
56460,2.46,299,329,210.0,504.9
56461,1.8,263,305,210.0,1.6
56462,10.45,505,349,204.27,908.0
56463,7.49,296,357,210.0,139.4
56464,0.76,117,269,209.969,1.6
56465,6.34,426,282,206.786,379.8
56466,0.76,182,313,210.0,1.6
56467,8.01,527,421,203.72,789.8
56468,10.08,135,321,205.869,29.6
56469,6.07,330,383,206.214,850.8
56470,0.76,89,344,210.0,1.6
56471,7.1,518,397,201.576,641.1
56472,11.57,573,416,198.943,1566.3
56473,19.23,378,299,201.552,1535.9
56474,9.4,448,352,203.772,701.8
56475,6.52,366,370,205.028,262.9
56476,17.68,427,275,208.564,753.3
56477,0.76,225,316,210.0,1.6
56478,11.66,521,286,198.943,872.8
56479,4.87,389,309,208.706,536.4
56480,0.76,110,325,210.0,1.6
56481,10.04,233,273,209.465,1.6
56482,3.12,251,380,210.0,124.7
56483,19.41,470,374,198.943,1392.3
56484,13.22,456,347,199.902,1393.9
56485,12.68,537,322,199.818,803.3
56486,6.33,206,304,204.133,374.2
56487,9.55,474,354,204.616,529.6
56488,6.16,265,300,206.032,405.2
56489,5.85,335,345,204.985,207.6
56490,1.38,327,355,204.443,608.0
56491,6.97,569,315,204.11,996.3
56492,23.11,554,375,199.812,1687.9
56493,2.3,269,245,208.032,1.6
56494,8.3,453,424,202.202,620.2
56495,8.63,309,277,204.289,425.7
56496,8.02,403,326,203.912,608.1
56497,11.48,200,307,207.416,86.9
56498,2.36,159,375,208.135,1.6
56499,0.76,315,328,205.09,140.9
56500,7.37,430,397,199.695,1076.1
56501,2.36,207,396,210.0,47.2
56502,2.99,89,245,210.0,1.6
56503,4.98,204,342,207.945,65.8
56504,4.9,460,301,204.502,540.1
56505,17.5,463,360,206.497,944.5
56506,1.36,159,349,209.823,1.6
56507,8.86,177,371,210.0,258.2
56508,3.15,245,424,210.0,1.6
56509,10.09,481,411,205.671,932.2
56510,2.3,399,369,207.058,175.3
56511,17.99,577,273,202.107,1488.2
56512,13.11,353,308,206.449,615.4
56513,10.37,354,288,202.169,642.3
56514,11.12,254,338,204.179,517.9
56515,15.65,428,365,200.953,879.9
56516,8.93,168,265,205.713,274.1
56517,9.3,343,398,206.994,619.9
56518,10.35,481,353,204.995,1023.9
56519,10.47,218,307,210.0,244.1
56520,10.01,461,347,203.233,1106.8
56521,0.76,103,252,210.0,1.6
56522,0.76,243,309,209.329,1.6
56523,7.46,203,251,207.099,539.8
56524,12.36,434,298,203.671,769.7
56525,7.32,174,334,210.0,1.6
56526,11.31,515,356,199.621,1032.8
56527,13.21,268,285,205.839,465.7
56528,5.33,272,354,207.538,238.2
56529,12.35,294,298,207.998,527.8
56530,15.43,575,396,198.943,1588.5
56531,14.01,525,326,198.943,899.3
56532,5.27,89,308,210.0,35.7
56533,1.38,444,378,200.283,796.4
56534,3.03,136,254,209.286,40.8
56535,8.88,233,334,207.935,763.1
56536,0.76,330,364,209.957,241.1
56537,8.16,372,313,205.825,579.9
56538,9.67,336,298,207.742,514.4
56539,7.56,484,358,204.226,489.1
56540,6.62,89,249,209.673,110.2
56541,17.44,493,357,199.443,1234.8
56542,6.91,553,369,202.855,925.2
56543,9.14,206,245,201.184,359.1
56544,13.41,385,308,205.292,1116.7
56545,16.59,300,339,202.8,1425.1
56546,16.79,512,403,198.943,1169.6
56547,12.38,443,369,207.179,696.0
56548,0.94,123,327,209.825,73.8
56549,9.92,307,308,207.369,266.7
56550,4.11,242,381,209.29,14.6
56551,13.31,142,336,206.216,799.9
56552,5.67,174,335,210.0,55.7
56553,6.65,219,292,209.534,383.7
56554,11.5,299,282,199.662,1059.3
56555,9.6,348,389,207.849,904.9
56556,14.8,357,354,201.634,671.3
56557,20.09,362,310,204.096,1045.7
56558,0.76,274,358,210.0,300.3
56559,12.72,610,414,200.619,1171.7
56560,11.46,343,299,205.6,554.5
56561,0.76,175,295,210.0,1.6
56562,11.71,489,378,202.964,917.4
56563,8.11,115,302,209.063,243.8
56564,8.85,381,262,203.059,705.2
56565,9.59,437,349,208.103,591.2
56566,9.62,403,343,203.098,857.0
56567,11.91,417,301,205.709,902.3
56568,7.38,405,339,204.374,718.5
56569,7.22,331,368,210.0,1.6
56570,20.31,453,327,200.594,1119.3
56571,12.28,297,385,205.315,709.3
56572,1.07,105,300,210.0,101.8
56573,1.14,363,336,208.036,159.6
56574,6.52,180,339,208.035,362.7
56575,0.76,89,344,210.0,1.6
56576,16.16,295,318,202.743,923.6
56577,6.65,532,351,203.881,914.7
56578,12.16,475,385,200.635,1014.5
56579,8.52,501,340,204.651,629.0
56580,4.35,111,298,209.162,158.3
56581,10.4,567,329,202.104,779.7
56582,20.08,537,397,198.943,1892.7
56583,0.76,89,284,210.0,1.6
56584,14.71,493,378,200.802,938.2
56585,0.76,123,256,210.0,1.6
56586,0.76,223,327,210.0,1.6
56587,8.66,419,377,205.821,628.4
56588,7.03,289,324,205.243,569.6
56589,1.24,89,259,210.0,1.6
56590,1.44,231,432,210.0,1.6
56591,11.81,179,357,209.811,530.3
56592,3.88,274,324,210.0,110.4
56593,9.84,406,396,203.127,934.2
56594,3.69,512,372,198.943,609.9
56595,12.76,406,291,200.393,1067.5
56596,4.44,251,324,208.792,300.6
56597,4.22,256,346,210.0,206.6
56598,21.84,610,429,198.943,1722.0
56599,8.38,466,434,206.67,919.1
56600,0.76,180,392,210.0,1.6
56601,23.98,610,430,198.943,1892.7
56602,13.35,448,396,201.961,807.1
56603,11.79,610,311,198.943,1497.7
56604,13.88,536,406,202.203,971.3
56605,5.09,261,366,205.811,71.7
56606,9.52,492,428,203.537,950.3
56607,13.29,605,395,201.593,1351.6
56608,5.0,148,284,210.0,1.6
56609,7.66,443,311,204.82,809.1
56610,0.76,89,325,210.0,1.6
56611,10.69,486,321,201.852,1001.4
56612,5.5,553,347,202.951,1167.9
56613,4.1,185,325,210.0,28.8
56614,19.24,609,295,201.162,969.6
56615,10.3,316,340,209.093,492.3
56616,7.22,390,354,207.896,395.9
56617,12.79,226,373,201.825,618.5
56618,1.33,157,270,209.996,1.6
56619,0.76,103,253,210.0,1.6
56620,4.17,198,434,207.573,270.7
56621,9.86,481,326,204.937,673.8
56622,15.11,397,354,202.991,1028.6
56623,0.76,165,297,210.0,1.6
56624,2.12,286,403,209.448,251.8
56625,8.07,397,352,205.512,351.3
56626,11.14,445,402,203.822,983.7
56627,0.8,203,286,210.0,1.6
56628,8.9,601,381,205.104,826.6
56629,4.42,289,337,205.2,448.4
56630,0.76,89,345,210.0,1.6
56631,12.11,173,252,210.0,237.7
56632,10.15,260,295,208.729,572.2
56633,1.18,299,389,206.347,194.0
56634,20.82,433,295,203.608,1184.9
56635,12.64,534,292,199.973,598.0
