,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
374208,12.1,405,360,209.621,723.3
554195,11.62,351,280,204.824,966.6
815429,15.21,610,382,198.943,1642.2
869632,16.93,515,285,199.126,1303.3
950836,15.53,610,353,200.669,1446.1
835139,2.93,328,254,210.0,1.6
161197,7.26,474,345,207.061,471.5
467205,23.91,586,364,201.837,1362.5
157405,0.76,322,376,210.0,1.6
597265,7.35,201,385,207.533,656.1
530301,7.2,484,354,200.88,715.9
861495,6.03,224,323,210.0,241.8
779458,4.37,319,290,208.322,213.8
207645,0.76,124,264,210.0,1.6
484436,13.13,336,368,201.279,871.4
802661,1.72,325,434,205.806,320.2
816846,15.18,575,352,198.943,1451.6
107890,10.73,294,335,206.419,354.6
556849,21.68,571,363,198.943,1828.8
878856,9.0,438,336,203.747,1035.9
218093,16.72,420,359,203.071,910.3
957640,5.31,94,350,210.0,373.2
132176,2.05,286,302,207.07,494.3
195699,14.61,386,305,204.439,707.0
784972,9.7,374,406,210.0,446.9
675977,7.11,427,429,208.502,635.7
704334,16.35,610,429,199.04,1503.5
812038,1.58,203,280,210.0,1.6
386132,12.53,138,371,208.624,669.2
938942,17.73,385,331,202.989,760.8
802360,10.61,360,290,202.795,638.0
909157,7.57,526,434,205.938,761.5
746075,9.91,513,310,207.348,891.9
877710,0.76,309,292,210.0,1.6
87104,4.08,442,318,207.572,273.9
565931,9.87,610,417,202.892,774.2
536877,6.86,344,357,202.603,781.8
954794,15.55,549,380,198.943,1459.7
180316,0.76,197,346,210.0,1.6
328816,8.91,400,349,204.26,779.3
967937,10.25,378,342,209.708,710.7
646325,0.76,89,291,210.0,1.6
267611,21.31,472,288,198.943,1402.6
181920,0.76,138,245,210.0,1.6
533516,5.9,470,434,201.188,1247.0
427134,0.76,301,347,210.0,125.6
350593,2.83,191,279,209.346,1.6
919286,18.19,251,307,202.053,906.9
644119,17.82,610,391,199.259,1458.1
460180,18.21,603,371,198.943,1293.1
625401,2.93,126,324,210.0,141.5
210150,16.05,335,357,206.592,958.2
170935,12.29,362,253,204.57,450.5
425534,8.97,238,250,210.0,370.3
249657,11.62,344,303,204.779,942.9
655217,12.95,159,350,209.945,821.7
442413,7.56,328,373,204.443,830.4
134986,0.76,208,357,209.067,1.6
850660,7.88,353,327,209.463,464.0
448639,9.57,459,338,203.557,737.7
213673,6.92,129,324,210.0,591.2
765786,10.52,396,427,198.943,848.5
899698,7.7,299,312,202.424,656.1
945880,8.85,358,342,206.982,458.8
274777,9.72,297,345,210.0,486.6
990635,6.23,128,257,210.0,5.6
412385,18.8,408,328,204.734,1110.5
190336,18.96,610,364,201.546,1138.2
92340,4.89,325,274,210.0,1.6
383652,24.98,505,302,198.943,1768.2
682328,11.51,610,434,200.366,1139.1
277563,9.35,389,372,203.202,693.8
736574,10.59,610,366,200.764,1251.1
546944,0.76,239,267,210.0,1.6
484989,7.7,500,321,203.203,1022.5
195413,12.15,375,330,206.231,581.5
440979,9.04,346,341,206.963,839.3
309214,7.22,288,354,205.396,343.2
149025,16.09,541,426,202.748,890.8
770949,16.03,564,394,207.184,1058.5
606525,1.88,496,304,204.353,663.0
486973,2.53,297,397,208.073,283.4
290882,12.49,377,305,205.509,620.0
367426,9.54,380,323,206.174,612.7
267605,12.21,346,392,205.129,591.3
966903,12.68,376,314,207.338,845.8
89972,8.16,233,319,208.033,657.5
637812,7.96,452,311,203.529,900.4
645665,11.65,233,364,203.728,810.3
127174,7.65,505,289,200.13,829.4
22538,7.95,394,421,206.732,457.0
164304,0.76,191,387,210.0,1.6
179232,8.99,506,354,204.482,795.0
811507,5.01,134,343,210.0,1.6
333158,10.35,426,316,203.916,906.7
437003,1.59,309,281,210.0,74.1
899604,6.02,318,322,209.145,466.8
68544,9.07,368,331,206.954,442.5
181741,7.68,432,434,204.712,828.2
160919,13.21,487,364,205.908,567.0
977220,7.2,450,366,207.893,276.8
871293,8.05,89,279,206.069,8.2
910167,0.76,89,257,209.573,1.6
245164,18.27,610,398,199.193,1676.4
312923,0.76,93,324,210.0,1.6
803148,8.5,473,341,205.791,760.3
412873,15.76,398,418,204.154,1086.1
341793,6.68,236,330,205.895,11.0
890906,15.61,346,324,201.148,793.1
516192,4.22,459,345,206.74,835.0
14607,13.93,582,389,198.943,1318.7
48268,4.1,391,309,203.84,378.5
434642,8.04,207,343,208.715,482.8
812139,10.53,227,353,207.399,238.7
142691,24.55,585,365,199.537,1660.7
258262,5.55,211,311,210.0,224.4
745974,7.82,422,344,210.0,578.5
563259,9.16,399,371,204.765,445.2
243209,1.64,231,343,210.0,100.2
563677,4.65,200,314,210.0,142.1
180873,4.2,354,434,209.878,497.8
977524,1.43,89,309,209.591,1.6
975396,18.63,327,330,209.028,1301.9
942794,6.16,388,298,203.143,382.8
128924,1.75,210,296,210.0,101.1
66978,10.18,610,434,198.943,1332.3
892636,13.73,266,284,208.741,381.3
324512,5.96,428,350,202.933,817.7
268680,18.22,552,303,204.299,1216.1
296242,0.76,470,344,206.367,213.8
249859,8.54,365,293,200.092,839.9
889822,16.7,610,303,202.809,1424.3
142471,0.76,285,373,208.447,537.0
798727,7.65,326,325,201.375,528.5
290026,14.32,297,370,208.817,625.1
73222,8.41,420,352,200.223,847.6
971949,14.39,202,308,210.0,646.9
456862,9.05,293,360,204.87,375.6
961100,7.68,317,372,202.411,636.1
234841,9.08,247,341,205.748,399.9
115358,0.76,133,250,210.0,1.6
903340,1.82,255,364,210.0,1.6
227471,9.99,472,365,198.943,1013.9
220830,3.08,150,285,210.0,1.6
124732,2.97,412,279,200.501,503.9
147723,1.32,543,342,200.054,617.2
335052,11.9,344,405,203.502,1020.6
764540,1.57,217,301,209.823,1.6
130997,7.06,434,327,206.473,519.9
416730,3.06,410,394,207.65,310.3
723047,0.76,266,334,210.0,1.6
786835,22.89,536,327,198.943,1806.9
314199,14.33,528,414,200.949,1122.8
305100,7.88,437,272,204.948,663.8
564599,20.81,600,245,198.943,1571.8
406418,4.88,334,348,206.409,381.8
892977,4.29,291,375,206.951,217.8
577955,0.76,89,285,210.0,1.6
221911,8.09,402,390,200.564,477.8
601061,9.19,159,311,206.276,550.8
436001,6.36,474,392,204.149,325.6
538168,8.5,190,353,205.836,543.2
857069,4.52,173,266,210.0,379.8
153621,11.64,366,253,204.59,353.6
390967,10.92,557,354,200.778,1203.4
465740,11.45,553,402,203.674,950.8
119833,8.47,290,355,205.824,431.4
672107,11.26,347,335,207.402,676.7
827422,7.75,468,332,205.364,256.7
180103,0.76,89,245,210.0,1.6
550111,1.6,363,389,208.203,99.7
719678,0.76,239,245,208.769,1.6
353692,10.33,471,321,207.678,761.1
326642,13.61,610,420,199.455,1251.1
452144,0.76,156,328,210.0,1.6
123435,0.76,355,384,210.0,1.6
208435,15.93,522,304,198.943,833.8
889827,12.17,397,360,199.092,811.3
360784,6.61,268,343,210.0,516.9
899935,8.51,285,335,206.53,576.4
560543,7.67,160,311,204.53,594.8
635970,11.66,550,322,202.485,725.9
373346,0.76,406,360,207.751,145.4
429789,7.34,356,311,206.17,592.3
664978,18.66,528,344,198.943,1375.6
434997,8.42,258,349,205.312,115.8
924110,11.63,283,248,200.657,646.5
795171,9.68,368,335,205.356,399.6
69291,14.94,186,307,206.822,729.4
673813,11.81,456,375,202.117,958.3
772843,9.14,397,336,206.003,650.8
459638,2.34,306,347,209.077,1.6
303237,3.07,89,288,210.0,1.6
365620,0.76,251,381,210.0,1.6
581306,4.33,376,324,207.214,556.7
48307,13.2,296,398,204.167,1015.5
359448,13.39,474,318,203.701,1050.7
183939,7.19,287,335,206.283,807.9
791757,0.76,89,245,210.0,1.6
266394,2.17,285,291,208.51,137.1
230830,2.4,113,316,205.935,1.6
649730,8.28,361,338,209.587,676.1
514069,1.6,277,289,206.932,1.6
902220,3.57,569,399,203.412,667.7
903093,10.1,220,393,210.0,648.0
197108,9.84,454,322,202.383,582.6
815959,6.6,284,263,204.961,435.6
308611,9.01,422,357,207.319,782.2
915353,6.55,273,374,206.483,624.5
513913,12.51,325,308,209.184,634.4
157073,21.55,610,363,198.943,1892.7
154509,9.36,610,386,198.943,1137.1
41394,0.76,89,343,210.0,1.6
404813,5.17,345,328,204.351,450.5
191585,8.85,610,419,199.514,914.1
320707,19.49,443,341,203.952,1373.6
880500,2.21,424,268,202.778,327.8
690707,6.9,245,318,208.69,363.2
70073,2.67,129,297,210.0,1.6
50803,16.05,523,379,200.063,1581.0
628330,9.07,293,342,210.0,378.8
844916,14.64,302,346,203.585,963.3
476772,9.22,383,334,202.146,807.0
639373,4.81,438,389,208.851,504.9
633745,8.13,305,390,209.696,489.1
177704,0.76,121,379,210.0,1.6
573677,4.83,266,263,209.819,1.6
49136,0.76,89,355,209.067,1.6
522624,6.35,261,365,207.659,385.2
819256,9.49,187,358,207.932,516.0
248490,13.44,440,346,206.354,516.7
835384,6.71,371,245,203.379,582.9
971237,11.21,306,311,203.315,964.8
226621,2.77,257,316,203.014,121.5
805293,6.58,485,371,203.86,605.3
68658,8.6,195,318,206.017,432.4
339032,2.32,419,434,203.853,240.4
101964,5.43,240,423,204.901,83.4
78646,5.63,219,302,210.0,163.5
173988,0.76,89,299,210.0,1.6
363856,13.03,452,327,203.322,1081.6
14170,8.57,339,246,201.787,531.8
869217,8.8,507,344,202.926,1144.5
666193,2.12,382,367,205.449,102.8
537555,8.68,450,358,202.802,806.6
161454,11.74,349,285,205.939,895.9
255414,10.49,266,246,210.0,616.0
576143,6.83,466,434,202.141,609.4
548046,0.76,89,274,210.0,1.6
66611,9.22,122,355,208.02,468.3
533844,0.76,239,362,209.127,1.6
551747,12.15,249,404,203.161,923.6
824194,23.31,610,332,198.943,1754.1
6424,12.35,340,392,203.787,487.6
105095,13.7,531,381,204.159,1111.8
286562,0.76,150,348,210.0,1.6
70755,22.18,473,316,198.943,1263.2
204991,8.36,200,434,205.525,209.8
782303,21.73,493,353,199.796,1481.1
662960,0.76,139,315,210.0,1.6
368119,5.07,268,364,203.458,472.8
853426,5.99,222,275,209.077,1.6
77146,8.83,274,266,207.078,413.9
824616,4.7,141,365,210.0,1.6
344498,20.94,434,285,198.943,1766.7
863388,0.76,91,384,210.0,1.6
350454,8.39,332,313,204.173,668.0
757947,9.41,540,350,204.942,778.1
212320,2.99,531,344,209.165,659.7
500723,16.51,365,296,201.968,908.8
294632,11.48,351,341,206.076,612.0
823421,0.76,160,282,208.812,1.6
135659,22.4,610,389,200.534,1892.7
768925,6.61,473,354,203.727,621.8
712828,12.02,393,281,204.424,671.3
591397,6.56,243,298,205.423,275.7
980738,5.94,150,322,210.0,119.3
588932,10.4,292,337,210.0,624.3
418292,6.05,245,434,202.455,607.5
856828,2.47,329,314,205.285,42.4
911255,12.37,406,357,203.463,930.4
185559,5.57,244,327,204.943,461.8
100903,0.76,89,311,210.0,1.6
916209,6.89,371,391,207.171,210.3
392630,23.29,610,267,198.943,1598.8
230695,8.67,485,434,200.182,886.4
204397,14.02,360,296,205.734,665.5
650249,0.76,301,357,209.778,254.2
526704,6.88,262,353,210.0,341.1
975905,11.54,546,411,201.812,990.0
284161,9.49,508,262,204.835,1025.9
914020,15.67,470,299,205.362,978.1
82460,9.92,185,270,210.0,372.1
377737,13.36,321,313,206.247,550.2
245149,7.82,159,329,206.06,375.5
61245,8.27,379,294,206.342,616.5
627063,18.7,503,288,204.679,1182.5
376695,9.02,423,411,206.337,956.7
267417,6.94,577,434,202.118,1054.5
498382,0.76,89,301,210.0,1.6
867680,11.83,434,349,204.021,1126.5
317552,0.76,225,281,210.0,1.6
552691,13.77,455,302,201.88,851.3
880776,16.05,496,405,202.627,1239.1
514357,0.76,89,281,210.0,1.6
861041,18.81,610,417,200.485,1384.6
473016,9.44,395,361,203.159,1018.7
373614,22.59,610,319,198.943,1551.3
485240,11.85,262,269,203.611,431.0
421621,7.16,292,315,204.264,338.0
104850,9.88,461,399,205.49,837.9
972098,6.96,345,363,208.458,199.1
945167,4.75,388,345,206.084,506.5
769185,3.74,391,245,209.451,471.5
893310,16.17,603,434,201.341,1783.8
634536,8.87,543,347,199.957,1015.3
216538,6.96,361,396,205.218,799.5
223534,10.44,318,303,207.267,374.3
158279,5.92,175,330,207.63,110.0
107761,18.22,541,379,198.943,1766.2
992656,15.12,334,328,200.047,1227.5
425190,6.34,407,388,203.681,523.8
72114,2.3,134,275,210.0,1.6
460525,2.8,296,415,204.043,197.8
517852,7.53,371,372,201.796,689.5
307698,0.76,108,364,210.0,1.6
518050,9.02,474,315,205.5,517.0
654510,10.95,372,378,206.457,572.9
267717,8.67,303,327,206.732,419.6
354963,8.04,299,259,206.812,367.2
850722,6.31,271,245,210.0,1.6
704692,9.73,160,333,206.264,211.6
290537,13.11,468,319,201.809,825.0
40937,10.16,534,373,199.905,659.7
498187,0.76,166,293,210.0,1.6
440647,5.85,175,262,210.0,1.6
801736,16.76,429,313,202.543,1264.4
469705,0.76,89,276,210.0,1.6
447755,4.03,358,375,204.524,185.4
127871,13.74,456,364,198.943,1031.1
108112,18.97,465,280,203.302,851.1
466472,7.6,282,272,203.662,466.8
350615,14.32,259,333,203.23,814.6
279191,10.45,563,360,206.342,720.0
968492,9.37,532,370,200.172,1228.1
976208,0.76,287,309,209.952,207.1
70480,7.56,246,340,207.146,613.4
615830,11.98,243,369,205.971,384.6
446355,18.81,610,403,198.943,1397.4
614035,12.76,504,374,200.891,1066.6
136152,4.62,366,332,204.825,206.9
291363,13.72,403,329,210.0,496.1
484334,5.75,545,374,200.958,508.4
29037,9.93,428,309,203.157,587.7
889659,7.32,306,245,207.477,165.1
113315,1.02,320,296,208.644,1.6
146325,0.76,284,318,210.0,1.6
973572,10.2,317,395,204.748,751.5
944184,16.91,610,400,205.953,1265.7
884685,4.46,226,383,210.0,371.0
936762,16.92,570,434,198.943,1605.5
36786,8.86,368,353,208.673,524.0
389606,0.76,102,291,210.0,1.6
513362,12.04,382,279,207.068,490.5
622598,0.76,366,348,207.789,388.5
748491,4.56,89,245,210.0,216.4
982220,8.16,168,312,208.153,387.2
333752,4.78,197,287,210.0,59.2
449002,9.81,387,388,207.05,811.5
73289,5.27,318,324,210.0,1.6
930855,11.39,351,285,209.376,624.3
821816,18.26,464,379,200.51,1113.0
440044,2.29,202,350,210.0,1.6
394905,15.32,502,382,199.697,983.1
136680,25.82,610,398,198.943,1835.5
156458,7.68,480,396,202.988,878.5
71412,5.15,392,353,208.764,226.5
512623,12.02,421,337,200.947,844.8
949760,8.16,409,322,203.949,579.9
355691,8.06,126,274,208.653,680.9
826650,7.66,116,279,209.226,371.8
112171,8.48,246,313,203.905,249.2
859979,0.76,89,289,210.0,1.6
60008,7.11,94,368,208.783,213.9
734838,10.54,369,289,204.583,413.1
866149,16.92,377,316,204.747,922.4
112263,10.74,379,362,207.307,740.4
640089,5.95,227,372,210.0,16.2
36966,16.08,390,335,201.012,1460.1
34174,12.64,485,434,204.054,1144.6
294106,15.85,610,347,198.943,1481.6
837837,14.5,516,295,204.438,585.5
410960,12.06,550,356,203.987,731.8
508135,11.15,518,398,199.409,1024.6
337950,10.78,381,370,204.701,799.8
221066,0.76,129,319,208.851,139.6
556208,3.73,381,333,205.843,366.7
815417,0.76,89,315,210.0,1.6
143705,9.16,476,325,208.487,456.2
130336,0.76,410,429,199.852,58.2
612059,5.6,473,293,207.644,175.0
927404,5.94,408,269,210.0,1.6
10049,6.49,389,326,205.605,606.9
493723,2.23,290,420,206.536,234.5
516933,14.56,610,380,199.698,1496.0
509275,6.12,393,383,207.324,346.9
376339,7.49,386,365,206.583,152.8
843120,0.76,157,292,208.088,159.1
394927,12.15,382,298,203.429,997.3
114585,9.78,497,363,205.166,824.8
612967,10.66,350,413,200.452,869.9
322376,8.42,246,304,209.382,201.4
432528,11.72,302,374,204.546,738.9
639895,6.5,347,401,208.26,621.5
250854,7.71,278,403,198.943,765.7
151767,12.43,407,277,204.401,594.1
36251,16.83,597,291,198.943,1656.5
590231,5.5,390,301,205.739,202.2
371410,5.61,308,301,208.882,190.7
958853,4.05,437,406,205.29,414.8
16699,6.61,335,308,210.0,527.3
652412,11.74,568,346,198.943,1121.4
733796,3.62,321,368,205.931,633.9
393198,18.28,610,368,200.987,1291.9
957475,8.58,149,340,209.036,22.2
23412,15.35,445,357,202.705,904.7
92953,0.76,577,434,204.757,58.3
343664,9.75,502,318,201.825,610.2
898009,10.95,536,409,200.254,944.2
517747,11.74,593,402,199.102,1256.1
43805,4.91,322,382,204.714,859.5
571277,10.52,353,313,204.842,672.4
163657,0.76,89,407,210.0,1.6
915544,0.76,89,311,210.0,1.6
666174,14.86,491,381,200.989,1111.2
111197,2.91,304,333,206.428,1.6
511785,12.03,599,344,198.943,1217.1
981679,20.45,610,399,198.943,1845.2
190572,8.9,283,301,204.183,421.1
979519,16.86,610,362,198.943,1610.0
348490,7.23,464,369,200.531,1079.8
999378,0.76,103,432,210.0,1.6
768882,0.76,337,364,207.47,515.9
737746,0.76,350,364,210.0,212.1
274620,20.73,523,392,200.6,1495.0
300857,1.11,261,320,209.825,1.6
389457,0.76,455,395,206.008,273.9
97399,4.2,375,388,206.051,279.7
343634,6.28,236,282,204.922,101.0
344588,0.76,412,361,207.181,262.9
249164,0.76,89,245,210.0,1.6
744363,1.35,292,434,205.699,395.8
193389,6.87,349,354,209.605,367.5
732834,1.02,107,340,210.0,1.6
191431,14.98,610,434,198.943,1892.7
672229,19.96,443,304,201.543,1003.3
885991,9.1,610,338,199.673,938.0
358444,7.99,310,330,210.0,116.1
676167,0.76,269,404,206.397,1.6
240034,0.76,247,337,210.0,1.6
774366,1.3,245,354,204.177,342.0
696573,13.87,533,313,201.517,981.3
573868,14.26,610,388,199.544,1349.9
625059,5.28,417,330,202.673,539.4
344412,0.76,89,320,210.0,1.6
76187,10.88,561,405,200.177,925.0
600190,5.22,374,357,208.796,423.3
52665,12.11,453,361,205.489,1035.0
129940,20.26,610,351,199.691,1533.7
396045,2.22,89,245,210.0,1.6
720278,13.37,610,399,198.943,1667.9
882731,4.43,318,326,205.265,275.7
653963,16.75,520,346,198.943,1211.1
532400,18.38,515,355,199.601,923.4
402990,16.8,441,306,199.896,1199.0
637686,2.6,229,319,210.0,1.6
431970,9.47,318,377,201.762,662.2
378444,3.3,202,323,203.506,1.6
115884,14.05,484,335,207.633,969.6
91371,10.75,383,264,205.002,320.3
645572,6.04,450,351,205.163,729.2
863044,11.51,610,375,203.306,1268.0
471317,0.76,316,326,204.138,8.3
761619,9.68,493,400,205.772,891.1
342951,0.76,148,288,210.0,1.6
553883,1.51,89,294,210.0,1.6
361894,6.85,196,314,210.0,192.2
615510,13.08,444,311,199.474,1165.2
953581,16.71,386,307,203.874,1082.4
200414,24.42,610,379,198.943,1892.7
734099,12.09,293,351,199.913,689.9
847525,8.68,494,378,202.976,673.8
113061,5.84,93,274,210.0,135.8
220321,20.1,610,434,198.943,1892.7
635631,15.22,507,395,207.262,852.1
146252,17.24,597,372,202.421,1274.1
930732,6.16,424,373,203.855,597.8
691164,7.71,168,380,208.877,39.5
888881,7.29,364,359,205.498,506.6
724639,8.36,316,353,205.663,522.1
678856,0.92,89,331,210.0,49.4
628188,4.2,418,426,208.078,672.5
833460,6.32,227,259,208.093,413.3
530580,20.24,559,344,199.39,1655.3
523597,7.5,387,285,208.144,521.1
947281,8.34,379,386,206.013,564.1
227680,9.12,395,355,207.31,796.5
248015,8.13,163,329,210.0,367.3
680221,7.84,253,363,208.63,319.2
549178,11.94,338,317,203.679,604.4
735341,12.82,446,390,205.567,918.9
480463,12.2,488,387,202.599,1053.5
992238,15.61,384,309,203.25,1131.4
852924,0.76,225,321,210.0,1.6
120651,6.91,405,357,210.0,564.4
456073,15.03,610,372,202.486,1045.6
500956,6.2,454,373,201.548,741.1
927395,2.08,235,318,210.0,74.5
160781,10.38,311,318,206.738,492.4
730584,7.3,432,302,209.44,444.2
464354,9.36,367,275,210.0,640.2
329104,3.86,182,390,210.0,410.1
639541,12.38,422,434,205.175,1017.5
386597,8.61,205,308,203.771,529.3
424647,1.11,201,301,210.0,17.1
263519,5.31,257,245,204.519,535.5
902799,0.95,112,245,210.0,1.6
374861,8.96,469,365,199.934,521.4
909506,1.57,257,323,208.32,121.4
994128,3.74,279,391,208.68,464.1
452198,3.17,321,340,201.502,149.9
622761,6.87,274,309,207.07,98.4
217081,18.21,195,295,204.288,940.3
930852,0.76,292,302,207.832,1.6
281234,3.01,315,391,208.442,206.8
385065,13.89,439,406,204.833,880.1
218838,9.35,212,339,206.538,635.3
984344,1.18,420,344,208.089,85.9
547748,4.85,395,408,207.01,408.3
784729,3.95,365,378,206.615,1.6
280416,15.81,596,434,198.943,1311.8
453954,15.53,589,434,198.943,1603.3
648891,0.76,438,434,209.475,1.6
990962,6.74,388,350,204.225,571.6
652067,13.35,349,288,203.521,1367.5
357262,12.0,610,422,198.943,966.7
388420,14.2,473,391,200.855,1315.5
973850,14.85,412,342,201.545,1229.9
714497,8.41,301,369,210.0,99.8
232751,4.57,405,397,201.534,133.7
712732,2.1,101,289,208.658,1.6
420199,20.91,610,405,198.943,1732.2
402744,11.67,610,361,198.943,1025.1
192953,7.01,98,293,210.0,289.2
908734,9.59,459,365,203.348,724.4
828230,6.69,259,375,210.0,1.6
274159,5.95,553,336,201.996,710.1
165346,5.42,248,371,203.37,349.1
21706,6.36,184,397,203.46,184.1
966207,6.68,499,406,203.538,432.8
280340,20.4,510,434,198.968,1614.4
199160,9.25,410,379,208.458,492.0
283060,0.76,231,306,207.81,1.6
446564,11.0,378,286,207.91,911.2
929403,1.02,359,355,207.254,1.6
922166,2.86,262,382,207.33,312.0
807943,10.46,383,333,202.551,921.6
429733,7.16,590,388,204.784,771.6
863836,12.08,417,319,204.828,701.0
609985,8.96,379,314,206.522,664.6
69780,1.11,240,356,209.691,1.6
808055,2.95,154,263,207.188,1.6
83957,6.14,219,333,207.864,415.0
637713,15.37,499,294,198.943,872.0
962247,11.43,318,317,203.635,569.0
534646,15.45,610,377,204.118,1063.4
581366,3.42,286,307,209.373,75.7
110769,0.76,381,351,208.844,48.8
812527,16.28,449,373,201.007,1055.3
517073,15.54,586,409,200.959,1231.5
52313,0.8,307,338,209.19,141.0
559430,1.78,383,338,205.467,397.4
690726,5.02,267,411,209.373,433.1
525685,13.54,412,416,200.976,1045.1
997883,3.41,274,352,208.697,289.6
313840,0.76,146,299,210.0,1.6
386658,0.76,129,328,210.0,1.6
560624,9.45,294,391,206.06,468.3
462396,0.76,261,365,204.492,1.6
916621,11.33,610,359,202.129,1253.7
598741,0.76,89,318,210.0,1.6
364592,0.76,171,384,210.0,1.6
733285,0.86,199,330,210.0,23.3
893752,3.35,234,325,204.638,74.4
435402,0.76,244,386,207.164,1.6
154619,12.86,522,264,203.199,980.7
506564,7.32,149,316,210.0,1.6
760122,9.31,610,377,200.392,1147.2
841722,8.43,261,329,207.526,356.6
802450,15.17,526,245,198.943,1200.9
864949,6.58,424,380,204.489,673.0
544826,1.77,95,339,209.76,109.5
850828,0.76,234,338,210.0,1.6
180624,5.93,163,391,204.199,414.0
366702,0.76,442,320,205.496,170.5
558539,12.79,444,434,205.341,1281.3
179962,16.71,506,381,198.943,1238.6
277474,8.59,434,333,202.13,825.6
455029,12.75,571,429,201.405,1258.8
185447,3.02,339,353,208.388,1.6
72399,14.16,466,362,199.221,1052.6
209998,20.26,533,410,203.597,1360.7
920184,2.41,337,316,210.0,151.7
687299,5.17,410,323,203.56,547.1
773124,7.22,394,377,206.968,317.6
945833,10.2,407,405,201.822,1099.2
203120,12.49,154,284,210.0,300.0
291956,3.76,386,413,210.0,512.4
434716,0.76,89,292,210.0,1.6
329126,7.02,226,305,209.416,404.0
504047,8.2,89,300,208.87,229.1
887554,0.76,89,423,210.0,1.6
298596,11.25,610,391,200.115,1142.2
93943,16.01,509,299,198.943,1027.7
42567,3.61,287,329,207.6,6.6
487404,10.07,517,365,204.567,721.9
722919,0.76,287,416,207.266,1.6
50097,9.52,410,345,202.947,903.3
795064,0.76,284,311,208.041,1.6
828100,0.76,218,351,210.0,1.6
452982,15.07,417,331,203.684,1274.6
223854,9.21,220,332,206.234,370.2
869053,4.05,282,299,208.708,140.8
739753,17.3,469,335,201.722,1228.3
803221,8.34,247,316,210.0,497.1
446076,3.04,89,295,210.0,1.6
7428,8.28,175,355,207.302,466.9
403142,0.76,89,341,210.0,1.6
931774,19.26,462,344,200.004,1646.5
154527,10.2,476,377,200.491,1074.7
969272,0.76,193,273,208.367,1.6
457696,6.44,359,339,206.179,57.3
269118,22.54,610,399,198.943,1570.7
376069,2.2,453,351,206.717,51.4
271515,11.15,610,434,198.943,1401.5
725181,1.09,317,251,210.0,323.5
746124,2.07,93,325,208.997,241.4
22081,5.87,390,313,205.948,444.5
898184,17.34,209,295,202.676,671.6
7295,9.51,293,352,205.368,545.8
113250,0.76,310,357,207.643,1.6
62543,7.97,391,275,208.402,559.7
514774,0.76,182,415,210.0,1.6
812670,0.76,251,354,209.762,194.7
13554,0.76,89,314,210.0,1.6
898978,4.72,147,362,208.239,132.8
328526,4.36,432,361,207.873,115.1
962546,0.76,181,325,210.0,1.6
45190,3.82,324,354,209.91,225.5
945269,9.67,440,386,205.372,698.1
102,5.34,89,264,210.0,1.6
735893,10.56,365,307,204.168,678.8
219294,9.58,527,362,205.097,582.5
819727,8.07,512,374,204.895,921.2
191532,7.89,405,332,210.0,718.8
31719,8.26,243,326,206.821,239.6
495508,12.63,432,388,202.53,1076.9
921761,5.0,339,245,209.722,369.3
145916,0.76,233,357,210.0,1.6
198767,11.96,365,287,201.984,790.8
5656,4.77,240,353,208.754,1.6
371116,15.9,467,352,199.822,956.8
494334,5.92,384,324,201.198,673.6
986891,9.09,89,318,210.0,272.8
747106,0.76,89,275,210.0,1.6
697982,9.98,336,286,201.838,619.3
536467,11.91,380,340,204.687,837.5
658129,11.0,501,316,206.682,840.3
201932,12.25,369,333,205.637,592.7
653082,6.78,375,307,210.0,235.9
463102,14.02,237,285,210.0,601.2
133704,7.21,145,369,208.954,403.2
273535,12.55,495,245,208.315,914.3
565951,3.43,225,351,210.0,1.6
897998,4.61,104,292,210.0,1.6
858763,2.46,295,389,208.369,301.2
936065,1.21,458,399,204.767,613.0
13610,2.57,415,289,203.509,294.4
265290,5.87,357,348,204.521,183.6
76160,2.02,184,340,210.0,1.6
205412,10.72,520,290,206.736,589.1
580049,18.33,416,333,198.943,1274.0
585410,4.71,246,318,210.0,13.1
895657,21.79,570,338,198.943,1786.5
959357,6.35,363,253,204.45,648.9
858867,6.36,276,325,206.6,315.9
489552,2.21,89,270,210.0,1.6
924975,5.33,204,381,207.615,517.0
927612,6.28,399,354,207.429,371.1
4471,3.18,299,245,210.0,148.7
426415,26.46,610,412,198.943,1892.7
25648,5.38,237,325,208.785,149.0
85493,6.27,328,434,204.435,599.1
537692,8.36,372,385,206.465,177.8
294535,19.39,498,300,198.943,1251.9
959649,1.7,322,412,203.09,122.8
427073,11.99,361,379,206.421,587.6
694581,0.76,322,317,209.724,1.6
610636,1.97,457,434,209.811,371.2
364575,13.9,168,292,208.413,665.7
306414,10.72,284,293,204.933,548.3
470115,0.76,112,295,210.0,1.6
76944,8.32,356,417,205.355,578.0
289991,4.56,437,324,203.825,688.2
748809,3.7,287,344,209.369,174.1
79469,0.76,290,279,207.864,179.6
207644,2.61,258,308,206.452,99.5
629835,7.6,269,301,210.0,340.7
938036,2.7,345,344,208.228,102.9
437637,13.26,548,352,198.943,1438.8
533122,9.95,321,291,205.851,324.9
183725,8.76,450,409,204.913,610.8
765487,3.65,104,375,205.143,281.2
134318,5.36,183,391,210.0,1.6
802594,12.79,582,337,200.1,1088.0
19655,5.36,111,283,208.554,1.6
490786,4.52,406,289,206.63,646.6
