,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
962247,4.04,92,384,210.0,70.8
534646,24.15,465,290,199.896,1547.3
581366,5.28,605,289,200.862,978.3
110769,17.45,466,429,199.865,1296.7
812527,18.21,458,300,199.955,1270.2
517073,3.07,111,343,209.927,1.6
52313,4.09,156,384,210.0,613.2
559430,3.26,270,322,210.0,78.5
690726,17.73,483,356,200.037,1221.7
525685,4.02,161,297,209.997,18.7
997883,6.13,460,316,200.735,344.3
313840,20.12,469,388,199.842,1370.5
386658,11.49,456,298,200.595,691.0
560624,7.05,425,381,200.039,1321.1
462396,6.43,394,292,210.0,282.0
916621,1.86,121,357,209.968,21.4
598741,12.48,244,366,210.0,392.4
364592,14.56,458,361,200.339,1028.9
733285,4.37,223,316,210.0,50.0
893752,0.76,117,385,209.984,22.2
435402,14.03,582,308,200.134,1461.8
154619,10.52,593,402,200.195,1306.3
506564,0.76,94,345,210.0,2.2
760122,4.13,106,387,209.982,20.8
841722,17.8,248,285,209.961,349.6
802450,6.74,528,402,210.0,725.3
864949,17.25,563,367,199.708,1626.1
544826,16.92,463,389,199.982,1229.9
850828,6.98,608,384,201.015,842.6
180624,2.04,126,271,209.985,6.4
366702,8.41,294,407,209.951,153.2
558539,6.15,494,368,209.545,403.8
179962,14.38,451,370,200.177,1122.1
277474,7.0,121,395,210.0,56.0
455029,5.05,246,419,200.386,153.3
185447,12.27,609,408,200.418,1153.1
72399,8.64,536,381,200.071,1185.2
209998,2.91,136,397,209.952,17.7
920184,16.08,459,294,200.133,1029.3
687299,13.53,570,395,199.966,1293.7
773124,6.77,440,357,199.296,1437.8
945833,10.41,461,400,200.371,868.6
203120,5.38,255,401,210.0,91.7
291956,2.22,298,293,209.936,1.6
434716,3.31,440,291,209.984,639.2
329126,15.64,532,360,209.873,897.9
504047,19.51,461,365,199.245,1350.0
887554,3.07,279,399,209.98,114.8
298596,6.69,345,340,209.916,235.3
93943,2.69,156,396,209.964,27.6
42567,1.86,146,259,210.0,1.6
487404,13.7,511,297,200.228,1027.4
722919,5.97,540,375,210.0,103.1
50097,4.58,263,392,209.957,214.6
795064,12.25,199,381,210.0,449.9
828100,13.23,604,306,200.038,1506.4
452982,16.04,533,287,209.918,1275.0
223854,6.16,526,401,200.48,789.9
869053,3.6,142,360,209.967,39.3
739753,5.69,485,314,200.746,313.0
803221,9.8,476,303,200.453,536.4
446076,2.91,141,263,210.0,12.3
7428,4.45,161,369,209.987,44.7
403142,5.95,165,303,209.993,147.3
931774,1.98,130,395,209.977,19.8
154527,2.29,114,364,209.935,14.7
969272,16.52,489,293,200.182,1038.9
457696,3.77,113,316,209.973,1.6
269118,5.06,168,370,210.0,61.2
376069,4.43,505,351,209.986,603.1
271515,6.21,434,327,209.944,214.1
725181,2.97,109,361,210.0,22.9
746124,6.28,410,388,209.997,273.6
22081,6.07,147,271,210.0,1.6
898184,16.87,458,426,199.982,1197.0
7295,6.24,443,321,200.263,81.1
113250,17.7,459,321,200.318,1293.5
62543,6.73,457,396,200.311,356.5
514774,3.65,238,346,209.977,465.6
812670,4.81,273,422,209.943,157.8
13554,3.48,143,282,210.0,2.9
898978,3.51,272,281,209.975,1.6
328526,18.77,554,389,199.865,1533.2
962546,3.33,120,402,209.983,80.3
45190,3.78,96,348,209.966,27.9
945269,17.93,582,299,200.082,1543.8
102,5.2,253,404,209.977,68.0
735893,1.84,125,382,209.984,9.2
219294,2.38,110,304,210.0,29.3
819727,6.7,391,293,209.868,250.6
191532,0.76,104,255,209.999,1.6
31719,10.03,218,284,209.992,447.4
495508,2.63,132,358,209.983,32.2
921761,6.08,420,365,209.95,157.8
145916,5.4,157,368,210.0,151.3
198767,5.08,245,422,209.813,94.0
5656,19.27,469,352,199.436,1463.8
371116,2.97,137,360,210.0,8.0
494334,4.09,260,310,209.976,61.9
986891,5.45,492,310,210.0,250.4
747106,12.02,272,414,209.802,1246.9
697982,6.74,204,296,210.0,182.9
536467,12.07,430,361,210.0,60.3
658129,6.84,456,385,200.305,404.6
201932,6.83,500,411,200.468,1412.7
653082,7.02,470,433,199.607,570.6
463102,2.94,273,290,210.0,66.5
133704,3.69,150,284,210.0,24.9
273535,6.69,220,302,209.927,103.1
565951,16.1,462,352,200.316,1027.2
897998,6.6,605,373,201.243,819.1
858763,9.85,264,373,209.989,128.3
936065,7.08,210,298,209.941,1.6
13610,17.1,500,412,200.195,991.6
265290,5.09,243,294,210.0,78.4
76160,12.55,322,286,209.925,959.5
205412,5.78,354,378,210.0,180.0
580049,18.92,548,387,199.722,1598.6
585410,15.49,402,375,200.493,887.2
895657,11.04,456,365,200.59,760.1
959357,2.36,113,347,209.974,4.3
858867,12.33,310,304,210.0,187.7
489552,6.37,419,337,209.884,484.7
924975,13.1,574,381,199.697,408.1
927612,3.53,114,381,209.954,14.4
4471,12.62,610,313,200.032,1550.0
426415,13.81,305,292,210.0,284.7
25648,3.32,142,367,209.979,31.4
85493,0.76,101,248,210.0,1.6
537692,4.7,252,310,210.0,56.4
294535,21.24,505,383,199.399,1807.6
959649,12.7,280,400,209.873,298.5
427073,9.25,529,340,200.659,354.6
694581,0.93,107,268,209.948,7.7
610636,17.23,482,290,200.127,1230.9
364575,15.14,463,416,200.078,1011.6
306414,5.87,420,330,209.834,225.8
470115,14.16,473,406,200.014,1123.3
76944,18.51,471,276,200.389,1208.1
289991,4.29,142,304,209.999,640.5
748809,13.66,262,288,209.949,246.1
79469,23.71,443,289,200.02,1614.4
207644,21.27,430,380,200.041,1628.0
629835,6.13,573,413,200.552,786.9
938036,16.77,478,409,199.97,1093.4
437637,4.42,271,292,209.942,105.6
533122,1.99,143,293,209.939,1.6
183725,4.53,173,392,209.932,43.8
765487,3.15,138,389,210.0,59.7
134318,4.45,168,381,210.0,28.0
802594,15.3,378,316,200.599,215.3
19655,14.54,517,365,200.309,1018.2
490786,1.66,106,304,210.0,9.8
918425,6.1,372,294,210.0,165.7
917363,6.2,419,327,210.0,474.9
711109,16.47,462,417,199.935,1296.2
430922,6.59,268,402,209.872,118.1
211547,5.0,89,305,210.0,97.1
333550,12.99,271,291,210.0,163.0
563877,5.97,530,363,209.976,856.6
29035,11.68,476,403,200.33,824.8
772728,6.61,465,313,200.331,846.0
299569,15.14,469,289,200.169,1048.1
397908,0.79,130,301,210.0,28.7
315039,2.06,119,278,209.909,13.3
73375,6.46,411,320,209.894,282.0
916828,4.9,237,297,210.0,94.8
465191,4.96,585,360,210.0,822.2
818783,18.47,455,382,199.852,1356.0
153365,21.48,465,289,200.147,1282.5
159604,10.6,465,407,200.415,773.4
716140,6.04,492,397,200.37,330.2
185756,6.32,325,376,210.0,238.2
202311,5.82,470,421,210.0,544.3
658216,6.29,351,314,210.0,215.2
865791,17.38,464,369,199.531,1299.2
765703,5.82,298,330,209.872,162.2
234431,3.19,317,304,210.0,46.3
182233,17.8,573,394,199.807,1588.8
71588,6.15,409,311,210.0,301.1
87345,22.55,469,353,199.253,1465.2
989851,2.98,162,283,209.955,1.6
495231,6.28,365,370,209.974,246.9
417016,13.91,556,291,200.087,1364.1
242594,1.32,115,272,210.0,3.1
562777,8.09,289,407,209.905,187.8
373331,2.59,141,270,210.0,2.1
841983,6.86,460,361,210.0,413.1
772574,17.59,469,394,200.233,1120.0
789678,3.44,105,361,209.94,18.7
860620,17.86,471,299,199.9,1102.7
889220,5.74,204,320,210.0,633.7
717093,7.95,316,382,209.991,20.9
467120,11.81,593,403,200.076,1447.0
174885,13.57,484,396,199.925,1216.2
220020,4.07,130,305,210.0,10.2
395028,12.89,602,400,200.093,1489.3
551821,12.88,576,394,199.852,1452.0
608525,8.35,536,405,200.257,1138.9
568612,5.38,399,308,210.0,75.0
178610,6.9,462,430,199.727,604.1
135136,3.13,146,298,210.0,6.6
955484,6.06,603,395,210.0,889.1
17063,18.85,448,389,200.088,1479.9
755530,13.81,456,410,199.996,1140.0
206967,14.59,461,381,200.39,947.1
73087,18.98,516,397,200.074,1192.0
293457,4.75,151,327,210.0,1.6
826778,8.02,511,305,200.331,1038.0
992071,4.71,103,366,210.0,98.6
10616,6.76,610,372,201.355,772.5
381708,6.94,423,369,200.098,336.1
99547,11.09,513,354,209.935,473.0
921642,3.2,175,388,209.966,608.8
427588,4.76,279,421,209.958,134.2
39683,6.42,365,358,209.925,264.3
364853,1.18,116,349,209.799,1.6
694761,6.69,456,300,200.816,367.6
765648,0.95,94,264,209.865,1.6
522069,2.58,96,359,209.825,1.8
822070,20.85,462,388,199.959,1477.1
884051,2.9,181,282,210.0,1.6
758891,8.7,591,404,209.875,1056.9
143923,1.79,120,255,209.987,1.6
118411,2.81,126,276,209.97,12.0
685981,24.02,484,289,199.76,1503.0
239813,5.77,89,379,210.0,221.7
978581,12.86,571,400,200.054,1524.2
650391,6.47,464,420,199.906,724.4
929276,14.54,273,288,210.0,250.0
456661,11.86,560,410,200.288,1106.6
317511,6.72,426,320,209.992,431.6
591394,3.66,148,362,210.0,36.5
768039,5.6,570,425,200.316,1105.5
170786,13.7,608,400,199.588,1750.1
847714,1.87,103,301,210.0,17.4
987485,15.89,577,408,199.947,1599.8
471886,3.63,201,369,210.0,45.4
537478,6.82,586,377,201.038,847.2
778521,19.65,484,297,199.812,1344.4
422166,4.28,273,318,209.896,93.8
22539,20.88,514,407,200.182,1234.8
450639,4.32,141,386,209.968,63.4
525909,16.36,455,364,200.218,1142.5
965512,7.8,587,409,200.568,896.5
677442,7.2,488,316,200.497,711.8
196953,5.78,191,374,210.0,1.6
424887,6.68,562,419,200.327,891.0
317027,4.88,416,332,209.915,1.6
378828,6.25,437,428,200.071,512.2
333891,10.04,596,399,200.485,1081.5
627854,12.01,464,296,200.524,628.2
306147,2.75,143,399,210.0,11.6
627603,13.47,574,397,199.94,1549.1
831001,3.34,267,284,210.0,52.6
254199,5.72,187,342,210.0,233.0
4088,10.68,602,311,200.336,1296.8
283314,10.55,434,367,200.617,644.5
115662,3.0,258,406,209.972,99.5
589980,7.9,244,293,210.0,101.4
8687,10.32,598,401,200.326,1105.9
2501,3.41,121,307,210.0,37.0
816569,6.27,343,341,210.0,169.6
218238,7.56,294,297,210.0,214.6
595673,2.3,131,280,209.987,9.3
963041,4.52,174,372,209.992,43.2
816761,2.77,127,361,209.994,15.5
618977,3.65,180,331,209.952,45.5
993131,2.99,111,360,210.0,14.5
279755,6.87,608,423,200.589,920.9
490346,6.99,255,298,210.0,235.0
756274,7.39,454,357,200.194,396.1
60349,6.38,457,432,209.396,474.2
236719,17.14,458,349,200.206,1230.5
342139,8.55,257,354,210.0,1.6
16812,11.98,478,412,200.106,1077.6
660516,16.27,484,349,199.783,321.6
533254,6.17,467,429,199.93,601.6
445058,13.11,474,395,200.194,968.8
198974,17.97,524,389,199.975,1422.9
345385,5.6,438,313,209.967,1.6
845599,4.72,589,404,210.0,1110.6
778413,19.44,458,391,199.783,1414.2
934650,9.99,453,403,200.337,62.9
584272,14.4,554,366,209.866,362.0
774105,14.3,274,292,209.912,284.2
884785,18.48,463,381,199.301,1367.4
601680,16.63,456,352,200.444,1116.3
542876,14.63,537,298,200.178,1216.4
868682,3.22,277,411,210.0,97.4
113983,14.38,302,295,210.0,240.8
261843,11.8,574,398,200.17,1278.8
870568,5.13,270,403,209.878,256.7
713242,1.92,119,354,209.91,1.6
158872,10.23,467,392,200.176,915.0
359065,17.08,458,373,199.64,1289.2
348183,14.55,505,413,200.025,1336.1
250259,1.95,120,274,209.99,7.4
461586,21.41,454,289,200.091,1350.1
503222,8.38,556,406,200.451,1116.2
201287,20.25,465,359,199.889,1790.6
734107,3.84,111,359,209.963,18.2
101003,1.68,108,270,209.951,1.6
582329,2.14,125,269,210.0,1.6
969588,6.19,467,313,200.47,654.9
764739,12.52,271,397,209.934,239.6
617889,17.61,436,391,200.049,1357.5
852269,8.63,560,403,200.238,1237.5
652851,5.62,209,351,209.937,242.1
844209,10.6,518,381,200.505,720.1
551811,2.96,128,381,210.0,24.6
574938,5.32,158,341,210.0,436.4
485885,18.21,448,370,199.674,1277.5
528803,11.31,488,390,200.381,1088.5
59003,19.21,459,341,200.159,1335.4
695439,6.3,457,311,200.634,342.3
131496,5.16,279,299,210.0,114.9
352803,2.6,139,358,210.0,23.7
459842,4.26,270,285,210.0,795.1
513070,15.98,461,278,200.304,1116.6
22492,19.04,469,390,199.811,1432.4
217133,3.88,238,287,210.0,67.4
448714,4.11,132,287,210.0,18.2
848723,17.79,459,367,199.718,1223.7
464360,2.89,116,295,209.973,5.8
32420,1.7,122,356,209.971,9.2
389627,5.85,154,301,209.941,1.6
237548,4.97,294,323,210.0,128.1
879474,3.69,295,413,209.948,181.5
311332,2.91,143,261,209.975,2.1
563330,4.38,195,347,209.985,665.7
127688,3.14,248,308,210.0,57.7
32322,6.03,473,294,210.0,413.0
895580,6.53,460,432,199.388,528.3
107475,11.0,556,404,200.177,288.9
710651,17.32,440,394,200.078,1342.1
44202,14.5,434,416,200.061,1182.0
53280,5.23,170,306,209.982,4.9
562525,2.26,142,401,209.939,12.3
711589,5.08,297,415,209.936,203.3
12432,17.4,467,360,199.913,1228.9
670690,5.36,256,306,209.958,59.5
196687,15.41,265,289,209.949,243.9
430415,7.29,184,403,200.495,1.6
868193,4.58,274,417,209.969,146.0
195810,10.49,469,362,200.509,659.4
506138,1.73,118,386,209.979,44.1
181570,19.45,515,383,199.737,1892.7
213627,21.38,514,389,199.695,1792.1
225522,12.49,453,398,200.184,919.3
291188,5.62,240,367,210.0,290.4
44740,11.36,608,403,200.083,1436.4
92772,14.45,454,295,200.299,957.2
890500,2.86,104,360,209.968,8.6
74055,0.76,107,261,210.0,1.6
73781,11.47,454,398,200.317,877.1
143459,6.39,497,364,209.977,489.0
533393,5.68,607,414,200.528,1023.8
9861,4.83,261,369,210.0,301.1
161595,6.89,194,397,209.951,40.5
357641,6.4,415,322,200.149,329.8
996613,8.19,217,286,210.0,393.0
317941,7.76,452,388,200.132,1507.3
967952,15.27,610,397,200.009,1589.5
604522,4.95,186,432,210.0,304.7
635289,2.37,133,364,210.0,24.4
114535,6.24,378,368,210.0,252.1
469954,15.98,462,415,199.873,1300.8
247350,4.4,286,303,210.0,56.0
593102,5.08,157,381,209.935,99.7
472596,6.64,349,297,209.993,267.6
643740,4.76,136,323,210.0,1.6
991049,6.58,469,407,200.364,797.8
322062,2.09,120,282,209.961,23.6
465936,1.26,116,245,210.0,1.6
103839,7.2,563,434,199.906,635.8
634418,2.24,98,334,210.0,1.6
231235,3.6,89,357,210.0,25.8
272191,5.24,509,415,209.787,197.0
327888,14.22,553,414,200.519,793.3
831919,6.85,149,400,209.968,17.0
863309,2.66,174,394,209.934,53.6
547790,22.53,441,382,199.894,1675.4
984638,14.54,581,290,200.129,1382.0
733466,18.77,463,403,199.967,1370.6
242935,9.35,461,408,200.537,788.9
544310,11.16,185,380,210.0,25.4
346962,5.21,153,316,209.866,112.1
286953,2.7,193,287,209.921,49.7
257599,8.87,258,288,210.0,99.8
700477,1.51,146,308,209.989,20.6
654634,4.26,444,402,200.378,604.4
927981,5.79,89,352,209.98,158.2
590853,13.68,601,296,200.289,1428.8
337459,5.09,143,308,209.993,86.1
450538,3.03,89,356,209.981,20.2
907195,2.06,125,375,209.986,33.9
856176,16.49,463,302,200.232,874.8
854637,6.6,597,427,209.981,871.3
166620,2.0,102,302,210.0,4.9
971188,6.75,449,325,200.362,285.7
950561,2.95,136,359,209.98,19.6
475945,16.63,467,423,199.998,1322.0
822721,18.19,476,291,200.08,1108.7
60096,6.19,519,364,210.0,500.6
980899,6.49,599,422,200.625,903.0
342563,5.48,89,299,210.0,182.1
312933,21.87,483,381,200.154,1788.5
981326,5.94,265,271,209.989,1.6
47145,7.45,539,387,200.653,676.9
87245,2.3,118,269,209.951,9.3
399405,1.83,116,314,210.0,15.2
166582,24.2,465,289,199.892,1333.2
378173,15.46,452,412,200.155,1042.8
676864,4.69,194,352,209.956,714.2
151585,3.92,233,292,210.0,44.5
303728,13.39,442,351,200.501,904.6
250931,3.27,281,297,210.0,107.8
942888,14.82,555,289,209.797,1437.4
933311,5.55,272,303,210.0,61.1
768539,13.27,279,395,209.785,322.6
39434,6.69,478,316,200.382,973.5
754418,6.61,400,289,209.921,289.3
847198,2.75,159,392,210.0,46.2
373546,15.0,513,403,200.193,991.1
816116,6.43,430,325,209.969,513.1
470054,4.02,144,286,209.913,18.3
612696,2.02,136,323,209.936,39.0
707457,2.12,143,271,209.967,1.6
353381,5.26,174,316,209.973,1.6
998562,6.53,458,412,200.315,662.1
328469,24.16,467,378,199.858,1780.7
336493,6.35,431,301,200.951,316.6
871323,3.29,119,434,209.877,549.1
893088,2.75,135,284,209.978,8.7
746901,11.01,273,347,209.932,392.2
13305,1.79,211,286,209.939,1.6
102345,2.43,127,272,210.0,1.6
874973,2.61,125,375,210.0,1.6
237931,4.04,130,384,210.0,14.2
82736,5.77,325,365,209.87,235.0
719595,15.48,582,400,199.972,1557.9
290124,1.29,100,368,209.999,11.9
473511,15.97,480,417,200.076,991.6
432114,12.08,244,396,209.846,205.6
188832,8.4,587,393,200.367,1208.2
39083,17.43,580,393,198.943,1842.0
30121,21.44,441,379,200.011,1680.6
240442,4.88,213,400,209.855,126.4
569986,4.22,113,385,209.998,90.5
338547,2.67,270,405,209.97,66.1
625033,12.49,431,383,200.407,755.2
87071,6.38,502,356,209.461,457.8
187615,19.09,442,368,199.056,1437.8
268123,9.23,436,383,200.599,633.9
42032,15.63,548,382,199.382,1506.6
68698,20.46,432,383,199.97,1547.5
980982,10.22,161,396,209.929,55.4
413791,4.16,156,303,210.0,47.3
725466,5.99,172,303,209.957,12.9
429437,8.56,279,407,209.876,184.6
355142,3.96,178,342,209.825,62.7
26528,2.27,128,278,209.949,1.6
83214,5.83,368,382,209.978,146.2
123138,15.12,569,400,199.481,1608.2
669288,14.61,499,361,200.396,932.3
71686,6.92,438,363,200.039,356.4
440047,12.62,558,316,200.244,1258.7
584103,18.76,571,410,200.227,1232.2
262938,7.09,425,297,200.761,356.5
937833,10.7,543,394,200.188,1174.2
454007,13.3,581,392,199.958,1507.7
531115,2.06,104,310,210.0,7.0
500285,6.36,201,290,210.0,217.6
813900,6.3,395,289,210.0,272.8
154300,1.38,111,270,209.982,10.4
35798,7.91,460,284,200.7,465.4
487971,4.67,240,280,210.0,37.3
501041,13.88,451,420,200.201,786.7
947186,5.75,597,423,200.367,1011.8
532799,21.05,464,293,199.881,1232.8
772753,7.16,389,301,209.93,226.9
900860,8.43,437,296,201.143,349.6
988829,1.33,109,270,209.958,11.2
831898,10.85,466,394,200.496,819.2
811949,7.41,456,360,200.067,429.0
260511,19.27,539,301,199.863,1410.2
327106,6.64,466,312,200.583,433.5
101149,5.5,308,401,209.837,123.4
235930,14.76,541,386,199.551,428.8
878301,2.59,106,390,209.883,9.0
733530,6.74,543,407,200.68,803.5
502697,7.19,138,286,209.966,1.6
455922,2.49,128,360,210.0,25.4
315538,19.46,463,388,199.797,1390.1
141899,15.65,445,342,200.261,1211.4
722276,7.06,436,294,200.929,262.7
12258,7.17,150,384,209.938,23.1
965235,18.4,545,391,199.925,1523.5
877570,13.74,595,286,200.432,1137.8
808897,13.03,578,408,200.301,1195.0
557200,6.44,383,372,209.853,296.6
919963,13.35,605,404,199.428,1693.7
498038,14.43,460,295,200.015,971.6
471989,1.6,114,296,210.0,18.5
67351,3.63,121,385,210.0,10.6
191936,6.72,469,385,209.901,378.2
613246,8.24,454,383,200.249,447.4
810058,8.15,471,392,200.315,1522.4
167879,4.12,214,383,209.934,374.9
58210,3.56,112,364,209.978,31.1
489739,13.91,258,293,209.877,260.0
67210,15.71,472,299,200.247,851.2
969417,4.75,275,419,209.965,167.6
724237,6.32,356,322,210.0,246.0
604267,19.57,477,301,199.856,1143.9
96996,2.65,110,386,209.988,14.0
260834,0.76,144,245,210.0,1.6
151705,3.26,109,361,209.964,4.2
323552,6.5,491,418,200.191,871.9
439479,10.22,546,404,200.417,1130.4
850461,5.41,250,328,210.0,110.3
410742,18.11,457,393,199.764,1347.2
366211,15.61,233,364,209.987,190.8
355856,8.64,145,365,210.0,12.8
213523,20.87,459,350,199.834,1373.9
497776,15.67,465,352,200.263,1111.4
563665,6.57,219,399,200.469,51.4
74881,6.71,509,372,210.0,655.1
497440,1.69,111,271,209.954,1.6
18868,17.36,478,285,200.063,1195.7
96851,5.82,574,393,209.971,843.4
982176,1.56,116,397,209.997,25.6
153467,2.66,182,273,210.0,531.2
818916,4.56,163,366,209.945,26.8
687028,6.57,598,417,200.597,835.0
76028,15.87,485,422,199.832,1011.3
884643,15.2,503,352,199.92,1345.2
517715,8.87,453,381,199.912,1794.8
888271,6.26,449,336,200.091,319.2
864778,19.96,478,391,199.864,1443.2
641573,5.79,220,349,210.0,351.5
474797,4.79,215,365,209.926,77.4
622957,4.82,277,405,209.992,206.6
950696,16.43,455,335,200.402,1188.1
624417,4.0,174,302,209.925,20.5
265883,3.76,450,415,210.0,552.4
590859,6.44,406,295,209.948,327.2
946953,2.65,95,359,209.93,20.5
928502,12.85,606,314,200.252,1473.9
151590,14.15,495,412,200.273,998.3
242630,1.08,109,268,209.954,2.0
147958,4.87,274,289,209.983,141.2
319131,11.67,298,304,209.994,213.8
362444,6.51,318,377,210.0,250.1
899949,12.31,460,412,200.194,941.0
608203,7.82,298,282,210.0,14.1
689345,4.86,320,326,210.0,104.0
60720,3.13,89,354,210.0,1.6
798645,1.79,115,354,209.927,10.8
591093,6.63,345,326,209.969,201.9
387251,13.22,543,379,199.861,1311.2
636946,12.61,290,301,209.843,260.8
351015,18.36,517,288,209.955,1210.7
37428,1.98,128,363,209.989,1.6
517078,6.43,592,374,200.998,755.5
185183,11.99,602,312,200.411,1393.5
88199,13.47,608,318,199.668,1611.0
665878,7.37,474,299,200.262,979.4
222480,12.77,518,370,210.0,540.1
370028,6.66,409,358,209.945,278.4
816005,6.98,504,394,200.468,881.7
30938,10.92,461,405,200.496,826.7
916854,17.66,462,302,199.959,1131.2
192308,3.18,152,384,210.0,20.9
459848,2.98,152,359,210.0,27.3
631567,2.96,113,286,210.0,8.7
81084,18.58,460,315,200.425,1285.5
865832,19.32,467,298,199.869,1350.6
201089,0.76,107,260,209.943,1.6
895294,5.44,111,304,210.0,112.0
168151,4.19,266,414,209.95,115.5
693212,15.27,569,395,199.871,1562.6
281832,3.5,144,362,209.993,26.5
601264,6.5,488,373,200.439,821.3
813599,18.87,512,298,199.877,1401.2
898531,1.82,128,391,209.986,32.4
794201,2.35,205,287,210.0,34.9
107485,4.77,457,307,209.96,547.7
377327,14.19,397,392,199.97,910.0
304660,7.19,259,290,209.997,86.1
993823,3.04,141,326,210.0,16.0
771796,11.14,498,395,200.34,988.3
79511,16.09,458,408,199.945,1253.9
465823,3.62,460,283,210.0,601.3
790816,13.52,313,291,210.0,231.4
202537,8.5,310,289,209.991,891.2
793808,11.29,462,290,200.602,611.6
253314,2.88,222,406,209.994,57.0
124089,4.68,89,305,209.985,93.9
485434,18.69,513,368,200.005,1892.7
681188,17.16,452,404,200.159,1256.3
383864,3.03,233,314,210.0,64.1
311038,4.89,322,282,209.97,1.6
38556,6.87,270,312,210.0,139.4
680357,7.05,610,430,200.591,915.5
136936,21.75,555,394,200.052,1461.5
259267,5.22,340,332,209.883,115.4
734821,6.05,462,317,200.636,304.8
519967,8.02,547,393,200.439,909.1
285758,2.89,117,306,209.96,28.9
991919,2.83,123,344,210.0,15.6
616902,6.17,261,414,210.0,45.1
869056,6.07,609,414,200.373,1063.1
38982,6.51,276,304,210.0,132.8
218393,19.09,458,300,199.946,1306.2
813662,3.34,137,369,209.966,1.6
132938,6.28,560,390,209.982,740.8
765391,15.33,504,396,200.16,1387.1
859756,1.59,107,356,209.989,1.6
694042,14.21,580,389,200.073,1532.6
504102,4.12,191,308,210.0,17.6
578902,19.47,459,390,200.034,1355.2
953749,5.41,462,397,209.893,90.2
557230,6.41,372,308,210.0,264.4
886272,5.29,175,370,209.935,52.3
320820,18.65,459,406,199.911,1415.7
615533,13.47,457,387,200.282,859.8
836996,5.64,436,306,210.0,537.4
110207,19.81,453,391,199.932,1478.8
422525,4.52,382,377,209.88,106.0
345846,3.2,161,372,210.0,22.7
200269,3.17,199,387,209.996,1.6
687408,13.35,476,295,200.553,703.4
882995,7.19,279,305,209.994,126.5
814678,14.14,493,303,200.198,924.5
911930,11.26,537,398,200.207,242.5
612660,18.87,477,301,200.108,1055.5
112785,1.75,109,269,209.967,3.0
660650,17.3,467,355,200.382,1232.1
98886,2.74,268,310,209.962,65.5
333281,6.13,388,349,200.242,215.8
581728,20.16,456,392,199.653,1453.2
424463,4.81,176,302,209.929,60.5
703578,12.69,582,289,200.286,1164.7
177709,11.19,462,294,200.52,775.0
244878,4.75,119,314,209.915,34.8
905806,3.88,239,318,209.943,61.7
941012,12.33,610,317,200.148,1504.8
415479,4.63,243,297,210.0,63.5
507289,15.49,444,341,200.465,1068.9
80074,4.89,166,360,209.965,110.6
162780,7.28,413,379,200.104,1501.6
329781,5.78,496,358,209.972,602.0
361580,4.18,492,354,209.936,629.5
811282,13.74,519,370,200.433,986.4
596158,16.31,237,281,209.885,315.7
77936,12.09,248,393,209.973,191.4
714706,2.23,114,392,210.0,9.1
642189,17.85,457,298,200.004,1185.0
682615,18.19,458,392,199.978,1385.5
194374,12.97,458,300,200.421,836.7
509859,6.73,406,285,210.0,285.3
935298,16.49,463,335,200.347,1184.6
450826,10.97,597,406,200.161,1352.2
888606,13.93,521,287,200.242,1046.8
504838,6.91,430,340,209.756,347.8
461572,4.41,285,430,210.0,157.0
405254,13.32,599,407,200.069,1511.1
840940,20.65,517,387,199.677,1778.9
904810,3.5,280,283,210.0,41.9
798331,4.21,168,301,209.997,34.6
997405,6.14,444,321,209.988,648.8
857813,2.19,165,254,209.975,1.6
650769,5.65,482,385,209.902,765.0
365214,17.21,454,365,200.085,1153.0
691581,14.94,554,392,200.106,1511.0
865835,6.47,589,414,200.592,921.8
638455,15.29,510,359,209.806,1277.0
308364,20.72,558,397,199.986,1513.4
884483,10.7,493,301,200.561,811.8
829480,5.67,443,413,200.054,802.3
899599,6.31,435,317,209.958,807.9
54038,16.2,460,353,199.748,254.7
272449,8.51,443,294,200.499,428.9
965587,8.11,521,296,200.359,1062.0
836938,14.89,462,411,199.891,1210.9
272573,14.43,441,340,200.53,970.8
645549,14.77,577,311,199.659,1585.2
53357,1.97,110,256,210.0,6.5
237099,6.4,358,295,209.986,224.6
916424,5.51,89,381,209.978,179.1
628060,2.01,134,307,210.0,24.8
223762,19.0,463,299,199.833,1261.6
727747,11.64,424,375,200.334,784.1
240945,12.85,539,376,200.571,922.1
859454,5.95,265,379,210.0,261.3
303510,6.94,610,428,200.521,904.5
248609,6.36,396,339,209.985,255.7
784607,1.28,103,265,209.966,1.6
73553,7.28,442,310,200.407,1409.4
136884,8.82,465,406,200.551,715.0
494309,6.61,538,423,200.488,830.3
61144,4.88,261,404,210.0,223.3
482892,2.3,120,357,210.0,1.6
763485,6.31,493,340,199.335,444.7
65684,2.03,113,273,209.958,1.6
898638,3.5,144,367,209.975,28.4
266781,5.19,430,299,209.905,729.6
78579,6.95,606,373,201.009,850.8
216949,14.13,585,403,200.078,1405.9
234250,0.76,110,393,210.0,1.6
384307,6.1,475,313,200.83,357.1
595388,13.15,484,366,200.503,959.3
748640,20.14,471,362,198.943,1542.6
814401,5.4,610,399,200.434,1203.4
974708,6.47,433,292,200.164,1147.0
543122,13.44,587,288,200.237,1523.7
147529,4.15,160,370,209.967,32.2
121022,17.66,576,377,200.402,1154.7
237924,12.15,429,375,200.24,866.7
167202,6.51,429,297,200.603,1104.5
915801,5.63,468,367,209.89,147.6
361955,16.29,587,369,199.874,1700.5
