,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
5715,15.47,610,358,198.943,1109.7
5716,25.14,364,267,209.566,1418.8
5717,5.37,128,257,209.411,196.1
5718,5.09,440,375,199.563,937.1
5719,0.76,145,287,210.0,1.6
5720,20.41,610,365,198.943,830.0
5721,6.67,501,367,199.69,1070.3
5722,4.27,196,274,209.496,1.6
5723,12.18,354,322,209.075,291.3
5724,10.24,518,343,200.119,1138.0
5725,9.56,574,397,209.496,372.2
5726,6.11,421,387,200.898,910.6
5727,19.97,610,330,198.943,1086.9
5728,7.85,402,364,209.605,1250.9
5729,14.99,323,325,209.397,145.6
5730,11.67,397,380,208.851,165.0
5731,11.93,457,375,199.401,1554.8
5732,5.89,466,313,209.744,202.3
5733,5.45,405,379,209.881,115.4
5734,0.76,167,295,209.642,84.5
5735,11.62,499,378,199.907,347.5
5736,13.06,473,402,200.39,493.7
5737,26.11,610,358,199.766,1171.7
5738,0.76,243,313,209.297,1.6
5739,8.57,442,342,198.943,1342.7
5740,0.76,238,319,209.409,1.6
5741,5.65,111,345,209.663,223.9
5742,14.74,474,434,198.943,1088.2
5743,14.07,603,402,199.178,1147.4
5744,4.68,430,291,209.363,362.6
5745,23.4,608,374,201.276,1475.2
5746,8.36,579,396,200.143,911.3
5747,6.52,527,360,198.946,235.1
5748,2.61,164,316,209.959,136.6
5749,18.96,610,410,200.327,784.1
5750,20.67,546,394,200.108,926.7
5751,4.61,441,277,209.607,140.4
5752,14.09,105,245,209.585,130.9
5753,18.74,583,420,200.3,1509.0
5754,14.93,497,366,199.375,1216.7
5755,0.76,244,277,208.783,91.2
5756,12.51,469,340,200.183,925.6
5757,11.36,438,353,199.409,960.5
5758,8.87,433,252,209.363,305.6
5759,1.23,193,262,209.37,209.7
5760,7.82,171,277,210.0,25.7
5761,0.76,89,268,210.0,1.6
5762,0.76,89,251,208.592,132.3
5763,7.0,509,385,198.943,1094.8
5764,2.94,112,274,208.902,115.2
5765,9.43,484,395,199.42,1188.3
5766,2.31,89,262,209.667,57.1
5767,7.4,492,415,199.324,1350.8
5768,6.41,515,383,199.694,660.1
5769,17.21,610,389,199.957,934.1
5770,4.63,96,362,208.158,217.4
5771,6.86,467,367,209.823,323.5
5772,2.0,107,317,209.712,1.6
5773,22.84,481,424,200.796,1290.8
5774,1.91,152,340,210.0,76.0
5775,3.6,108,284,209.224,21.4
5776,5.24,562,336,199.262,1287.7
5777,0.76,224,270,210.0,1.6
5778,6.1,359,283,210.0,1.6
5779,2.52,104,315,209.753,134.5
5780,4.51,353,336,199.32,1.6
5781,10.11,169,245,209.4,362.4
5782,20.92,506,365,199.334,1040.8
5783,2.66,180,313,210.0,1.6
5784,9.92,571,406,199.328,1423.1
5785,6.71,470,325,209.468,74.4
5786,10.36,89,306,209.455,258.9
5787,14.56,391,360,200.576,443.1
5788,3.26,120,297,210.0,17.7
5789,1.06,200,273,209.614,58.0
5790,12.54,500,407,198.943,1231.9
5791,17.13,610,407,198.943,729.4
5792,4.34,470,249,208.953,176.1
5793,11.87,349,257,210.0,1.6
5794,14.07,587,412,199.381,1102.8
5795,9.81,374,407,200.716,1154.4
5796,3.82,168,259,209.786,1.6
5797,5.8,610,422,199.07,1195.3
5798,1.33,161,314,210.0,102.7
5799,24.88,460,379,198.989,1253.8
5800,2.36,103,283,209.838,74.0
5801,19.17,610,422,199.118,1044.5
5802,16.31,521,402,209.345,1290.4
5803,13.81,537,347,200.475,1168.3
5804,15.61,610,317,198.943,1892.7
5805,0.76,89,273,209.762,1.6
5806,7.36,197,281,209.135,245.4
5807,0.76,297,339,209.914,87.9
5808,4.6,610,386,198.943,959.4
5809,18.33,449,405,198.943,268.3
5810,23.71,488,292,199.71,1429.5
5811,23.05,415,405,209.243,1226.8
5812,4.12,406,277,209.712,123.2
5813,17.84,427,375,199.278,783.6
5814,6.02,110,285,209.258,79.1
5815,0.76,149,251,209.534,1.6
5816,6.82,460,334,198.943,1073.9
5817,5.47,138,260,210.0,241.0
5818,6.35,407,246,209.801,343.8
5819,18.34,288,342,209.155,322.4
5820,6.73,538,412,209.671,952.2
5821,13.65,540,366,200.236,1312.9
5822,9.29,89,245,209.08,14.0
5823,13.21,455,355,199.172,1035.2
5824,8.56,474,319,199.075,967.4
5825,9.87,89,254,209.284,29.4
5826,19.92,391,392,199.742,308.7
5827,16.82,432,359,199.786,241.7
5828,8.64,457,339,210.0,339.6
5829,18.1,417,326,199.825,1290.0
5830,3.92,276,325,209.769,107.6
5831,1.93,128,271,209.35,1.6
5832,0.76,331,340,210.0,302.9
5833,4.55,184,302,209.751,326.3
5834,6.79,441,352,209.044,1202.1
5835,8.32,573,303,199.157,1886.6
5836,10.03,166,289,209.581,57.1
5837,0.76,236,282,210.0,1.6
5838,15.33,89,249,209.623,208.0
5839,3.53,212,262,210.0,192.6
5840,0.76,211,350,208.647,41.0
5841,16.39,170,385,209.556,407.7
5842,1.73,108,245,210.0,34.1
5843,1.99,344,341,210.0,1.6
5844,10.9,523,431,200.059,1045.9
5845,3.8,387,345,199.982,1026.9
5846,10.29,538,324,200.087,1022.3
5847,3.63,106,260,210.0,114.3
5848,0.93,199,248,209.958,297.8
5849,16.32,580,402,199.948,1526.7
5850,20.93,610,406,199.043,1495.8
5851,13.16,437,424,199.415,1028.8
5852,19.55,542,408,198.943,1400.9
5853,5.57,89,245,210.0,14.5
5854,10.75,610,311,209.626,325.7
5855,9.06,473,320,209.263,1.6
5856,14.66,589,336,199.895,1292.9
5857,16.58,341,336,198.943,952.0
5858,5.89,456,335,209.719,294.4
5859,6.04,425,326,209.313,248.9
5860,4.14,436,380,209.205,332.1
5861,10.05,486,392,209.909,339.0
5862,13.96,488,403,200.677,620.7
5863,18.03,520,376,198.943,1461.7
5864,5.35,245,287,209.638,268.8
5865,1.72,162,319,209.782,221.4
5866,10.85,557,303,199.723,1680.0
5867,6.67,558,330,199.684,1303.4
5868,12.27,583,362,199.678,648.0
5869,5.41,424,291,210.0,156.1
5870,0.76,266,282,209.645,1.6
5871,4.93,448,354,209.512,1.6
5872,0.76,91,254,210.0,1.6
5873,21.03,591,330,198.943,994.7
5874,0.76,113,281,209.092,40.6
5875,21.47,496,338,198.943,1220.9
5876,11.15,610,395,199.054,497.3
5877,6.11,217,346,210.0,245.7
5878,15.4,475,347,200.711,1350.3
5879,18.41,610,389,198.943,1162.5
5880,5.52,610,361,199.716,722.0
5881,10.71,555,373,198.943,1430.3
5882,1.42,89,245,208.816,1.6
5883,0.76,287,263,208.585,1.6
5884,5.16,217,416,210.0,166.3
5885,16.39,438,342,208.572,276.4
5886,12.86,448,364,208.892,8.0
5887,7.4,572,293,209.291,286.7
5888,5.34,503,408,199.854,710.0
5889,11.44,605,380,198.998,706.6
5890,9.7,476,254,198.943,1120.7
5891,17.78,597,434,199.15,723.8
5892,3.2,260,360,210.0,233.9
5893,2.56,178,259,209.929,89.3
5894,5.54,89,252,209.411,261.0
5895,12.75,161,258,209.806,68.4
5896,6.5,491,381,199.319,1154.3
5897,24.63,489,392,199.582,525.1
5898,7.93,225,283,210.0,60.4
5899,6.21,277,324,210.0,1.6
5900,14.25,454,381,209.921,225.5
5901,8.84,494,395,200.282,117.9
5902,0.76,165,245,210.0,1.6
5903,2.45,89,290,209.199,132.9
5904,5.35,318,323,208.784,169.6
5905,1.22,315,314,209.558,245.9
5906,18.87,540,424,199.744,1130.6
5907,6.51,256,369,200.065,811.9
5908,0.76,167,293,210.0,1.6
5909,2.0,131,285,208.557,180.8
5910,4.96,268,326,209.857,185.2
5911,10.05,610,414,199.65,1745.4
5912,8.66,187,317,210.0,325.9
5913,9.53,541,434,199.541,636.8
5914,3.18,89,269,209.716,115.4
5915,4.7,391,415,209.267,780.5
5916,0.76,259,313,210.0,39.7
5917,14.44,471,422,200.094,317.9
5918,4.71,412,360,209.808,158.4
5919,0.76,91,337,210.0,6.1
5920,14.08,560,273,209.379,205.4
5921,6.56,462,359,199.321,284.3
5922,21.74,370,390,199.998,1444.1
5923,8.43,149,268,209.707,179.3
5924,2.02,162,279,209.909,192.8
5925,6.94,387,342,200.383,1089.8
5926,4.5,610,402,198.943,572.4
5927,0.76,89,245,209.533,145.1
5928,6.77,398,269,209.758,59.1
5929,14.0,610,406,198.943,1070.5
5930,17.31,541,361,200.12,1082.3
5931,9.87,407,339,208.494,148.9
5932,12.63,517,283,199.997,832.8
5933,1.79,265,292,209.39,343.5
5934,1.68,89,269,209.385,5.8
5935,4.0,295,245,208.985,1.6
5936,13.18,442,339,209.51,1004.8
5937,15.77,473,245,198.943,203.2
5938,10.73,570,425,199.332,391.9
5939,0.76,232,315,209.254,1.6
5940,9.6,428,355,209.405,455.6
5941,4.96,330,313,208.976,406.7
5942,14.5,515,341,198.943,995.5
5943,22.88,516,429,198.943,406.1
5944,14.83,537,384,199.741,1308.6
5945,15.95,402,282,199.751,1561.4
5946,9.42,596,421,198.943,1225.2
5947,22.64,580,389,199.542,1398.0
5948,19.94,579,322,199.803,1438.0
5949,0.89,159,282,208.979,1.6
5950,0.76,91,267,208.652,1.6
5951,5.49,548,245,199.279,1165.0
5952,4.72,527,350,200.321,1031.2
5953,8.28,368,393,198.968,1386.9
5954,26.35,570,430,200.114,1662.5
5955,1.85,328,276,209.461,1.6
5956,0.76,610,388,198.943,524.1
5957,10.5,521,363,198.989,1097.4
5958,6.13,433,363,209.641,1892.7
5959,8.25,572,403,198.943,778.9
5960,7.25,143,317,210.0,197.7
5961,7.37,607,434,199.101,1456.9
5962,18.34,561,380,200.53,307.1
5963,14.67,471,270,209.806,147.7
5964,11.04,610,400,198.952,1415.3
5965,3.89,488,245,209.788,174.9
5966,0.76,110,282,209.968,40.9
5967,4.13,581,289,198.943,1346.4
5968,10.85,524,359,199.482,966.6
5969,18.85,610,415,199.784,901.9
5970,0.76,235,274,209.514,1.6
5971,11.26,211,258,209.535,231.0
5972,3.54,191,326,209.923,99.5
5973,20.41,599,403,200.098,839.7
5974,11.05,532,320,200.916,756.4
5975,22.14,478,322,200.3,1246.8
5976,0.76,139,304,210.0,1.6
5977,2.32,170,245,210.0,172.6
5978,16.8,437,348,199.15,1369.2
5979,9.12,332,396,209.722,221.7
5980,3.88,610,372,199.247,920.7
5981,6.31,115,250,210.0,116.6
5982,6.53,155,319,210.0,152.5
5983,6.29,164,291,209.382,133.3
5984,6.37,89,296,208.945,1.6
5985,10.5,96,286,209.983,9.8
5986,4.69,194,291,209.898,154.4
5987,2.93,284,307,209.765,49.6
5988,16.4,399,332,200.91,304.4
5989,17.86,610,338,199.589,1276.9
5990,9.24,179,319,209.61,469.0
5991,11.68,467,424,200.311,687.2
5992,21.55,424,318,210.0,1171.2
5993,10.22,503,406,209.15,890.4
5994,10.79,424,353,199.862,400.3
5995,9.27,455,316,209.47,165.9
5996,6.46,89,322,208.519,132.7
5997,23.06,564,344,198.943,1052.5
5998,14.77,610,367,199.204,1468.6
5999,2.38,131,299,210.0,1.6
6000,17.6,133,335,210.0,157.9
6001,19.24,585,370,198.943,713.0
6002,22.24,370,273,199.489,146.4
6003,13.98,608,404,199.964,980.2
6004,3.29,222,293,209.536,310.4
6005,26.6,532,431,198.943,1387.4
6006,0.76,89,284,209.316,249.5
6007,15.55,560,434,200.239,1788.2
6008,6.35,513,401,199.789,1339.0
6009,11.04,454,319,200.408,946.8
6010,3.23,118,268,208.996,231.6
6011,13.72,506,374,198.989,1042.9
6012,7.38,276,320,209.389,28.8
6013,21.32,533,433,198.943,1677.5
6014,7.76,549,302,198.943,1145.5
6015,7.73,415,316,199.455,765.4
6016,1.46,150,275,210.0,135.8
6017,10.62,376,364,199.647,1258.6
6018,10.32,533,334,199.279,1049.2
6019,0.76,100,292,209.672,1.6
6020,10.65,423,350,209.309,305.4
6021,1.58,115,308,209.354,1.6
6022,18.52,445,387,209.534,856.8
6023,14.58,484,267,209.442,773.7
6024,15.86,363,266,199.489,1016.2
6025,20.1,417,361,200.703,279.6
6026,8.74,454,385,200.37,850.0
6027,12.73,505,405,200.931,1095.9
6028,16.92,610,381,199.425,1651.6
6029,1.07,89,283,209.385,1.6
6030,26.6,506,340,199.435,1471.8
6031,6.36,439,257,198.943,232.6
6032,17.44,374,265,208.277,1807.8
6033,15.38,491,347,209.898,1136.7
6034,4.39,90,258,209.581,235.8
6035,16.12,424,365,200.164,1145.6
6036,8.65,580,332,208.919,1158.4
6037,14.07,396,281,199.109,1173.8
6038,0.76,89,245,209.595,1.6
6039,9.36,610,371,199.591,1185.0
6040,11.48,386,434,199.373,1260.3
6041,0.76,203,272,209.87,300.0
6042,4.0,171,247,209.142,34.2
6043,21.18,533,334,200.627,665.7
6044,4.65,610,388,200.113,1293.0
6045,2.98,180,329,209.0,1.6
6046,0.76,89,264,209.559,1.6
6047,4.28,410,320,199.951,1189.3
6048,10.7,89,246,209.038,1.6
6049,15.21,582,417,198.943,1046.5
6050,22.24,484,401,199.977,1523.7
6051,5.96,158,325,209.688,128.8
6052,2.68,313,359,210.0,1.6
6053,15.16,103,263,209.793,142.6
6054,11.7,152,333,209.877,226.3
6055,14.91,424,341,199.755,1473.5
6056,8.8,487,339,210.0,264.2
6057,12.07,408,338,200.312,162.6
6058,6.0,317,296,209.358,207.7
6059,18.12,460,411,201.186,555.7
6060,9.53,459,341,198.943,811.9
6061,8.42,475,387,199.448,833.3
6062,9.5,458,348,198.943,1033.0
6063,1.75,107,279,209.806,91.1
6064,2.71,113,302,209.758,128.3
6065,2.18,211,289,210.0,24.6
6066,6.69,188,307,210.0,1.6
6067,13.96,527,295,200.452,275.9
6068,0.76,89,281,209.783,1.6
6069,13.28,552,413,199.269,1259.9
6070,5.7,522,317,198.943,982.9
6071,20.0,609,397,198.943,1084.6
6072,24.27,477,395,199.276,586.5
6073,15.89,487,379,199.719,1313.8
6074,13.49,610,434,199.547,1072.6
6075,7.26,110,263,209.525,46.8
6076,0.97,306,288,210.0,162.5
6077,5.64,311,315,209.462,242.1
6078,0.76,215,301,209.876,1.6
6079,13.6,610,344,198.943,682.0
6080,6.27,570,331,198.943,955.6
6081,3.29,185,328,209.328,165.0
6082,0.76,189,250,210.0,1.6
6083,16.2,533,348,199.239,743.4
6084,14.01,569,434,199.157,1709.2
6085,2.42,300,335,209.9,245.3
6086,13.79,610,399,199.717,1043.9
6087,6.71,399,380,199.654,638.5
6088,13.76,150,313,208.814,184.1
6089,1.57,89,245,208.299,1.6
6090,6.95,507,364,208.892,424.6
6091,1.7,253,271,209.325,272.5
6092,16.93,497,406,199.569,1154.2
6093,19.38,441,324,199.937,1768.4
6094,16.3,544,434,209.437,1240.2
6095,12.88,253,245,209.645,29.6
6096,2.78,251,279,209.566,1.6
6097,6.07,457,359,198.943,1153.0
6098,8.6,414,342,198.943,1166.1
6099,10.21,604,434,199.006,892.2
6100,2.52,328,305,209.878,15.8
6101,2.79,447,357,209.066,460.0
6102,7.34,596,421,199.745,830.4
6103,15.11,346,303,200.21,1147.8
6104,21.63,551,306,200.43,1024.8
6105,9.98,106,310,209.192,1.6
6106,17.24,569,405,200.232,927.3
6107,7.31,302,318,208.953,160.9
6108,15.4,610,420,199.022,1395.5
6109,19.73,610,332,198.956,1755.2
6110,16.36,521,337,199.822,885.0
6111,13.43,528,351,198.943,1248.7
6112,16.74,541,359,198.943,1496.8
6113,0.96,100,245,209.959,1.6
6114,5.15,436,362,209.77,388.8
6115,22.55,460,332,200.538,927.0
6116,17.3,429,321,200.892,371.1
6117,4.78,146,295,209.728,233.5
6118,7.6,491,255,209.314,260.7
6119,19.57,553,350,199.415,1596.6
6120,15.98,531,397,200.027,988.3
6121,14.78,481,326,199.243,1487.7
6122,13.04,174,256,209.117,74.6
6123,10.12,473,339,209.313,410.7
6124,3.13,89,277,210.0,85.3
6125,0.76,125,259,209.201,157.5
6126,1.41,194,311,209.224,241.4
6127,22.85,378,358,209.37,973.7
6128,16.39,425,271,209.78,192.3
6129,2.11,89,266,209.03,1.6
6130,0.76,255,357,209.504,44.5
6131,10.5,89,363,209.97,1.6
6132,2.23,241,288,209.484,316.0
6133,0.76,89,268,210.0,1.6
6134,10.52,89,311,209.26,1.6
6135,5.14,569,301,198.943,1642.7
6136,4.39,89,312,210.0,1.6
6137,1.68,375,254,200.102,1892.7
6138,20.97,587,398,199.8,1361.9
6139,14.37,452,317,200.451,1112.5
6140,1.41,89,308,209.899,1.6
6141,7.07,454,341,209.471,174.9
6142,23.57,548,380,199.036,192.9
6143,17.49,463,375,199.871,831.8
6144,15.62,607,332,199.606,1181.3
6145,18.59,543,373,199.824,815.9
6146,18.75,451,346,209.426,363.7
6147,2.02,234,260,208.992,201.9
6148,0.76,117,278,209.162,1.6
6149,21.04,458,387,199.869,1133.8
6150,8.69,584,389,198.968,765.6
6151,2.79,89,273,210.0,116.7
6152,0.76,188,328,208.652,14.8
6153,20.28,610,358,199.766,243.8
6154,0.76,169,248,209.513,128.6
6155,7.14,383,334,199.189,869.0
6156,8.33,429,379,209.637,407.2
6157,20.27,452,347,208.707,734.9
6158,10.38,393,363,198.943,486.4
6159,1.5,89,304,210.0,1.6
6160,12.15,507,376,199.397,1438.7
6161,4.72,195,279,209.081,1.6
6162,20.59,572,297,199.467,1272.7
6163,19.31,199,330,210.0,313.6
6164,13.71,428,378,199.771,1299.0
6165,16.0,444,292,200.265,1869.2
6166,0.76,610,369,198.943,1144.5
6167,7.83,293,415,209.86,166.8
6168,15.67,521,375,199.081,1204.4
6169,5.27,327,289,209.428,743.5
6170,10.36,156,283,209.147,224.2
6171,0.76,101,254,209.689,1.6
6172,4.54,180,315,209.974,335.6
6173,13.84,454,386,198.943,1279.5
6174,17.01,532,388,200.679,1071.2
6175,22.44,610,425,199.368,1091.7
6176,8.24,89,245,208.812,178.9
6177,7.96,528,395,199.159,1152.5
6178,11.13,386,378,198.943,140.6
6179,0.76,89,245,209.746,55.7
6180,8.75,362,394,210.0,1.6
6181,5.84,105,301,209.296,24.7
6182,2.98,155,296,210.0,1.6
6183,13.38,420,334,199.959,1825.3
6184,9.09,462,295,200.716,98.3
6185,0.76,171,279,209.817,1.6
6186,4.12,226,330,210.0,61.2
6187,8.84,488,245,209.352,407.6
6188,13.9,415,309,199.448,1624.9
6189,14.27,356,279,199.741,1251.5
6190,25.38,561,434,199.903,1674.2
6191,17.38,610,410,198.943,1100.7
6192,2.01,193,343,209.477,113.8
6193,4.95,520,340,199.131,601.6
6194,3.09,358,322,209.987,279.9
6195,17.13,475,288,209.735,289.4
6196,14.46,89,288,210.0,216.7
6197,2.44,516,388,199.824,846.1
6198,6.46,181,249,210.0,274.8
6199,5.57,373,304,209.468,53.4
6200,18.46,437,360,200.452,1314.8
6201,6.57,99,262,210.0,182.4
6202,5.55,217,260,209.453,120.0
6203,9.88,466,370,199.588,949.0
6204,17.18,381,353,210.0,97.5
6205,14.49,610,412,198.943,1137.3
6206,9.34,500,298,199.693,487.8
6207,1.49,89,282,209.825,299.1
6208,4.13,135,274,210.0,166.9
6209,8.59,610,400,198.943,1381.9
6210,1.27,89,284,209.857,1.6
6211,9.02,585,393,198.943,633.9
6212,11.71,416,245,208.801,338.8
6213,7.19,264,434,208.657,1.6
6214,14.65,610,418,199.574,1205.6
6215,8.24,346,269,209.265,35.1
6216,15.23,610,352,198.943,1097.0
6217,7.03,520,390,209.32,454.3
6218,8.9,411,404,209.98,151.8
6219,16.33,467,351,209.159,1516.7
6220,7.91,458,348,199.564,936.0
6221,24.74,524,392,199.641,1215.0
6222,8.26,478,358,199.271,1144.0
6223,13.04,382,305,208.839,1861.4
6224,19.71,610,416,198.943,1485.6
6225,23.29,610,377,199.739,1769.2
6226,6.1,455,398,198.943,1236.5
6227,8.64,506,256,199.638,217.6
6228,18.72,483,382,199.375,1217.6
6229,3.01,89,261,209.174,116.0
6230,7.31,356,317,209.376,227.7
6231,22.12,517,383,199.245,813.3
6232,13.09,547,367,200.376,1139.3
6233,5.99,551,321,201.024,1790.8
6234,11.07,578,374,209.746,127.9
6235,15.11,468,359,200.038,1095.4
6236,9.63,580,408,199.457,1128.8
6237,2.35,376,266,210.0,153.1
6238,7.7,610,391,198.943,865.6
6239,0.76,89,272,210.0,54.1
6240,0.76,89,267,209.52,11.5
6241,10.75,610,408,199.388,1112.3
6242,13.43,610,434,198.943,1124.3
6243,4.33,124,274,208.766,183.3
6244,0.79,166,295,209.68,125.2
6245,13.39,250,259,210.0,137.9
6246,9.46,263,319,209.771,470.5
6247,4.46,245,287,208.84,59.9
6248,2.83,208,282,209.077,61.4
6249,20.71,502,322,200.672,937.4
6250,9.71,462,384,210.0,182.2
6251,17.72,533,329,198.969,1321.5
6252,16.26,592,323,198.943,1264.2
6253,0.76,182,282,209.855,101.5
6254,13.69,453,386,199.387,1544.6
6255,0.76,89,245,210.0,17.6
6256,4.71,464,266,209.818,1.6
6257,13.6,474,378,199.64,907.0
6258,10.9,415,329,209.52,57.5
6259,1.41,205,259,209.58,103.3
6260,19.58,479,359,199.549,407.7
6261,2.96,279,334,210.0,1.6
6262,12.71,490,357,199.534,1419.3
6263,8.51,175,347,209.384,1.6
6264,8.53,420,389,200.724,222.9
6265,6.13,411,363,209.851,390.7
6266,0.76,89,245,209.668,1.6
6267,10.47,610,405,198.943,1481.5
6268,0.76,290,323,209.486,144.2
6269,0.76,89,304,210.0,12.3
6270,18.01,554,390,199.293,1457.4
6271,11.98,553,323,199.204,1089.5
6272,17.01,496,377,200.041,970.7
6273,0.76,105,245,209.47,62.3
6274,4.68,431,381,209.572,176.2
6275,4.35,109,283,209.401,39.8
6276,7.78,513,354,200.534,1268.4
6277,11.54,442,245,200.292,844.2
6278,15.52,508,344,199.698,1037.4
6279,25.44,580,411,199.836,1681.2
6280,0.76,89,327,210.0,1.6
6281,7.64,580,382,199.781,1687.4
6282,17.41,610,391,199.331,1328.3
6283,5.57,176,272,209.179,115.1
6284,10.03,490,423,199.193,635.9
6285,6.98,298,319,210.0,56.6
6286,2.11,132,259,208.919,1.6
6287,0.76,160,301,210.0,1.6
6288,1.43,236,307,209.899,222.4
6289,5.46,169,259,209.238,1.6
6290,11.42,499,384,199.075,959.9
6291,7.76,460,339,209.205,1746.7
6292,14.59,584,379,198.943,1217.5
6293,14.58,533,329,200.41,841.5
6294,0.76,215,309,209.732,1.6
6295,19.64,445,342,199.661,1150.6
6296,7.49,487,382,209.249,357.9
6297,17.31,369,275,209.977,293.2
6298,23.17,610,372,198.943,1180.7
6299,12.98,434,346,198.943,1023.9
6300,5.1,307,303,209.446,276.7
6301,11.42,104,266,209.577,195.5
6302,14.86,459,323,199.228,1456.4
6303,12.55,453,264,209.608,245.2
6304,9.1,437,313,199.312,768.9
6305,0.76,252,245,209.758,55.5
6306,1.92,259,255,209.882,68.1
6307,20.89,610,380,199.891,1402.8
6308,2.67,367,303,201.634,1366.6
6309,18.37,451,434,199.205,1378.7
6310,3.94,323,388,209.394,79.1
6311,2.1,89,273,209.29,58.7
6312,13.02,610,422,199.24,1372.7
6313,10.93,139,268,199.862,201.1
6314,26.6,546,352,200.144,752.9
6315,7.93,380,358,210.0,1.6
6316,2.01,96,322,209.966,215.3
6317,14.24,530,360,208.875,321.1
6318,0.76,89,270,210.0,1.6
6319,1.42,190,279,209.336,45.4
6320,12.0,444,388,210.0,210.0
6321,12.61,565,337,200.287,618.1
6322,7.16,177,276,208.714,137.6
6323,10.16,339,290,210.0,134.0
6324,6.68,117,261,210.0,126.8
6325,17.92,448,347,209.249,149.3
6326,7.59,218,326,210.0,565.1
6327,3.78,488,362,200.751,204.4
6328,3.87,89,339,208.673,1.6
6329,19.69,462,359,198.943,518.6
6330,1.31,157,336,209.947,1.6
6331,12.97,546,345,199.336,1783.1
6332,6.77,610,338,199.165,1495.3
6333,3.46,167,267,209.319,82.7
6334,14.65,589,374,199.988,1251.7
6335,16.59,482,427,199.494,977.5
6336,6.5,137,315,210.0,34.0
6337,3.5,89,283,210.0,208.4
6338,13.48,408,281,201.187,869.6
6339,0.76,192,273,209.213,57.0
6340,18.18,396,360,200.101,603.4
6341,10.46,448,388,199.543,856.3
6342,16.55,378,339,199.931,1363.1
6343,1.84,445,373,199.88,153.3
6344,9.24,421,367,199.088,974.4
6345,24.7,610,434,199.086,1843.8
6346,26.07,573,409,199.665,791.1
6347,16.66,528,368,199.419,1362.3
6348,1.89,225,282,209.248,90.9
6349,13.88,352,355,199.143,137.8
6350,2.97,340,294,208.743,81.9
6351,1.67,89,347,209.934,1.6
6352,0.76,116,281,209.133,192.1
6353,9.4,89,254,208.523,56.0
6354,9.11,431,406,210.0,305.9
6355,3.2,99,278,209.96,1.6
6356,24.26,431,303,199.66,1649.9
6357,1.66,141,261,209.076,61.1
6358,10.59,427,432,199.55,758.4
6359,22.79,565,373,201.057,1189.9
6360,10.17,414,385,209.262,484.4
6361,5.71,133,306,210.0,15.1
6362,16.87,450,402,199.36,984.8
6363,10.46,554,266,209.981,1112.9
6364,0.76,246,245,209.502,1.6
6365,10.71,89,245,210.0,1.6
6366,14.5,345,337,198.943,585.4
6367,3.01,89,254,209.032,49.9
6368,0.76,90,289,209.714,1.6
6369,0.76,150,282,209.472,1.6
6370,3.51,188,275,208.664,69.9
6371,4.93,103,294,209.816,149.7
6372,4.01,89,259,210.0,173.5
6373,6.65,443,411,199.44,1390.4
6374,5.93,225,265,210.0,234.0
6375,7.67,544,405,199.723,785.9
6376,8.75,362,255,208.505,204.9
6377,1.95,480,369,198.943,1341.4
6378,20.0,470,378,199.816,1108.3
6379,3.41,298,314,209.228,1.6
6380,6.96,437,279,209.57,219.2
6381,13.93,326,262,210.0,1.6
6382,9.66,89,272,210.0,1.6
6383,1.6,121,245,208.635,42.5
6384,3.92,178,251,209.533,1.6
6385,4.46,188,294,209.415,1.6
6386,12.52,431,334,198.943,1136.4
6387,10.4,512,322,199.019,1214.2
6388,3.89,90,286,209.302,117.8
6389,21.11,509,357,198.943,1735.7
6390,16.7,100,249,209.057,67.3
6391,1.73,280,352,209.489,169.4
6392,15.86,579,434,201.117,924.1
6393,13.63,533,329,200.381,1580.4
6394,1.11,89,264,209.816,62.9
6395,1.48,586,365,198.978,783.8
6396,17.17,395,275,199.539,895.0
6397,11.13,581,358,200.117,1230.5
6398,16.29,548,415,200.106,478.4
6399,12.32,226,267,210.0,284.6
6400,6.29,162,284,209.017,1.6
6401,16.39,516,298,200.559,1226.3
6402,6.31,472,359,209.935,318.6
6403,9.78,532,352,198.943,1056.9
6404,0.76,169,276,209.806,1.6
6405,19.76,610,388,199.769,998.1
6406,4.98,89,310,209.848,117.0
6407,14.43,444,399,198.943,1043.9
6408,20.78,433,419,198.954,928.3
6409,20.86,332,245,199.395,251.8
6410,17.49,358,320,200.963,215.7
6411,16.55,548,391,200.785,905.3
6412,0.76,178,245,209.287,291.5
6413,10.32,610,353,199.557,1529.2
6414,15.37,610,399,198.943,1292.3
6415,7.8,477,373,208.94,1333.8
6416,3.48,230,368,209.232,129.5
6417,12.91,610,362,198.943,958.8
6418,5.39,161,323,210.0,537.1
6419,14.67,157,364,209.645,1.6
6420,16.92,571,368,198.943,1143.5
6421,5.93,386,402,209.418,229.5
6422,8.62,95,316,209.65,1.6
6423,21.04,376,279,198.943,1313.7
6424,19.09,481,351,209.6,121.8
6425,2.35,140,312,209.442,1.6
6426,5.28,134,245,209.636,322.4
6427,1.34,130,305,209.877,1.6
6428,6.6,489,328,200.347,274.2
6429,0.76,287,272,209.861,88.7
6430,6.48,209,309,209.164,27.9
6431,6.63,172,331,208.801,217.2
6432,12.65,91,312,210.0,68.9
6433,16.82,493,398,200.397,938.6
6434,11.18,546,352,198.943,1201.3
6435,0.76,109,245,209.544,1.6
6436,1.21,147,259,209.187,185.4
6437,5.06,482,287,209.227,91.3
