,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
5315,13.63,301,355,202.824,934.0
5316,15.15,610,287,198.943,1892.7
5317,7.17,200,292,207.957,37.5
5318,14.7,568,426,202.505,1347.2
5319,13.04,436,291,203.361,950.0
5320,6.64,557,343,203.367,818.3
5321,6.98,216,277,207.255,537.1
5322,17.6,349,359,200.303,1053.8
5323,12.86,481,337,200.74,1248.1
5324,12.47,193,245,209.092,262.8
5325,1.98,138,263,209.606,1.6
5326,3.75,289,297,203.09,456.5
5327,0.98,155,347,210.0,1.6
5328,0.76,89,270,210.0,1.6
5329,14.51,610,353,198.943,1469.0
5330,17.88,610,265,198.943,1346.1
5331,2.58,289,293,209.186,80.3
5332,13.84,610,366,198.943,1701.7
5333,6.34,408,407,208.03,429.8
5334,4.77,150,357,208.072,81.2
5335,7.2,422,337,203.113,613.0
5336,5.3,357,288,210.0,304.8
5337,9.08,160,325,210.0,344.5
5338,11.73,587,426,198.943,1138.6
5339,0.76,92,366,210.0,1.6
5340,9.86,197,310,206.75,493.6
5341,6.38,439,405,206.586,718.0
5342,5.2,265,276,208.519,256.5
5343,0.76,89,245,210.0,1.6
5344,12.23,317,245,207.691,479.5
5345,8.85,428,400,206.731,604.2
5346,10.48,392,310,207.326,608.9
5347,23.25,553,434,198.943,1761.9
5348,11.63,445,373,201.555,879.9
5349,11.54,334,275,206.73,862.0
5350,7.33,216,357,210.0,112.4
5351,2.07,239,347,208.755,1.6
5352,2.55,179,309,208.199,310.8
5353,21.21,531,292,199.873,1345.1
5354,0.76,257,412,208.292,1.6
5355,7.47,405,342,207.298,577.3
5356,8.71,199,346,204.401,608.2
5357,2.88,89,341,210.0,1.6
5358,15.09,381,321,203.861,985.9
5359,10.55,89,285,210.0,1.6
5360,6.75,449,324,202.802,868.8
5361,11.61,89,278,205.921,209.8
5362,5.86,258,291,208.954,151.7
5363,9.55,610,414,198.943,1172.4
5364,0.76,231,340,210.0,1.6
5365,9.02,518,334,205.119,457.9
5366,9.53,291,319,204.722,535.2
5367,3.93,537,390,201.979,569.0
5368,4.25,286,354,210.0,43.2
5369,4.69,196,351,209.166,194.1
5370,3.46,114,332,210.0,165.1
5371,8.43,271,374,204.419,639.8
5372,7.86,165,376,204.774,560.4
5373,0.76,89,292,210.0,1.6
5374,0.76,203,334,209.49,1.6
5375,0.76,269,283,210.0,1.6
5376,14.07,415,338,208.19,807.8
5377,3.76,318,329,206.876,353.9
5378,13.97,543,347,199.979,1044.1
5379,11.39,330,286,207.725,1064.4
5380,8.34,212,351,201.903,796.2
5381,0.76,201,324,210.0,1.6
5382,6.76,260,344,202.725,285.3
5383,13.07,351,277,203.75,529.3
5384,5.01,194,309,203.599,517.4
5385,3.58,511,434,198.943,685.7
5386,3.48,203,372,205.706,206.9
5387,11.53,352,434,204.283,779.3
5388,0.76,223,363,210.0,1.6
5389,11.68,243,333,206.369,632.1
5390,18.21,392,339,204.363,1024.9
5391,6.45,302,369,210.0,400.9
5392,7.04,124,322,210.0,1.6
5393,19.86,324,434,201.621,1415.5
5394,0.76,277,345,209.43,1.6
5395,0.76,204,273,210.0,166.9
5396,17.76,451,305,199.174,1094.1
5397,5.13,407,376,202.996,488.6
5398,9.75,197,433,210.0,440.8
5399,0.76,89,357,210.0,1.6
5400,11.31,302,278,209.768,660.1
5401,5.32,467,281,208.012,327.3
5402,2.11,158,260,206.026,1.6
5403,0.76,238,376,209.406,1.6
5404,2.19,89,321,210.0,1.6
5405,6.24,131,384,208.893,217.7
5406,0.76,248,344,208.774,1.6
5407,18.32,507,432,202.47,1139.4
5408,18.92,336,302,198.943,1290.2
5409,17.29,505,404,198.943,1126.3
5410,6.92,404,434,200.909,601.8
5411,6.9,338,368,202.738,301.4
5412,8.65,294,323,207.598,316.9
5413,13.14,356,394,205.219,708.6
5414,4.74,377,344,201.625,686.9
5415,0.98,89,345,210.0,1.6
5416,9.53,311,344,205.906,1027.3
5417,9.68,553,299,202.897,1003.0
5418,11.38,610,378,198.943,1590.4
5419,2.39,240,306,210.0,1.6
5420,11.04,323,321,206.325,772.1
5421,6.47,129,271,210.0,198.3
5422,7.97,317,334,205.664,468.5
5423,0.76,89,248,210.0,1.6
5424,13.62,410,357,199.598,1468.1
5425,2.13,126,315,210.0,1.6
5426,5.53,314,268,204.269,493.7
5427,6.75,89,245,210.0,1.6
5428,0.76,89,313,210.0,1.6
5429,12.87,409,398,199.576,1127.9
5430,6.24,272,302,209.883,1.6
5431,11.68,610,359,202.344,1036.8
5432,15.27,610,385,199.014,1781.6
5433,3.44,163,325,210.0,1.6
5434,11.28,515,369,205.325,938.5
5435,5.62,208,330,210.0,199.2
5436,18.18,494,421,199.904,1499.1
5437,10.8,402,323,208.306,721.8
5438,11.21,358,349,207.187,413.8
5439,1.78,237,280,206.166,143.2
5440,7.75,174,314,207.667,125.7
5441,11.98,171,349,205.764,447.6
5442,17.29,237,263,208.429,875.8
5443,5.59,89,372,210.0,1.6
5444,0.76,199,323,210.0,1.6
5445,6.58,610,370,199.629,495.2
5446,1.41,175,320,210.0,1.6
5447,0.76,221,267,210.0,1.6
5448,7.5,335,335,206.762,476.1
5449,0.76,334,348,210.0,58.5
5450,12.87,554,425,205.152,1096.0
5451,9.41,420,415,203.6,968.2
5452,4.12,414,353,202.833,301.7
5453,9.35,107,366,206.83,281.5
5454,3.16,249,342,207.181,530.7
5455,12.66,367,350,198.943,662.3
5456,5.64,434,419,207.526,461.4
5457,15.2,549,304,199.612,1036.3
5458,7.83,438,383,208.191,696.1
5459,0.76,420,259,207.0,43.3
5460,9.12,610,395,198.943,1130.1
5461,0.76,172,318,209.156,1.6
5462,0.76,219,311,210.0,1.6
5463,10.32,404,358,202.926,897.0
5464,5.68,402,411,204.912,809.8
5465,6.49,536,306,202.983,786.0
5466,0.76,225,269,210.0,1.6
5467,0.76,89,245,210.0,1.6
5468,5.12,192,349,210.0,358.8
5469,8.57,368,288,206.653,841.6
5470,3.42,89,339,210.0,1.6
5471,17.93,610,355,199.171,1311.1
5472,2.16,110,314,210.0,153.8
5473,3.6,312,364,203.388,541.0
5474,16.17,342,301,206.285,811.6
5475,0.76,89,282,210.0,1.6
5476,0.76,89,364,210.0,1.6
5477,1.95,170,307,208.764,1.6
5478,4.2,198,306,210.0,1.6
5479,2.09,397,273,203.742,57.7
5480,6.0,239,328,210.0,270.9
5481,5.46,216,350,210.0,1.6
5482,10.45,339,349,202.27,1206.1
5483,13.42,297,311,204.516,638.7
5484,5.11,418,427,204.376,699.7
5485,6.0,405,410,205.177,461.6
5486,21.71,356,384,198.943,1892.7
5487,8.88,89,292,209.37,1.6
5488,12.26,485,319,202.323,854.3
5489,0.76,211,260,210.0,1.6
5490,14.69,297,336,203.544,783.5
5491,12.18,569,329,201.951,1217.0
5492,4.0,281,335,206.179,570.3
5493,9.48,414,385,208.319,722.3
5494,9.43,89,331,210.0,421.2
5495,16.05,610,246,198.943,1281.7
5496,5.54,195,299,205.966,371.2
5497,11.27,420,287,203.698,774.6
5498,9.06,199,245,206.907,682.5
5499,5.05,132,338,207.729,187.1
5500,5.96,442,357,205.53,319.2
5501,0.8,211,303,202.884,68.8
5502,6.1,308,322,205.026,760.8
5503,7.74,504,358,201.413,742.7
5504,3.35,254,340,210.0,379.7
5505,17.65,607,333,201.227,1333.8
5506,9.83,268,402,209.209,529.7
5507,15.34,587,327,200.368,1099.3
5508,2.18,354,364,203.006,438.9
5509,11.66,323,322,199.729,709.8
5510,12.73,169,303,206.886,617.6
5511,7.1,324,360,206.205,756.1
5512,1.91,332,383,208.631,97.1
5513,4.14,173,359,206.638,1.6
5514,3.49,501,312,204.109,725.0
5515,0.76,89,388,210.0,1.6
5516,13.48,431,288,203.129,1005.3
5517,13.81,513,367,198.943,1645.1
5518,14.35,384,303,206.211,853.8
5519,3.63,89,278,210.0,1.6
5520,0.76,89,339,210.0,1.6
5521,8.29,450,385,205.707,564.6
5522,2.12,195,308,210.0,1.6
5523,12.19,483,346,203.881,1047.0
5524,4.91,200,301,210.0,162.7
5525,0.76,89,257,210.0,1.6
5526,7.66,402,376,204.814,859.5
5527,0.76,181,365,209.064,1.6
5528,17.59,533,388,203.343,1505.4
5529,4.56,528,430,203.34,605.8
5530,18.38,261,301,209.547,771.1
5531,4.27,353,319,205.32,514.7
5532,12.74,502,385,207.118,742.8
5533,8.08,521,402,205.699,551.3
5534,14.31,368,392,201.235,821.2
5535,15.85,358,392,207.956,759.9
5536,3.18,207,342,205.825,116.6
5537,9.98,362,374,203.577,764.0
5538,5.41,515,358,203.418,326.8
5539,16.5,517,336,202.604,1262.3
5540,7.33,201,254,209.338,299.6
5541,5.88,274,385,203.43,237.5
5542,15.36,404,391,202.448,973.3
5543,8.51,523,392,208.7,657.5
5544,0.76,610,307,205.683,591.7
5545,4.09,404,343,206.703,1.6
5546,7.11,108,289,210.0,204.0
5547,19.82,517,336,198.943,1316.5
5548,11.92,149,248,209.791,281.1
5549,9.26,586,344,199.907,1149.9
5550,17.79,439,294,205.974,1025.3
5551,9.8,89,313,210.0,1.6
5552,10.01,465,350,203.283,661.3
5553,13.84,470,249,203.917,675.1
5554,12.64,432,417,203.824,862.3
5555,7.93,237,261,210.0,462.3
5556,4.35,167,279,204.525,338.6
5557,10.0,432,373,201.977,865.7
5558,11.17,505,328,198.943,771.9
5559,6.48,161,245,210.0,84.3
5560,0.76,89,296,210.0,1.6
5561,7.85,338,248,204.037,596.5
5562,12.97,505,347,198.943,1252.3
5563,3.14,133,335,210.0,1.6
5564,7.57,230,272,208.894,292.0
5565,5.94,177,323,210.0,1.6
5566,12.89,455,309,202.674,1073.3
5567,11.54,519,434,198.943,879.4
5568,0.76,113,281,210.0,1.6
5569,14.63,441,393,204.524,1019.1
5570,6.33,391,343,207.53,246.8
5571,6.16,260,348,205.469,492.7
5572,13.7,508,380,200.242,1543.5
5573,7.05,410,324,206.482,100.8
5574,2.69,202,337,208.075,108.7
5575,11.66,455,346,198.943,1153.0
5576,9.77,426,348,203.413,699.9
5577,8.39,212,324,204.887,516.2
5578,15.34,462,330,204.232,813.2
5579,2.58,264,339,209.659,74.7
5580,11.49,372,253,205.697,309.8
5581,9.84,406,307,205.129,698.6
5582,10.2,523,352,198.943,691.5
5583,18.17,610,425,199.981,1194.1
5584,10.89,401,273,202.963,920.0
5585,3.38,256,383,208.402,337.4
5586,9.74,132,401,209.82,494.1
5587,12.09,515,424,198.943,1367.1
5588,16.99,567,377,198.943,1173.9
5589,0.76,122,320,210.0,1.6
5590,15.9,610,397,198.943,1892.7
5591,4.82,176,359,206.956,1.6
5592,4.66,91,285,205.049,120.2
5593,0.76,213,311,210.0,1.6
5594,9.93,610,396,199.203,866.1
5595,0.76,89,245,210.0,1.6
5596,0.76,505,426,209.928,1.6
5597,5.69,89,278,210.0,1.6
5598,12.55,447,261,198.943,853.1
5599,12.97,258,314,205.285,463.3
5600,4.12,342,434,208.921,289.8
5601,9.87,505,334,200.288,751.3
5602,17.85,352,338,205.31,971.7
5603,0.76,149,309,210.0,1.6
5604,0.76,231,331,209.632,1.6
5605,4.95,239,273,210.0,469.5
5606,20.62,527,434,208.032,1332.2
5607,1.97,263,348,210.0,140.1
5608,0.76,387,367,208.087,370.1
5609,1.83,182,282,206.04,203.9
5610,5.68,312,279,204.476,1.6
5611,9.66,139,274,210.0,570.3
5612,16.73,382,349,200.518,1161.3
5613,8.41,279,363,203.234,369.1
5614,3.44,356,407,207.236,371.4
5615,1.82,360,314,206.081,272.8
5616,19.46,319,282,198.943,1078.8
5617,14.13,579,387,202.159,1343.7
5618,1.95,205,326,205.088,83.8
5619,5.89,365,352,208.194,1.6
5620,11.85,493,406,202.634,830.7
5621,7.63,253,310,206.221,128.6
5622,0.76,108,376,210.0,1.6
5623,8.12,447,372,208.573,748.9
5624,9.06,389,299,201.733,279.9
5625,7.03,258,415,208.465,811.4
5626,4.33,272,311,206.724,1.6
5627,11.34,501,416,202.694,815.0
5628,14.6,361,353,204.187,948.0
5629,1.03,113,431,202.935,654.5
5630,1.97,315,434,209.425,133.4
5631,22.56,565,287,198.943,1568.7
5632,16.74,379,324,204.153,1109.0
5633,4.41,153,293,210.0,1.6
5634,6.72,270,399,208.894,210.7
5635,4.5,403,309,203.868,394.9
5636,0.76,172,363,210.0,1.6
5637,7.08,315,245,205.138,324.6
5638,15.03,474,286,204.083,696.0
5639,9.29,392,406,207.042,675.7
5640,0.76,316,413,206.67,1.6
5641,8.79,309,361,208.555,209.2
5642,15.99,533,344,199.92,1098.7
5643,0.76,366,322,207.663,448.6
5644,3.92,302,387,206.422,432.9
5645,10.49,175,366,203.882,591.7
5646,7.34,402,317,207.595,445.1
5647,0.76,197,305,209.283,1.6
5648,2.05,393,346,210.0,119.7
5649,7.99,255,314,210.0,283.7
5650,2.05,299,373,202.293,640.7
5651,9.98,286,308,207.887,496.7
5652,0.76,89,306,210.0,1.6
5653,2.87,403,344,210.0,351.0
5654,3.99,186,330,210.0,34.8
5655,0.76,89,267,210.0,1.6
5656,4.77,240,353,208.754,1.6
5657,8.33,412,354,201.202,821.6
5658,10.23,347,408,206.747,1036.2
5659,7.24,288,393,203.268,584.6
5660,8.85,400,392,205.7,261.5
5661,8.87,356,326,200.858,989.2
5662,1.16,200,352,210.0,1.6
5663,10.65,345,285,206.334,682.5
5664,5.4,386,323,207.062,260.2
5665,23.18,532,326,198.943,1630.7
5666,12.63,550,397,204.545,753.6
5667,8.24,392,373,205.089,516.0
5668,6.33,389,321,208.84,287.1
5669,4.86,128,286,204.019,284.4
5670,9.46,268,312,205.962,566.9
5671,9.55,239,389,206.584,621.6
5672,1.26,408,290,207.187,1.6
5673,7.37,541,313,204.284,749.9
5674,11.72,482,362,204.398,589.7
5675,0.76,157,381,209.441,32.6
5676,3.67,275,404,205.285,494.7
5677,13.46,576,381,198.943,1110.6
5678,12.9,420,304,203.698,1060.5
5679,1.79,168,345,208.395,1.6
5680,13.52,460,351,201.45,1402.1
5681,12.68,314,338,207.069,470.1
5682,11.57,481,345,201.632,1140.6
5683,13.91,313,334,203.049,858.6
5684,5.54,281,333,207.208,379.8
5685,0.76,113,318,210.0,1.6
5686,18.3,465,375,203.339,1244.4
5687,15.59,513,354,200.991,987.8
5688,3.05,344,379,205.197,598.5
5689,6.12,390,312,206.144,510.5
5690,10.3,510,352,205.126,688.4
5691,5.85,238,352,207.936,623.6
5692,10.49,300,376,202.758,689.7
5693,11.44,386,375,205.687,617.2
5694,12.64,340,328,205.405,747.9
5695,10.29,227,245,210.0,420.4
5696,0.76,240,371,208.701,1.6
5697,20.91,610,310,198.943,1892.7
5698,7.92,255,384,204.448,493.8
5699,4.33,213,378,210.0,30.5
5700,1.86,127,356,206.782,1.6
5701,10.57,554,364,198.943,1037.8
5702,10.93,241,343,207.619,430.9
5703,10.26,606,269,199.809,761.3
5704,13.74,356,288,198.943,1290.7
5705,6.12,308,309,209.003,1.6
5706,4.93,357,336,205.309,539.3
5707,10.7,444,375,202.407,999.3
5708,6.87,473,394,206.252,826.5
5709,0.76,136,315,208.874,1.6
5710,9.12,356,338,200.202,935.4
5711,2.91,422,260,209.239,1.6
5712,0.76,121,272,210.0,1.6
5713,10.51,220,304,205.919,575.8
5714,9.36,387,369,202.489,776.7
5715,0.76,283,378,209.16,1.6
5716,9.09,341,366,205.611,371.3
5717,14.11,469,359,205.139,625.2
5718,9.17,427,384,204.459,655.9
5719,0.76,305,375,210.0,1.6
5720,3.45,344,367,204.742,503.9
5721,0.76,340,312,206.571,1.6
5722,0.76,462,380,204.574,28.0
5723,4.82,416,378,209.444,1.6
5724,9.99,452,419,199.965,894.0
5725,11.75,331,292,205.412,902.1
5726,20.91,519,363,198.943,1601.0
5727,8.96,181,271,210.0,193.8
5728,3.87,250,322,210.0,210.3
5729,18.06,526,313,200.299,1230.4
5730,6.65,330,303,206.531,279.9
5731,18.17,610,434,200.012,1782.4
5732,16.59,344,382,203.059,1032.5
5733,14.35,610,386,198.943,1461.7
5734,11.5,318,294,205.165,557.4
5735,12.76,353,338,207.084,831.9
5736,6.58,303,314,203.363,541.4
5737,9.38,348,352,208.501,533.0
5738,11.31,433,372,206.522,619.7
5739,2.19,89,295,210.0,1.6
5740,5.4,112,398,206.723,200.8
5741,2.99,347,402,207.857,143.6
5742,9.39,296,390,206.265,472.3
5743,15.95,311,333,205.015,892.7
5744,3.72,259,327,208.092,209.2
5745,5.81,447,352,204.832,426.7
5746,2.01,201,434,210.0,163.9
5747,5.68,333,327,207.161,444.7
5748,9.14,491,346,199.559,987.4
5749,3.47,233,354,207.269,172.4
5750,4.8,89,247,210.0,1.6
5751,12.36,610,371,204.343,1247.7
5752,4.41,219,328,206.386,18.3
5753,10.18,458,309,203.136,754.6
5754,0.76,236,310,210.0,1.6
5755,8.3,542,399,202.247,971.1
5756,12.11,371,410,202.735,1026.6
5757,11.91,590,371,200.718,983.6
5758,10.67,367,289,206.789,644.2
5759,17.69,448,430,198.943,1467.3
5760,14.17,510,362,202.924,957.1
5761,0.76,167,321,210.0,1.6
5762,0.76,201,342,210.0,1.6
5763,1.49,238,269,210.0,31.8
5764,2.11,221,343,208.643,1.6
5765,2.07,215,297,208.166,401.5
5766,5.96,345,351,209.919,371.6
5767,3.5,265,357,203.189,1.6
5768,12.18,218,358,205.547,180.9
5769,4.22,336,353,206.294,360.5
5770,8.49,304,331,207.376,492.1
5771,7.66,318,284,208.131,469.6
5772,13.65,385,322,206.633,471.6
5773,6.1,89,402,209.075,1.6
5774,10.41,234,333,209.068,437.6
5775,2.67,554,381,201.283,992.9
5776,13.29,451,268,207.91,783.2
5777,3.35,151,337,210.0,66.9
5778,16.22,610,420,201.162,1199.9
5779,8.81,247,284,203.259,553.0
5780,6.56,384,308,210.0,110.5
5781,8.24,475,320,204.92,869.6
5782,15.07,383,376,201.778,975.4
5783,11.91,426,287,201.208,674.6
5784,7.07,407,319,204.47,307.8
5785,9.35,496,257,201.839,679.3
5786,9.71,343,309,203.84,917.5
5787,10.45,610,434,199.079,1531.3
5788,13.69,610,379,198.943,1101.4
5789,6.69,349,414,203.652,689.6
5790,17.54,610,248,205.784,1025.6
5791,12.71,231,295,206.146,622.4
5792,4.22,110,267,210.0,29.7
5793,5.32,394,381,205.048,740.1
5794,7.32,436,432,203.975,658.8
5795,22.69,349,354,199.809,1074.2
5796,11.42,487,288,201.159,728.4
5797,7.07,350,368,204.258,934.6
5798,6.62,313,354,201.135,231.2
5799,3.7,194,418,210.0,1.6
5800,8.1,464,350,204.566,471.2
5801,11.61,610,434,202.926,1348.1
5802,8.09,221,311,207.522,494.8
5803,0.76,221,326,208.273,169.9
5804,6.61,360,367,201.594,857.1
5805,16.86,549,392,203.648,1374.4
5806,9.71,378,276,208.1,326.8
5807,0.76,89,288,210.0,1.6
5808,0.76,89,330,210.0,1.6
5809,3.15,423,342,203.43,735.8
5810,6.12,123,252,210.0,143.2
5811,7.4,89,361,208.587,119.6
5812,10.63,252,294,208.537,470.8
5813,15.34,341,393,206.377,1220.6
5814,0.76,295,379,206.436,24.9
5815,15.28,539,292,200.556,1137.4
5816,0.76,255,384,207.567,1.6
5817,10.09,357,314,208.204,418.8
5818,0.76,89,245,210.0,1.6
5819,2.14,218,362,210.0,1.6
5820,7.45,375,339,207.429,589.0
5821,7.75,294,295,207.935,400.5
5822,3.02,204,314,210.0,145.9
5823,1.13,347,376,205.591,1.6
5824,12.34,610,350,203.303,1367.6
5825,21.1,524,287,198.943,1688.8
5826,10.43,477,327,203.852,946.8
5827,14.58,385,351,198.943,921.2
5828,2.78,89,245,209.644,1.6
5829,12.06,293,336,208.912,557.4
5830,6.46,376,360,204.71,696.3
5831,8.89,414,345,205.831,589.8
5832,8.86,105,308,207.679,411.6
5833,8.77,538,305,201.831,867.8
5834,10.87,202,310,207.599,955.3
5835,15.94,401,389,207.091,887.8
5836,11.58,541,293,203.399,820.2
5837,8.79,89,245,210.0,15.0
5838,6.75,424,327,208.379,238.7
5839,1.62,403,329,210.0,100.4
5840,11.55,514,396,199.304,1136.7
5841,0.76,288,260,208.725,1.6
5842,13.08,416,370,200.495,976.2
5843,1.0,290,329,208.82,358.1
5844,0.76,254,394,207.915,136.5
5845,2.16,195,367,207.999,81.0
5846,14.37,395,394,204.051,1214.9
5847,13.06,281,290,209.716,362.9
5848,0.76,89,334,210.0,1.6
5849,6.41,245,345,203.61,518.8
5850,7.48,334,407,205.187,632.1
5851,8.61,323,289,203.751,369.1
5852,3.9,320,404,209.486,234.5
5853,6.99,324,434,205.386,435.8
5854,4.9,411,311,205.225,642.3
5855,13.55,610,268,201.059,1241.3
5856,14.0,559,349,198.943,1365.1
5857,8.8,329,320,202.455,667.0
5858,1.9,391,357,205.84,211.9
5859,2.75,491,370,207.272,370.0
5860,4.79,454,364,205.923,695.4
5861,9.33,393,332,202.036,873.2
5862,0.76,599,377,207.008,307.6
5863,16.95,610,377,198.943,1569.2
5864,3.77,463,365,203.544,589.3
5865,14.84,392,377,205.486,858.9
5866,15.78,481,382,203.146,968.4
5867,12.34,483,341,198.964,1298.3
5868,0.76,378,429,208.96,338.6
5869,19.49,510,394,198.943,1285.0
5870,5.41,375,292,205.442,238.5
5871,4.4,306,383,210.0,177.8
5872,8.21,271,266,209.492,386.6
5873,9.51,308,279,206.459,185.5
5874,0.76,89,385,210.0,1.6
5875,1.23,197,334,210.0,1.6
5876,10.13,372,309,207.119,669.1
5877,8.69,498,356,203.468,1105.5
5878,21.26,548,398,198.943,1336.6
5879,15.31,111,358,205.959,582.6
5880,15.55,528,405,200.143,1364.7
5881,0.76,156,319,210.0,1.6
5882,6.5,121,283,210.0,1.6
5883,8.25,391,363,204.751,802.5
5884,3.14,89,305,210.0,1.6
5885,15.77,610,424,198.943,1749.7
5886,16.49,507,404,201.966,1261.4
5887,6.37,418,385,204.573,380.9
5888,12.06,147,252,205.796,502.8
5889,4.63,299,341,204.127,23.1
5890,4.39,174,249,210.0,7.4
5891,15.47,524,352,198.943,1480.3
5892,0.76,366,325,206.122,1.6
5893,2.88,154,356,210.0,1.6
5894,7.78,194,322,207.826,714.3
5895,12.42,325,250,205.966,714.5
5896,1.75,95,289,210.0,1.6
5897,1.95,261,363,206.109,58.8
5898,10.29,480,386,202.191,893.9
5899,17.26,504,397,203.078,1217.6
5900,4.01,227,345,207.961,188.6
5901,12.83,378,349,203.517,828.0
5902,9.16,501,385,201.958,724.5
5903,6.03,104,382,210.0,183.7
5904,9.22,212,245,204.438,484.3
5905,6.65,144,358,208.912,1.6
5906,4.88,157,385,210.0,13.9
5907,11.09,227,318,209.506,647.1
5908,1.73,97,281,210.0,61.5
5909,12.59,593,353,201.593,1021.0
5910,0.76,244,291,207.769,1.6
5911,10.28,506,327,201.973,603.1
5912,2.67,89,321,210.0,1.6
5913,0.76,238,289,206.522,1.6
5914,8.9,361,343,204.942,937.0
5915,10.21,208,407,209.581,732.4
5916,13.54,319,365,209.003,884.1
5917,4.72,318,354,208.523,152.1
5918,11.94,381,257,208.507,664.6
5919,4.35,520,289,205.743,288.9
5920,5.05,520,329,203.353,708.2
5921,14.19,355,434,204.797,1258.0
5922,3.67,321,351,209.065,89.6
5923,1.07,233,396,205.182,1.6
5924,12.41,409,293,202.207,635.4
5925,14.53,333,312,205.35,566.9
5926,5.53,332,356,204.93,390.9
5927,4.78,525,426,200.222,705.9
5928,14.25,491,325,201.929,986.0
5929,19.04,610,427,198.943,1880.4
5930,22.01,390,327,200.306,1490.2
5931,6.9,360,345,201.536,787.0
5932,4.53,415,377,205.405,413.6
5933,9.24,219,351,207.718,1.6
5934,9.59,242,245,206.808,420.1
5935,15.64,336,427,201.482,1136.9
5936,0.76,192,358,205.37,1.6
5937,0.76,116,294,210.0,1.6
5938,5.39,188,357,207.255,150.7
5939,0.76,399,434,206.548,480.5
5940,0.76,89,245,210.0,1.6
5941,3.1,89,297,210.0,1.6
5942,5.84,412,389,209.114,601.2
5943,5.28,399,286,200.976,423.9
5944,0.76,190,380,209.691,1.6
5945,0.76,222,271,210.0,1.6
5946,19.11,546,352,201.74,1188.2
5947,12.75,389,432,203.059,1387.7
5948,1.79,350,333,209.508,1.6
5949,6.11,205,340,207.676,371.0
5950,11.78,437,333,204.696,1335.9
5951,13.82,483,245,200.292,819.6
5952,0.76,89,358,210.0,1.6
5953,10.18,446,417,206.381,918.9
5954,20.4,589,400,198.943,1521.3
5955,1.72,229,339,206.037,418.2
5956,13.9,359,278,198.943,1153.2
5957,3.16,205,319,210.0,1.6
5958,10.91,404,277,205.247,612.7
5959,0.76,89,321,210.0,1.6
5960,2.18,89,320,208.859,1.6
5961,13.69,412,434,201.863,1118.3
5962,21.13,570,331,198.943,1621.9
5963,0.76,144,286,210.0,1.6
5964,0.76,191,247,210.0,1.6
5965,12.94,336,337,210.0,589.1
5966,13.85,599,358,201.858,1246.3
5967,0.76,310,401,208.486,188.4
5968,23.02,576,383,201.764,1892.7
5969,7.22,446,419,199.682,953.0
5970,15.25,428,311,202.84,783.7
5971,5.73,176,405,208.371,45.6
5972,0.76,89,366,210.0,1.6
5973,11.61,428,364,201.961,1251.3
5974,1.71,89,356,209.736,84.9
5975,5.55,89,319,209.672,1.6
5976,5.63,315,335,210.0,98.5
5977,7.9,89,339,210.0,410.3
5978,0.91,204,291,210.0,14.0
5979,0.76,490,415,202.364,510.0
5980,6.86,450,383,204.933,705.0
5981,9.27,430,357,206.261,720.3
5982,0.76,89,262,210.0,1.6
5983,18.05,602,394,200.815,1360.7
5984,0.76,452,309,209.703,627.2
5985,12.59,373,313,205.481,926.5
5986,10.89,533,310,198.943,1080.2
5987,7.17,290,356,206.992,510.4
5988,0.97,118,306,210.0,1.6
5989,1.05,378,414,210.0,1.6
5990,0.76,89,278,210.0,1.6
5991,8.57,217,334,210.0,794.8
5992,5.33,239,338,210.0,458.8
5993,20.1,499,434,198.943,1406.1
5994,18.17,585,305,198.943,1664.1
5995,0.76,153,360,210.0,1.6
5996,12.66,441,302,205.935,790.5
5997,10.26,597,378,198.943,1317.5
5998,1.53,89,322,210.0,1.6
5999,5.9,336,423,204.152,839.8
6000,14.42,452,403,202.926,1004.7
6001,11.18,187,379,207.447,426.5
6002,4.79,148,260,210.0,1.6
6003,15.22,457,434,201.053,1320.4
6004,3.0,182,335,209.39,1.6
6005,5.51,324,370,209.211,287.3
6006,11.24,269,301,205.08,378.9
6007,10.42,433,343,201.021,446.1
6008,11.29,482,304,203.215,749.3
6009,14.55,397,364,202.466,877.8
6010,11.59,610,411,198.943,1330.0
6011,0.76,156,330,210.0,1.6
6012,9.75,416,343,201.885,615.4
6013,0.76,213,374,210.0,1.6
6014,10.11,362,325,207.239,442.2
6015,9.58,457,352,202.554,1179.3
6016,10.64,550,292,198.943,857.5
6017,1.1,133,299,210.0,7.8
6018,4.63,411,350,203.686,331.7
6019,0.76,208,412,207.869,89.6
6020,0.76,377,376,205.797,1.6
6021,6.25,453,378,205.385,442.9
6022,14.63,412,391,203.498,1048.6
6023,11.18,321,345,203.754,732.2
6024,16.25,536,412,206.421,1084.6
6025,10.48,567,394,204.929,615.4
6026,13.73,375,394,198.943,1187.6
6027,7.22,450,321,201.678,418.0
6028,0.78,89,292,210.0,1.6
6029,13.22,387,311,202.169,795.9
6030,3.74,221,370,208.004,392.9
6031,0.76,89,269,210.0,1.6
6032,3.44,89,291,209.433,1.6
6033,2.71,232,368,210.0,1.6
6034,8.45,314,376,204.171,646.1
6035,6.56,439,347,204.839,859.6
6036,8.37,537,319,204.142,649.1
6037,12.36,610,404,198.943,1153.1
6038,10.55,482,275,204.092,769.7
6039,13.95,443,376,203.258,1022.7
6040,6.44,460,406,206.172,798.6
6041,0.76,89,347,210.0,1.6
