,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
5828,10.4,214,360,209.429,220.5
5829,9.43,151,361,209.584,414.4
5830,8.58,139,363,208.961,294.3
5831,2.45,102,333,209.751,1.6
5832,4.07,347,408,209.553,99.4
5833,6.73,107,359,209.303,412.2
5834,5.4,403,352,209.703,179.8
5835,1.49,89,347,209.569,129.9
5836,7.75,89,320,209.218,78.7
5837,4.97,481,349,210.0,12.6
5838,22.21,442,403,200.75,1125.2
5839,7.72,610,357,199.238,1310.4
5840,7.83,369,282,200.009,1297.5
5841,12.79,277,354,209.346,362.6
5842,6.63,467,394,209.127,372.5
5843,4.73,346,385,209.793,317.5
5844,9.45,496,329,200.481,453.9
5845,10.69,512,341,199.718,1533.4
5846,10.28,532,330,199.701,1104.9
5847,2.77,139,365,209.111,288.5
5848,10.57,537,352,200.527,1230.7
5849,9.36,463,385,200.351,1143.6
5850,4.31,89,361,210.0,80.8
5851,10.22,596,345,199.617,1186.3
5852,9.52,114,369,210.0,127.5
5853,10.33,610,384,199.599,1117.0
5854,21.0,502,325,199.323,1349.3
5855,10.26,89,279,209.562,141.9
5856,1.78,113,398,209.687,85.1
5857,4.51,213,380,210.0,2.0
5858,8.13,517,392,200.528,894.5
5859,11.29,610,346,199.018,1014.6
5860,4.66,142,359,209.43,36.1
5861,4.64,172,307,209.956,285.7
5862,11.08,510,387,200.513,966.3
5863,6.82,489,412,199.871,1089.8
5864,8.39,361,373,210.0,665.2
5865,8.06,547,434,199.762,486.4
5866,13.98,610,376,199.702,809.2
5867,6.23,480,371,204.678,539.2
5868,9.24,528,332,199.442,1077.6
5869,20.46,523,325,199.135,793.7
5870,4.52,185,280,209.353,106.9
5871,11.17,598,434,199.798,565.7
5872,3.8,95,286,209.314,153.7
5873,8.0,113,362,209.764,25.2
5874,5.9,89,347,209.501,84.3
5875,5.55,95,354,209.719,377.7
5876,0.76,89,352,209.825,245.8
5877,21.36,502,327,198.943,411.5
5878,10.31,538,376,199.943,1320.4
5879,14.21,89,272,209.677,164.9
5880,5.87,224,321,209.52,246.1
5881,0.76,89,342,209.899,215.9
5882,14.01,121,288,209.972,268.2
5883,10.04,492,359,200.09,579.1
5884,8.45,466,384,198.943,989.9
5885,7.38,470,360,200.345,244.6
5886,6.36,425,396,210.0,191.1
5887,11.65,584,362,199.651,1390.7
5888,5.48,159,327,209.848,99.8
5889,3.61,173,349,209.217,96.0
5890,13.24,185,319,209.961,236.9
5891,2.2,95,377,209.95,171.7
5892,13.21,534,354,201.594,663.6
5893,11.26,116,376,209.823,354.9
5894,7.33,317,359,198.943,449.3
5895,11.34,105,277,209.274,411.6
5896,0.92,156,310,209.653,157.4
5897,12.99,482,299,200.09,924.0
5898,12.0,376,339,200.147,381.8
5899,6.43,462,382,210.0,100.4
5900,8.4,119,388,208.98,295.9
5901,3.16,92,283,209.155,188.6
5902,8.57,521,309,200.815,1493.6
5903,12.47,610,351,199.043,1063.1
5904,9.6,470,357,200.335,1063.8
5905,14.51,429,299,199.843,296.3
5906,15.32,488,312,198.943,1054.9
5907,4.52,180,375,209.754,322.4
5908,18.51,422,314,200.119,1259.6
5909,3.03,89,364,210.0,149.6
5910,17.5,341,318,199.396,227.4
5911,5.3,402,317,198.998,541.1
5912,5.72,89,311,208.867,306.0
5913,10.59,89,292,208.851,468.5
5914,10.71,539,323,200.134,293.8
5915,1.63,165,350,209.494,239.2
5916,9.32,503,333,199.909,1207.8
5917,3.13,123,301,209.803,422.8
5918,2.42,313,384,209.309,260.6
5919,16.3,494,282,199.918,1417.2
5920,8.07,465,302,210.0,167.5
5921,3.04,215,355,209.842,60.9
5922,7.64,135,370,210.0,450.3
5923,8.18,495,311,199.995,1457.7
5924,12.63,598,343,200.26,720.8
5925,8.01,135,360,209.8,205.4
5926,6.9,137,311,209.867,1.6
5927,2.9,138,377,208.919,165.6
5928,3.57,110,355,209.29,60.9
5929,18.29,348,388,199.788,1600.1
5930,8.63,488,333,209.447,1476.7
5931,7.51,389,373,209.925,122.5
5932,19.95,440,331,200.674,1317.6
5933,7.73,409,339,200.947,481.1
5934,10.01,461,334,199.869,1153.6
5935,0.76,144,277,209.463,203.8
5936,7.12,423,378,210.0,256.0
5937,8.22,571,426,200.224,669.8
5938,5.3,476,407,201.928,609.2
5939,8.72,431,319,200.187,429.8
5940,7.63,399,316,198.943,1429.6
5941,0.76,89,379,209.474,260.3
5942,0.76,89,350,209.948,83.5
5943,3.86,96,336,210.0,125.2
5944,15.92,89,292,209.221,34.5
5945,1.25,245,287,209.486,192.5
5946,2.0,194,349,209.219,19.1
5947,13.76,506,352,199.95,958.0
5948,3.88,328,295,209.232,267.2
5949,4.48,128,288,209.242,297.8
5950,9.1,599,357,199.78,1311.5
5951,7.25,409,334,210.0,1225.4
5952,9.68,471,365,209.813,1134.2
5953,0.97,208,363,209.202,8.0
5954,12.54,162,275,208.905,1099.9
5955,11.36,519,349,199.235,983.9
5956,2.11,186,288,209.203,152.1
5957,10.52,520,410,210.0,1001.9
5958,16.67,413,283,209.228,395.1
5959,6.49,111,378,209.424,294.0
5960,10.4,393,391,199.975,108.9
5961,5.85,448,327,199.102,1241.4
5962,5.76,181,399,210.0,76.0
5963,9.18,497,353,200.469,1034.4
5964,11.3,581,340,200.366,761.7
5965,3.58,107,396,209.374,194.6
5966,9.5,562,337,199.987,1479.6
5967,5.86,103,352,208.872,1.6
5968,4.81,188,284,209.313,164.4
5969,13.88,474,307,200.351,866.8
5970,11.01,126,273,209.146,256.2
5971,11.5,610,376,199.841,919.5
5972,9.07,104,271,209.107,200.1
5973,7.4,525,415,203.915,1505.6
5974,7.85,506,302,199.958,1293.8
5975,12.36,610,380,199.987,1183.4
5976,0.76,89,352,209.486,236.0
5977,12.02,347,275,199.913,935.6
5978,16.82,460,292,208.418,459.5
5979,4.41,104,267,208.902,518.2
5980,0.76,178,349,209.933,34.8
5981,13.06,91,359,208.536,284.3
5982,3.68,89,283,209.418,129.5
5983,5.02,118,372,209.943,482.9
5984,13.01,610,361,200.57,687.7
5985,5.72,145,375,209.097,282.0
5986,4.95,90,307,200.605,292.3
5987,3.9,432,315,210.0,170.4
5988,9.79,153,295,209.548,559.0
5989,5.67,398,418,209.753,93.0
5990,7.92,411,339,200.031,214.2
5991,11.11,505,290,199.929,1063.0
5992,12.57,569,348,200.056,262.0
5993,0.76,198,375,209.565,12.5
5994,7.93,610,413,199.791,691.5
5995,5.18,356,299,209.915,226.7
5996,7.44,133,260,209.577,396.9
5997,8.93,112,325,209.192,189.5
5998,8.64,451,325,199.831,210.0
5999,6.94,458,288,200.327,130.3
6000,14.08,519,303,200.047,1308.8
6001,9.5,89,348,209.86,222.1
6002,7.86,125,294,209.344,28.7
6003,3.23,95,349,209.44,1.6
6004,6.73,148,288,209.16,136.8
6005,6.48,521,339,199.375,1171.3
6006,6.9,385,285,200.967,73.7
6007,19.62,518,309,199.184,1513.8
6008,7.42,425,296,208.958,409.8
6009,2.23,199,365,209.946,1.6
6010,5.56,381,314,203.518,262.7
6011,14.57,164,386,199.98,282.8
6012,6.37,382,383,199.966,965.2
6013,5.47,184,413,209.574,174.1
6014,4.65,89,264,209.367,279.1
6015,0.76,150,374,209.806,21.6
6016,5.58,445,330,200.01,1242.5
6017,0.76,89,339,209.656,120.9
6018,2.5,179,384,209.665,128.5
6019,23.35,331,246,209.3,431.1
6020,3.39,172,333,209.411,152.5
6021,17.51,479,315,200.354,1415.0
6022,9.73,108,281,209.887,904.6
6023,20.29,488,346,199.889,1523.4
6024,4.01,142,357,209.363,256.4
6025,21.53,408,311,201.025,989.7
6026,4.91,89,377,210.0,211.1
6027,8.13,522,328,209.849,1125.3
6028,2.78,191,378,209.693,209.1
6029,20.16,515,323,200.233,1051.8
6030,6.92,500,404,199.483,1060.4
6031,6.81,122,370,210.0,56.6
6032,11.53,170,295,209.833,1175.5
6033,10.32,585,364,199.315,1177.8
6034,9.16,507,305,199.63,860.7
6035,3.8,115,367,210.0,1.6
6036,2.13,175,414,210.0,26.6
6037,23.98,610,346,200.507,1067.5
6038,7.26,495,401,199.805,875.1
6039,6.14,124,271,209.709,361.7
6040,9.32,610,354,199.605,1008.2
6041,12.88,610,388,199.97,570.1
6042,10.89,594,329,199.863,1057.0
6043,18.1,437,399,198.999,1381.8
6044,3.89,89,390,209.295,178.8
6045,8.66,409,311,199.785,1091.7
6046,9.08,504,346,200.066,989.6
6047,2.23,89,394,209.629,272.3
6048,0.82,140,345,208.801,205.1
6049,8.57,610,431,200.835,753.1
6050,13.56,182,333,208.828,294.3
6051,3.62,89,254,208.827,485.2
6052,3.52,89,375,209.415,139.7
6053,5.32,404,319,208.938,943.7
6054,5.02,89,363,209.505,199.3
6055,11.14,610,392,200.578,740.2
6056,5.73,444,312,209.97,169.4
6057,8.56,112,381,209.163,138.4
6058,9.45,459,367,200.912,800.3
6059,16.64,364,299,200.767,1143.1
6060,8.56,471,306,199.643,1140.0
6061,3.91,296,287,210.0,305.6
6062,0.76,178,346,208.863,1.6
6063,11.77,302,289,208.964,401.1
6064,18.76,407,390,199.502,735.3
6065,11.39,144,383,210.0,347.9
6066,1.5,95,354,209.099,280.1
6067,11.88,423,299,200.496,555.1
6068,6.47,185,349,209.794,183.3
6069,5.64,132,294,209.19,218.7
6070,4.77,163,297,209.698,348.5
6071,8.21,551,320,200.203,1031.3
6072,3.33,164,382,209.067,1.6
6073,22.05,445,314,198.943,1732.4
6074,7.07,509,276,200.61,1312.0
6075,10.72,610,366,199.837,1103.0
6076,8.71,553,391,199.609,1475.7
6077,10.59,600,350,200.457,811.1
6078,2.83,121,353,209.519,148.0
6079,5.5,347,284,208.737,350.0
6080,10.64,120,335,209.913,320.0
6081,13.39,610,379,199.399,1234.8
6082,2.22,173,349,209.276,159.4
6083,3.18,108,275,209.789,1.6
6084,13.12,220,253,209.465,319.9
6085,4.29,366,433,200.544,330.7
6086,6.74,497,321,199.759,1892.7
6087,9.63,463,307,200.472,1314.1
6088,11.79,339,294,200.676,178.0
6089,5.34,91,372,210.0,123.0
6090,6.71,144,307,209.467,214.4
6091,6.08,509,326,199.275,1755.6
6092,7.11,89,335,209.429,222.1
6093,8.61,520,322,199.014,1573.5
6094,8.8,237,301,209.296,204.9
6095,11.01,110,389,209.527,105.9
6096,10.97,474,433,200.947,961.6
6097,6.76,274,291,209.045,417.7
6098,12.91,610,381,200.267,1004.8
6099,3.71,189,378,209.81,55.9
6100,9.98,454,318,200.692,1324.5
6101,7.28,483,330,199.922,384.0
6102,4.52,89,296,209.756,106.2
6103,17.38,440,313,210.0,323.6
6104,6.09,158,394,210.0,337.4
6105,12.65,147,346,209.67,245.7
6106,15.56,432,296,199.408,1464.9
6107,6.96,461,367,210.0,153.7
6108,5.95,148,261,209.947,348.0
6109,6.65,112,360,209.368,286.9
6110,5.19,100,377,209.871,187.1
6111,4.97,274,385,209.773,74.3
6112,15.82,440,321,198.996,260.5
6113,11.13,572,363,200.203,812.6
6114,12.81,610,352,199.014,1203.0
6115,15.91,478,329,199.389,1015.7
6116,6.28,189,307,209.314,310.1
6117,12.78,610,395,199.793,1285.6
6118,3.8,110,295,209.451,203.1
6119,1.8,106,376,209.135,233.7
6120,12.44,116,381,208.954,275.0
6121,10.4,521,333,200.557,1010.8
6122,1.72,89,375,209.299,72.9
6123,7.16,92,360,210.0,99.8
6124,14.09,610,369,201.018,882.7
6125,10.23,111,373,209.767,300.9
6126,6.85,145,374,209.547,266.2
6127,26.01,595,354,200.58,1121.8
6128,0.76,153,371,209.803,80.7
6129,3.93,209,360,209.445,233.2
6130,6.73,397,293,198.943,335.2
6131,8.36,152,376,209.948,109.5
6132,10.9,523,367,200.446,492.2
6133,11.36,322,351,204.2,233.8
6134,7.75,155,266,209.577,372.2
6135,2.83,143,371,209.377,11.9
6136,14.02,610,360,199.956,693.6
6137,6.63,575,355,199.491,1275.0
6138,21.97,545,434,200.405,1306.6
6139,6.41,405,383,209.667,245.5
6140,11.71,576,414,199.882,959.7
6141,7.09,89,347,208.741,323.9
6142,6.6,89,371,209.142,315.2
6143,13.44,482,392,199.832,1185.2
6144,2.61,233,367,209.677,79.7
6145,7.84,176,342,209.936,307.7
6146,13.54,421,335,210.0,78.7
6147,10.94,540,432,200.455,1223.5
6148,4.73,156,350,209.389,48.3
6149,2.38,173,353,210.0,161.8
6150,10.74,171,291,209.452,346.7
6151,2.58,116,274,209.738,114.7
6152,10.78,610,382,198.943,1277.5
6153,4.55,121,362,210.0,43.4
6154,6.43,109,386,209.935,112.0
6155,8.84,474,361,203.243,252.0
6156,9.62,139,283,208.95,343.4
6157,7.67,166,406,210.0,56.1
6158,22.04,474,304,200.349,1306.8
6159,11.96,89,343,210.0,121.5
6160,1.48,164,290,209.462,165.5
6161,13.32,610,391,199.895,517.5
6162,5.94,504,321,209.373,220.0
6163,13.04,114,341,209.621,424.9
6164,8.61,559,320,199.815,1289.3
6165,1.51,190,259,209.121,320.6
6166,8.39,394,295,200.453,200.9
6167,3.24,128,396,210.0,194.5
6168,3.49,155,349,209.607,108.9
6169,2.74,89,361,209.346,116.2
6170,4.99,341,290,209.397,504.8
6171,13.46,200,371,210.0,243.2
6172,8.67,544,311,205.418,814.4
6173,17.76,364,369,200.013,441.8
6174,20.0,531,304,198.943,1099.0
6175,20.38,450,315,199.731,1138.2
6176,8.75,118,365,209.676,291.5
6177,8.91,508,328,200.755,180.3
6178,7.84,494,317,200.847,1310.4
6179,12.22,610,365,200.961,356.5
6180,11.01,132,360,209.516,134.4
6181,10.76,407,387,199.5,658.6
6182,4.69,89,265,210.0,112.9
6183,7.6,186,337,208.774,300.4
6184,3.33,197,270,209.863,84.4
6185,5.49,459,374,210.0,217.7
6186,9.19,600,341,199.162,1068.6
6187,5.88,412,306,210.0,335.7
6188,7.63,198,401,209.633,203.5
6189,10.85,519,355,200.274,1383.0
6190,9.91,368,274,209.258,207.2
6191,14.83,89,349,209.556,319.5
6192,3.36,122,336,209.779,156.1
6193,7.08,476,400,200.555,285.8
6194,6.03,153,373,209.694,184.9
6195,6.05,446,303,209.683,85.1
6196,7.41,387,318,209.259,132.8
6197,8.19,109,364,209.709,375.3
6198,2.76,179,371,208.47,267.6
6199,13.26,610,352,202.632,695.4
6200,16.55,471,272,199.602,400.0
6201,14.12,462,352,200.243,1260.1
6202,6.55,436,342,199.708,1187.3
6203,5.44,432,307,209.809,303.4
6204,8.03,388,284,209.433,332.1
6205,7.34,108,355,210.0,31.3
6206,9.52,492,320,199.649,1269.7
6207,9.02,488,336,209.213,243.5
6208,8.95,142,355,209.137,300.0
6209,6.09,435,382,199.853,919.3
6210,1.07,159,274,208.43,188.5
6211,1.63,231,259,209.649,446.0
6212,23.14,507,326,200.416,1672.1
6213,0.76,89,350,209.533,1.6
6214,6.32,388,294,200.293,1061.5
6215,18.61,487,325,199.274,1529.0
6216,7.99,127,254,209.911,405.9
6217,14.46,89,393,209.652,223.4
6218,4.44,476,389,209.571,1438.5
6219,2.46,118,292,209.419,240.3
6220,14.09,392,286,209.474,350.3
6221,17.07,456,319,199.648,1266.4
6222,8.89,473,311,209.221,285.8
6223,8.65,448,384,200.373,1249.5
6224,7.62,464,302,198.943,334.5
6225,8.44,492,331,199.748,1139.9
6226,8.03,450,419,201.734,763.8
6227,4.92,128,394,209.171,150.5
6228,10.22,562,337,200.186,729.5
6229,9.31,396,326,199.26,1308.9
6230,3.86,205,281,209.814,123.8
6231,4.63,458,302,210.0,541.8
6232,6.22,163,322,209.673,246.2
6233,3.93,382,363,208.84,262.5
6234,12.81,607,381,201.213,852.6
6235,24.16,491,319,199.085,1881.9
6236,14.68,89,292,209.249,207.0
6237,4.74,410,316,210.0,83.0
6238,9.6,179,279,209.931,334.1
6239,11.38,345,371,209.346,365.5
6240,23.03,421,293,200.025,1418.3
6241,7.83,89,316,208.903,392.0
6242,11.21,572,434,201.209,795.6
6243,0.98,89,390,209.655,92.8
6244,4.45,394,330,208.747,103.8
6245,3.15,108,372,209.266,346.7
6246,17.71,359,337,198.943,1126.8
6247,7.52,89,273,209.694,1.6
6248,5.23,431,366,200.964,927.8
6249,7.86,199,386,209.811,103.0
6250,4.5,377,400,206.377,264.1
6251,1.02,198,357,210.0,53.9
6252,8.96,396,366,209.741,310.0
6253,3.95,153,332,209.453,32.9
6254,4.58,147,361,209.892,125.5
6255,5.96,395,299,209.653,667.8
6256,3.15,102,370,209.515,414.1
6257,0.76,124,398,209.311,57.7
6258,7.84,542,344,199.02,1019.8
6259,6.58,537,412,200.373,154.2
6260,6.54,261,296,209.341,209.3
6261,4.85,359,306,209.741,262.6
6262,11.79,610,373,201.148,425.7
6263,20.47,465,382,200.075,801.6
6264,8.2,460,421,199.278,1081.8
6265,2.02,122,362,209.126,171.0
6266,1.23,104,366,210.0,13.2
6267,5.66,133,281,209.479,179.3
6268,9.04,434,313,199.834,1200.4
6269,11.8,148,369,209.078,1.6
6270,8.98,294,413,209.915,1379.2
6271,3.25,169,384,209.234,364.5
6272,10.6,391,331,199.356,1075.6
6273,9.63,478,389,201.338,831.1
6274,9.68,457,391,200.148,1111.7
6275,5.23,545,384,209.348,92.8
6276,5.25,89,329,210.0,138.6
6277,7.93,507,359,201.047,1009.7
6278,20.25,175,297,210.0,362.7
6279,4.04,198,409,209.212,218.1
6280,11.82,533,374,199.509,1121.6
6281,0.76,89,371,209.221,399.0
6282,23.34,141,357,209.965,234.8
6283,14.97,504,394,198.943,1166.5
6284,1.31,89,347,209.489,90.2
6285,3.06,89,281,208.831,178.1
6286,5.39,486,388,199.955,180.1
6287,10.31,531,331,200.959,534.6
6288,10.91,355,303,200.621,1097.5
6289,6.46,474,335,200.726,1470.7
6290,8.62,389,333,200.67,1250.9
6291,12.98,357,310,198.943,1828.8
6292,16.19,148,376,209.165,524.2
6293,4.99,155,403,209.131,1.6
6294,13.37,610,387,199.706,878.9
6295,8.65,554,335,200.737,1708.2
6296,0.76,147,383,209.108,268.3
6297,5.63,480,376,204.109,1646.0
6298,8.77,488,403,199.78,1162.1
6299,6.29,183,370,209.981,158.0
6300,7.41,89,265,208.755,133.7
6301,0.76,89,361,209.722,142.3
6302,4.68,191,349,209.394,101.1
6303,11.3,93,277,209.341,311.7
6304,7.79,489,405,200.146,683.4
6305,7.02,89,349,208.994,32.1
6306,6.94,496,304,200.68,1715.4
6307,5.7,89,403,208.998,188.7
6308,12.98,610,372,200.302,746.9
6309,13.03,391,288,199.58,458.7
6310,5.43,164,402,210.0,164.8
6311,0.76,133,319,209.951,99.8
6312,11.9,610,367,199.615,1387.0
6313,16.78,162,284,209.72,613.0
6314,6.62,99,406,210.0,169.0
6315,8.83,495,350,200.126,622.0
6316,12.66,610,434,201.17,402.5
6317,8.8,89,291,209.503,163.5
6318,11.17,610,398,201.591,1033.3
6319,1.38,134,363,209.018,222.2
6320,10.63,542,340,199.717,644.2
6321,9.89,610,354,200.606,908.1
6322,6.8,514,311,200.938,992.2
6323,9.15,199,355,209.879,85.5
6324,10.5,518,302,200.972,1265.6
6325,13.99,395,304,199.772,288.2
6326,13.88,610,376,201.099,1170.9
6327,9.87,467,330,200.667,1256.7
6328,2.41,123,353,209.058,324.8
6329,2.07,89,348,209.516,1.6
6330,8.56,91,389,209.114,53.3
6331,11.43,599,434,200.895,832.0
6332,0.76,187,379,210.0,1.6
6333,16.64,439,308,200.66,273.4
6334,5.75,367,295,210.0,99.3
6335,3.3,152,290,209.426,1.6
6336,2.73,175,278,209.706,254.7
6337,11.08,560,342,200.13,1497.8
6338,9.82,517,390,200.927,746.7
6339,11.19,548,330,199.578,1522.8
6340,0.76,268,370,210.0,1.6
6341,12.56,465,309,198.943,1568.7
6342,18.18,472,306,199.362,1378.7
6343,2.81,92,377,210.0,1.6
6344,8.52,489,303,200.401,1577.7
6345,0.76,167,318,208.723,293.0
6346,3.89,397,335,209.476,537.3
6347,9.72,181,336,209.258,246.7
6348,10.85,407,365,199.144,1292.9
6349,16.8,395,290,199.942,308.0
6350,7.58,89,378,209.929,68.9
6351,7.27,136,350,210.0,1.6
6352,19.28,425,388,199.44,332.7
6353,10.61,586,342,200.226,1306.5
6354,5.74,205,376,209.007,247.3
6355,4.02,351,288,209.359,282.4
6356,18.13,231,291,199.701,1289.3
6357,6.4,89,359,209.794,339.1
6358,5.5,352,314,210.0,903.5
6359,10.94,610,375,199.016,1093.6
6360,9.04,420,378,200.119,1304.1
6361,7.69,408,396,209.568,165.6
6362,15.68,330,361,208.913,294.9
6363,6.61,89,281,209.249,164.3
6364,9.67,567,329,199.812,1209.5
6365,18.22,365,279,199.253,250.4
6366,10.52,477,402,200.481,1139.0
6367,4.48,129,364,209.744,292.0
6368,1.96,101,373,208.709,193.6
6369,7.53,409,394,199.42,610.1
6370,3.31,397,370,209.447,173.3
6371,18.59,387,400,199.915,261.9
6372,4.28,190,282,209.607,72.7
6373,5.28,89,341,209.54,27.6
6374,0.76,143,375,209.615,391.3
6375,9.26,594,351,200.988,841.5
6376,15.75,407,285,210.0,14.7
6377,6.72,147,369,209.577,206.5
6378,6.28,151,361,209.986,294.5
6379,9.56,496,391,200.193,1108.0
6380,9.27,108,375,209.068,1.6
6381,4.71,437,401,209.36,334.1
6382,11.73,548,347,199.932,1051.8
6383,12.03,604,330,200.046,549.3
6384,4.15,398,376,200.558,202.3
6385,1.36,89,364,210.0,36.1
6386,5.34,107,369,209.702,65.5
6387,7.86,495,388,209.904,254.8
6388,2.76,128,344,210.0,119.7
6389,23.39,510,312,199.369,1439.7
6390,16.2,154,266,209.378,219.0
6391,4.25,89,293,209.217,215.7
6392,8.0,484,315,200.091,431.9
6393,6.19,89,344,209.348,49.6
6394,11.22,492,316,200.69,1305.4
6395,10.82,610,354,199.282,874.3
6396,5.69,153,369,209.6,121.3
6397,9.2,424,362,208.182,227.4
6398,12.63,166,321,209.879,148.9
6399,12.02,327,300,208.779,1572.5
6400,9.88,562,323,199.376,1295.7
6401,5.17,145,291,210.0,202.5
6402,3.35,136,350,210.0,190.1
6403,6.73,517,410,209.669,1177.1
6404,11.39,89,366,209.427,318.6
6405,4.16,92,282,209.86,119.8
6406,6.42,108,282,208.818,367.1
6407,5.5,193,351,209.663,182.9
6408,6.4,115,377,208.666,371.0
6409,10.36,610,363,198.964,1147.5
6410,9.94,525,422,201.132,1101.1
6411,5.51,183,341,208.997,435.4
6412,19.95,396,325,200.364,737.9
6413,2.44,113,389,209.571,173.8
6414,8.0,468,420,199.453,1380.3
6415,4.99,209,376,209.728,270.4
6416,9.02,122,289,209.135,442.6
6417,5.02,469,318,199.251,1598.5
6418,11.37,610,376,199.033,1387.4
6419,7.33,459,306,210.0,1040.9
6420,5.31,112,357,209.714,247.2
6421,11.62,490,334,199.857,1038.0
6422,7.23,89,277,208.956,373.5
6423,8.76,468,319,198.943,1430.3
6424,3.5,91,323,209.993,224.4
6425,12.75,610,327,200.962,1405.8
6426,9.79,120,293,210.0,359.0
6427,0.76,95,340,209.126,194.8
6428,10.83,521,320,199.893,994.7
6429,5.49,400,309,199.49,1773.7
6430,0.76,153,360,208.655,233.0
6431,7.57,216,384,200.069,187.7
6432,19.65,489,311,199.72,1793.5
6433,9.2,89,375,209.146,163.6
6434,11.5,171,333,209.359,318.8
6435,3.41,173,391,209.086,1284.0
6436,13.13,610,378,200.729,641.0
6437,2.08,144,368,209.423,44.7
6438,20.87,465,349,200.394,1658.0
6439,10.85,548,428,200.522,1352.3
6440,3.55,130,366,209.781,376.3
6441,0.76,102,372,209.389,202.0
6442,7.78,460,395,209.228,981.8
6443,5.21,474,302,198.943,1431.2
6444,26.08,426,371,199.568,1116.7
6445,5.38,141,402,209.408,266.7
6446,15.95,157,282,209.533,14.3
6447,7.72,89,273,208.304,405.2
6448,0.76,97,385,210.0,1.6
6449,6.61,165,311,209.625,47.1
6450,6.04,114,404,209.403,77.4
6451,7.08,394,418,198.943,230.4
6452,6.76,184,288,209.426,26.7
6453,5.22,477,329,209.66,912.9
6454,7.11,89,331,209.386,233.1
6455,3.06,129,434,209.821,149.0
6456,3.86,89,381,209.653,129.7
6457,17.34,89,363,209.051,509.0
6458,4.11,479,351,202.406,1286.9
6459,7.0,389,372,209.925,413.6
6460,8.32,532,333,201.37,272.8
6461,11.36,610,336,200.746,789.7
6462,9.0,97,293,210.0,233.0
6463,11.06,581,353,199.346,1604.3
6464,8.0,465,397,209.544,232.0
6465,6.64,378,299,209.4,9.4
6466,8.57,104,278,209.467,313.8
6467,11.84,610,369,201.493,890.6
6468,4.55,143,354,209.869,40.5
6469,12.45,610,342,199.303,787.7
6470,0.76,98,369,209.512,245.1
6471,7.04,89,380,209.732,1147.9
6472,3.26,89,266,209.158,194.5
6473,3.22,118,393,209.763,185.4
6474,8.31,89,275,209.334,334.0
6475,7.24,89,361,209.352,415.7
6476,4.01,132,371,209.771,226.4
6477,5.53,457,337,200.122,640.7
6478,0.76,89,290,209.925,1.6
6479,6.13,481,395,201.092,1161.6
6480,0.99,89,330,209.94,310.3
6481,8.5,541,341,199.667,1098.8
6482,9.24,519,391,199.912,1182.1
6483,4.68,96,373,208.914,194.0
6484,5.62,104,268,209.89,396.1
6485,8.59,362,281,210.0,517.5
6486,13.21,610,389,200.849,568.3
6487,0.76,168,365,209.44,364.1
6488,13.82,384,294,199.134,1350.1
6489,10.53,610,434,200.408,947.2
6490,4.37,401,378,210.0,315.9
6491,7.12,135,334,208.579,252.1
6492,7.75,254,379,209.029,249.6
6493,10.44,89,264,209.141,384.1
6494,9.49,547,322,199.305,1149.5
6495,5.77,414,315,209.855,218.1
6496,2.88,95,276,209.588,154.5
6497,13.25,89,288,209.473,204.1
6498,2.94,96,341,209.793,196.6
6499,5.39,180,295,209.647,179.5
6500,4.11,89,346,209.214,157.1
6501,12.93,574,357,199.093,1211.8
6502,9.15,465,394,200.413,1001.2
6503,6.78,153,295,205.064,168.6
6504,13.18,369,268,209.945,1711.9
6505,7.02,463,343,201.257,923.1
6506,6.44,451,400,209.85,100.5
6507,11.68,573,399,200.184,781.8
6508,11.54,583,351,200.825,928.1
6509,5.84,165,381,210.0,1.6
6510,8.15,116,312,208.861,1437.2
6511,12.99,610,384,199.356,381.7
6512,10.08,459,407,198.943,993.6
6513,12.87,610,367,200.297,779.9
6514,12.8,610,434,200.523,1022.7
6515,2.33,168,346,209.314,251.2
6516,1.43,89,270,209.119,168.8
6517,8.8,456,327,200.495,389.8
6518,10.17,610,336,199.549,1413.2
6519,10.54,447,317,200.49,1262.2
6520,3.23,158,404,209.449,290.4
6521,8.93,136,353,209.255,167.4
6522,11.33,413,398,199.38,1251.0
6523,10.53,570,309,200.673,1019.3
6524,7.41,89,325,210.0,64.1
6525,7.19,89,286,208.792,384.5
6526,5.05,100,359,209.361,348.2
6527,13.72,105,365,209.216,207.5
6528,11.29,579,337,199.574,675.5
6529,10.99,589,359,199.802,1013.9
6530,1.97,119,334,210.0,116.3
6531,8.74,310,282,210.0,381.8
6532,8.55,125,379,209.044,358.1
6533,5.16,89,338,209.778,31.3
6534,6.97,434,397,202.712,1611.3
6535,4.84,211,379,210.0,148.0
6536,25.4,576,358,200.279,1039.7
6537,10.88,493,361,200.724,136.4
6538,3.09,117,359,209.718,1.6
6539,0.76,117,259,209.129,340.9
6540,6.51,457,408,199.714,1287.6
6541,13.93,610,375,200.743,521.1
6542,10.08,89,262,210.0,274.5
6543,10.86,519,326,199.736,1352.9
6544,14.24,89,305,198.943,320.1
6545,1.0,170,336,209.71,17.1
6546,1.57,89,350,209.515,143.9
6547,7.07,89,326,209.134,392.0
6548,8.1,170,351,209.221,238.7
6549,11.59,118,283,209.163,550.1
6550,10.54,96,283,209.651,251.5
6551,25.29,473,323,200.733,1092.7
6552,5.33,517,341,198.943,1607.4
