,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
693607,7.12,415,392,200.199,1315.9
435811,4.26,239,366,209.983,85.0
240046,6.72,405,384,200.241,254.2
937262,7.88,242,288,210.0,477.8
945942,7.76,534,389,200.371,961.5
825557,5.68,520,329,200.78,218.3
1223,10.01,202,374,210.0,1.6
677400,7.04,569,417,200.367,1213.5
553800,5.57,330,352,210.0,147.9
762561,7.91,191,398,200.522,25.1
198058,7.44,573,402,209.946,1011.3
79185,6.81,400,390,200.184,1287.7
377292,12.31,462,301,200.509,591.7
761153,5.56,457,420,199.792,759.1
452011,14.36,506,372,200.383,905.3
719419,6.63,495,407,200.845,265.7
608642,12.71,510,382,209.941,912.6
123698,6.4,520,413,200.492,683.9
754078,9.82,232,262,210.0,484.9
715667,5.16,455,308,210.0,591.6
327411,7.34,435,341,199.804,349.0
955604,14.64,597,365,200.667,1022.4
961670,3.02,320,280,209.961,701.4
179769,6.05,424,343,209.929,490.8
715268,10.45,271,412,209.737,246.4
839100,5.86,299,351,210.0,176.6
198234,6.12,503,418,209.981,549.7
598187,9.94,259,340,210.0,315.4
217282,12.29,517,368,200.435,1020.3
767815,12.32,180,365,209.935,74.9
514243,5.77,354,333,200.348,142.7
28152,14.46,495,371,200.304,1244.9
467966,4.79,240,405,209.976,467.2
339533,6.17,289,355,209.952,438.1
83680,6.71,377,364,209.905,296.7
641212,6.28,549,389,200.474,796.1
840844,16.9,568,394,199.818,1589.3
452629,5.79,477,374,209.97,44.3
414897,6.55,496,409,209.985,441.5
236097,19.13,494,380,200.023,1777.7
826988,11.35,273,401,209.857,234.5
162943,6.92,201,396,210.0,75.3
372820,7.74,556,408,200.545,1120.0
916459,4.57,195,403,209.879,74.2
434887,5.36,443,421,200.105,755.8
402165,4.68,384,403,209.932,118.9
502824,6.32,516,380,200.234,683.4
501296,5.49,452,423,209.944,592.7
491202,6.92,414,296,200.44,311.8
613871,13.37,582,291,200.294,1293.2
330757,6.31,431,405,200.124,93.3
104087,5.69,435,332,210.0,485.5
366895,16.36,531,394,199.864,1563.9
167899,7.47,423,300,200.374,1345.0
357350,6.3,318,361,209.969,224.1
250503,5.86,418,365,209.884,214.9
390681,6.57,429,331,209.923,475.3
652754,15.15,468,367,200.294,1019.9
825391,6.68,448,290,210.0,409.1
969592,14.83,453,423,200.095,752.7
178726,6.11,506,334,200.656,1016.3
379007,22.31,495,370,209.897,431.4
301859,10.59,477,352,210.0,664.1
354960,6.68,408,394,200.096,315.3
288382,6.15,326,391,209.933,687.6
95451,6.8,202,272,209.874,1.6
360708,7.22,446,360,199.724,385.3
265601,6.4,439,366,200.079,304.8
976459,4.78,550,362,209.934,704.8
421054,5.11,458,304,210.0,539.0
684245,5.13,319,315,210.0,150.3
436573,6.82,427,364,200.171,323.7
78458,7.12,509,387,200.242,829.8
55385,7.11,415,289,210.0,322.4
987704,6.22,420,298,200.733,371.5
583197,13.4,554,285,209.916,1314.8
354378,8.66,292,364,209.896,507.7
547785,6.58,414,307,200.779,292.0
143020,5.71,405,410,209.623,19.4
364033,6.44,369,355,209.964,261.5
384189,10.84,484,390,200.419,1020.8
995264,13.88,535,393,199.54,329.5
89987,14.92,532,375,200.482,792.0
968322,10.84,460,384,200.379,900.0
276167,9.27,180,385,209.977,63.6
451464,7.55,163,263,209.991,1.6
471189,15.64,522,403,199.994,1286.4
418511,6.51,432,324,209.65,337.1
359442,4.98,600,408,200.437,1152.9
361257,16.76,494,377,200.296,729.5
439650,19.9,532,400,200.264,1191.1
326315,5.24,575,408,200.473,165.7
357071,15.59,443,325,200.296,707.0
601028,6.16,520,388,200.036,416.3
876868,6.16,546,326,200.652,115.3
61063,5.15,293,380,210.0,779.7
950548,9.67,460,398,209.986,87.0
544719,5.77,292,387,209.985,414.4
934688,4.4,150,398,209.872,69.5
378640,8.78,256,366,210.0,10.0
152641,13.55,271,402,209.782,313.9
443349,8.27,453,364,200.016,408.5
296334,5.42,495,422,209.784,794.9
257484,9.48,239,358,210.0,1.8
821467,4.63,437,333,210.0,466.6
596520,18.48,501,353,200.104,414.9
65608,10.64,448,374,200.487,662.2
472883,5.58,505,420,200.502,827.3
798366,6.53,446,352,209.888,302.0
814197,16.27,530,292,200.305,1051.6
141917,15.1,385,351,199.388,1097.8
374636,14.26,595,283,200.741,1031.0
125573,8.73,179,404,200.535,703.8
218763,16.41,509,388,200.391,891.0
260649,6.95,431,360,199.955,1290.1
483877,7.35,420,306,200.479,343.9
355074,11.79,405,373,200.361,771.3
899978,6.79,519,402,210.0,788.7
406036,5.92,507,427,200.003,973.0
967266,7.13,238,385,210.0,51.8
406410,16.63,587,388,200.575,1042.8
859611,9.32,219,392,200.62,456.9
392104,7.23,382,382,200.262,1360.5
207202,3.2,139,426,209.784,1.6
12620,4.82,477,372,210.0,651.9
727476,5.95,221,381,209.999,391.3
607486,6.19,297,375,210.0,830.6
768147,6.5,489,285,210.0,461.4
103641,5.57,452,398,200.147,829.6
931296,11.12,407,374,209.971,667.2
114935,6.54,495,289,210.0,371.8
842828,8.4,465,357,200.236,500.2
81241,6.78,501,408,210.0,697.3
670328,9.23,155,362,210.0,652.7
579960,3.46,132,337,210.0,1.6
577534,6.35,425,316,200.171,178.7
851904,6.94,146,290,210.0,1.6
175574,8.99,221,273,210.0,373.7
867059,14.57,453,381,199.879,1189.0
64797,7.16,429,396,200.069,1433.1
490588,7.0,420,376,200.354,1452.7
765748,8.93,163,282,210.0,9.6
917423,6.13,326,313,210.0,173.9
170445,13.23,520,368,209.927,907.2
967625,5.25,310,318,200.472,113.6
605071,6.18,442,332,210.0,329.1
237501,4.84,89,391,209.922,106.6
910517,6.42,353,359,209.969,253.6
858921,11.48,457,316,200.4,842.1
524942,6.47,413,290,209.953,262.1
999288,4.28,89,336,210.0,91.6
374129,6.32,442,390,200.284,257.2
111912,7.14,462,313,200.678,151.7
974200,11.07,273,403,209.892,202.0
412304,7.04,574,411,199.979,1399.1
945700,6.36,470,421,209.944,334.8
646630,4.19,142,312,210.0,501.1
537191,6.6,397,350,209.959,294.0
685871,7.14,521,400,200.295,892.3
925462,13.04,285,389,209.766,330.9
194421,7.63,545,400,200.562,1052.8
564838,7.11,468,393,200.923,346.7
433468,7.6,303,396,200.665,123.2
573308,4.79,282,353,209.907,118.2
60287,6.23,388,372,209.993,290.6
20917,4.61,193,405,209.924,31.7
153450,15.81,590,298,200.389,1378.9
919896,5.51,224,410,210.0,278.0
245391,5.73,450,408,210.0,457.9
374416,16.67,462,424,199.725,924.3
748900,9.51,273,394,209.963,144.1
728103,6.38,367,345,209.933,274.3
617642,6.83,411,359,210.0,340.8
567555,8.85,210,370,210.0,34.9
532230,18.73,488,289,209.956,1180.9
882703,6.27,451,392,200.38,245.6
207686,5.86,422,362,209.751,201.3
525822,5.79,301,326,210.0,165.9
489958,5.26,273,330,209.98,147.6
864774,5.78,548,421,200.596,123.0
968314,12.78,256,390,209.941,233.3
449732,9.51,284,405,209.868,235.5
703333,8.4,299,405,209.924,216.5
460461,11.17,563,367,209.91,993.5
339382,6.69,470,421,199.873,806.0
221272,5.86,485,410,200.485,687.5
749427,15.35,492,376,199.533,1405.5
785120,5.78,602,286,200.835,969.5
30654,6.49,473,335,200.517,800.7
956191,5.4,289,302,209.993,775.4
57669,5.63,448,351,209.902,1010.6
852354,14.82,208,362,209.879,176.9
334621,5.34,300,322,209.921,138.0
188250,15.43,506,389,200.067,357.6
705084,5.87,553,387,210.0,828.4
104465,6.21,413,327,210.0,255.6
756639,6.95,459,317,200.147,963.4
204626,5.54,478,417,209.969,634.4
773018,15.31,478,355,200.266,969.6
299983,5.94,199,377,209.993,646.9
576359,12.6,512,299,200.278,1005.8
140409,5.34,417,408,209.752,102.9
252873,5.21,424,357,209.997,449.2
657274,15.72,488,383,200.405,776.9
667348,14.3,549,285,200.197,1175.7
721282,8.35,280,400,209.889,188.3
168216,7.25,472,287,210.0,472.6
668713,6.4,346,331,209.886,219.9
893969,1.05,106,319,210.0,20.4
639525,6.21,583,373,210.0,742.0
298533,4.34,201,265,209.998,1.6
250629,14.29,571,288,200.294,1441.7
654689,8.1,208,270,209.964,412.7
405885,6.12,237,347,209.931,352.8
558794,14.58,528,366,200.454,981.0
158852,6.96,423,301,200.305,354.3
319569,5.38,537,376,210.0,789.9
560289,12.55,530,359,209.98,794.2
819332,9.72,274,285,209.918,67.4
600377,13.01,461,381,200.573,754.0
800340,6.98,467,381,200.424,425.0
407222,6.86,436,311,200.744,1103.3
595677,6.07,432,342,200.448,240.0
609429,6.1,413,332,209.952,254.9
878540,2.77,120,335,209.988,19.5
312065,12.99,452,367,200.533,834.0
893098,13.78,436,354,200.455,959.5
104322,11.67,244,367,210.0,316.1
725776,6.53,349,318,200.348,1127.2
470849,8.96,289,406,209.952,198.0
911198,13.62,506,382,200.358,1084.6
375396,3.24,163,392,210.0,660.4
918603,4.03,144,403,209.915,61.1
580242,6.05,412,392,209.805,209.4
788962,4.16,432,385,209.941,615.4
340959,12.38,593,294,200.385,1190.2
529377,7.88,454,309,200.479,645.2
609635,3.28,414,358,209.678,1.6
866258,5.51,435,334,209.98,492.4
664283,6.55,179,289,210.0,2.0
141460,4.73,204,407,209.895,1.6
166812,0.76,120,304,209.899,39.1
361797,11.49,442,381,200.562,660.1
96603,18.73,487,379,200.359,454.4
922612,13.68,442,384,199.851,1164.5
986976,6.16,402,326,209.885,301.4
612173,7.69,157,309,200.531,8.6
611117,5.72,209,373,209.984,433.5
270798,14.83,585,286,200.581,1333.4
916112,7.53,404,381,200.264,1400.8
942662,12.31,467,380,200.29,775.7
86346,13.16,325,316,209.732,1358.3
121923,8.72,465,367,200.53,517.2
300313,8.25,292,406,209.87,225.1
323698,8.24,301,408,210.0,147.2
245738,6.88,415,353,209.916,340.9
972250,19.13,559,301,200.248,1301.6
244535,9.39,193,286,210.0,547.0
149848,11.73,303,398,209.919,257.6
294132,6.6,489,419,200.227,874.1
516660,7.28,477,387,200.607,390.9
734481,6.05,463,398,210.0,358.2
66664,5.41,508,416,200.18,1219.9
162260,5.69,250,322,209.956,85.1
12494,7.99,191,255,209.939,532.7
83516,4.33,135,403,209.98,31.1
422199,15.0,570,374,199.903,495.4
744859,6.27,460,363,199.914,271.8
455501,7.83,476,304,200.311,1216.5
693593,11.47,453,393,200.265,780.6
317343,14.54,453,364,200.339,972.2
449707,4.15,424,382,209.92,675.1
358061,4.34,456,421,209.979,586.1
260892,6.09,421,326,200.295,828.5
575999,6.52,285,322,210.0,104.3
249906,16.9,548,368,199.972,1892.7
626544,23.16,459,353,209.888,445.1
44722,14.75,407,377,199.727,202.7
687854,6.89,395,296,200.409,1248.8
53885,10.88,257,409,209.81,205.3
82471,10.02,177,373,210.0,46.3
827086,4.55,342,332,210.0,70.5
843553,16.6,570,289,209.806,1459.4
928159,16.61,522,309,200.263,1167.3
511468,5.58,424,350,210.0,414.6
489564,15.71,469,304,200.414,744.6
68424,6.72,421,346,200.046,323.3
901997,5.45,402,351,210.0,380.1
162881,8.94,120,361,209.961,30.4
686606,13.91,504,375,200.42,859.0
697965,7.51,515,296,210.0,405.2
380835,7.12,423,358,210.0,355.8
309600,5.44,324,283,200.975,953.1
979410,16.23,512,360,209.904,383.6
202146,15.68,218,363,209.94,178.7
744274,3.09,115,330,210.0,1.6
691076,6.34,426,337,209.922,523.0
815995,8.44,465,322,200.6,692.1
30568,3.68,424,434,209.398,1.6
410739,15.4,531,415,200.53,847.5
559936,14.36,537,290,209.767,1239.6
674839,6.96,470,315,200.848,1042.0
755801,9.99,141,392,209.886,51.6
888561,4.75,414,337,210.0,465.3
452831,5.7,333,344,209.812,192.7
89296,15.4,464,364,200.272,191.0
383030,11.3,475,366,200.536,803.2
416391,11.09,472,290,210.0,504.3
600953,17.42,550,372,199.756,1616.2
125969,4.72,219,276,209.969,687.8
988270,6.88,419,317,200.521,258.6
725145,6.75,465,369,200.769,461.1
445633,6.85,398,362,200.256,346.3
596678,5.62,308,426,200.507,1070.5
907025,6.34,370,361,209.964,231.6
782273,4.79,134,326,209.97,589.9
977522,4.68,256,366,210.0,261.4
198431,17.51,571,292,200.115,1338.8
223291,4.37,345,339,210.0,67.4
841954,6.68,510,388,200.381,819.4
689055,7.13,444,384,200.16,390.9
698729,7.38,316,387,209.993,789.9
269677,14.53,455,355,200.32,977.7
601609,14.86,539,295,200.278,1210.8
594305,11.11,250,359,209.968,433.1
773621,6.75,142,390,210.0,33.6
21619,3.85,310,323,209.983,13.0
583541,15.3,531,360,209.941,790.7
110286,9.1,269,396,210.0,144.4
554138,8.81,201,285,209.942,1.6
407345,15.02,554,293,200.545,1023.9
55894,13.54,470,373,200.399,848.8
831353,10.17,454,410,209.909,744.3
594145,6.83,316,360,210.0,623.7
148695,5.63,464,417,199.828,986.5
596184,15.06,567,413,200.144,1125.2
534514,5.83,432,433,209.923,433.8
51736,6.11,369,391,209.785,158.5
287438,9.56,504,377,200.565,536.2
943734,7.05,478,300,210.0,251.7
938316,6.05,446,319,200.465,88.8
821168,14.0,483,382,199.985,1244.5
824973,17.99,563,392,199.847,1718.3
117195,15.53,564,284,200.025,1557.2
142099,5.96,496,416,200.087,1087.8
496694,5.41,422,321,209.946,702.7
256211,6.54,474,430,209.926,577.0
581415,7.18,419,337,199.1,346.2
183770,6.51,410,289,210.0,341.9
456948,16.16,485,287,200.168,1113.4
953511,17.89,562,295,200.136,1321.0
432609,9.87,491,400,200.507,575.6
11190,12.2,486,408,200.506,498.0
249673,5.0,97,379,210.0,127.4
867687,6.23,438,313,209.92,579.8
400713,14.09,365,323,200.464,136.1
651635,5.79,371,395,209.846,197.7
130704,10.09,169,399,209.991,751.5
146407,7.27,537,381,200.594,655.2
860591,15.11,496,377,200.478,744.7
144232,7.42,434,379,200.034,391.3
608871,7.96,274,404,209.994,161.3
874896,6.26,472,373,210.0,392.0
393160,5.65,490,371,209.989,740.8
15011,6.74,334,315,209.97,207.8
645515,6.2,298,293,210.0,139.3
239112,5.23,401,404,209.767,84.1
940169,13.7,544,367,209.966,974.4
150723,9.38,284,402,209.8,230.6
808422,13.56,240,410,209.77,212.3
849971,14.58,583,290,200.453,1413.4
500576,5.49,264,404,209.932,392.8
549192,8.18,455,389,200.54,604.8
593962,6.38,242,413,210.0,391.3
580270,6.89,412,376,200.058,304.2
164024,5.12,447,406,209.874,108.4
525219,5.08,393,291,209.981,55.8
408369,8.05,174,399,209.927,36.9
49420,7.23,384,387,200.376,263.0
306902,9.41,282,311,210.0,155.9
838396,6.53,351,318,209.917,231.1
578182,6.32,475,389,200.276,763.2
430945,5.89,246,407,210.0,592.0
307518,12.51,442,380,200.441,732.3
393135,13.04,289,291,210.0,166.0
488503,13.16,422,355,200.222,916.1
761714,4.8,89,329,209.966,95.6
263799,6.27,489,386,210.0,492.3
418793,9.97,266,402,209.945,163.6
486167,7.3,582,404,210.0,1100.8
211723,7.0,418,303,200.773,257.2
997471,17.27,533,402,199.927,1522.0
960585,14.38,589,417,200.271,1194.3
253668,9.53,269,362,209.927,542.3
975135,6.24,482,342,209.717,361.5
853155,6.67,382,356,209.886,277.0
180078,5.17,439,369,209.941,191.0
125430,12.57,465,315,200.522,674.6
244242,9.16,448,372,200.522,670.7
656091,5.66,253,317,210.0,245.6
928410,14.64,502,366,200.536,806.7
129700,6.0,436,348,209.908,186.5
605179,11.07,509,369,200.394,427.9
461600,7.29,421,305,200.407,1346.5
843344,8.86,278,286,210.0,73.8
741066,4.03,237,368,209.99,76.6
280099,7.85,459,322,200.654,633.3
836267,14.73,501,364,209.972,861.5
853049,5.77,473,397,209.963,602.9
99006,14.0,290,394,209.887,312.8
518770,5.9,311,337,209.92,181.7
560336,14.7,508,369,200.337,1088.1
641551,5.47,514,415,200.198,193.3
433422,11.07,447,368,200.548,743.8
719920,7.95,444,386,199.9,1656.5
349637,16.42,594,299,200.935,1195.9
730285,14.2,500,366,209.906,1009.0
802905,11.31,445,386,200.524,660.3
854149,6.06,468,329,209.991,499.7
581744,4.55,144,349,209.984,556.0
254530,6.23,160,404,209.997,1.6
841983,6.86,460,361,210.0,413.1
749774,12.55,452,372,200.57,909.1
204123,6.41,430,316,200.252,1035.9
449265,6.7,468,324,200.355,766.8
475652,9.57,208,279,200.412,448.2
742572,5.29,483,415,210.0,625.0
370096,9.09,293,403,209.84,234.2
427753,8.22,444,374,200.012,418.5
647280,7.02,465,311,200.634,587.5
406680,5.36,225,376,210.0,549.4
162707,9.4,224,272,200.645,364.8
543408,10.5,455,417,200.708,557.0
877422,6.78,410,390,200.343,297.6
210712,5.89,279,337,210.0,180.5
844973,11.18,286,312,209.942,185.0
937559,5.02,435,414,209.923,635.2
237014,5.06,264,323,209.908,110.8
897654,7.5,462,347,200.283,432.6
947010,5.32,412,303,209.985,93.7
402636,7.67,205,391,209.942,56.3
808090,11.74,463,379,200.444,708.1
322170,15.45,491,352,209.867,228.4
553615,9.43,455,296,200.726,1661.1
551988,7.14,502,419,200.116,1066.8
832732,6.6,416,298,200.469,334.0
961597,4.23,264,351,209.945,123.5
775718,9.73,275,345,210.0,328.6
981783,4.64,610,317,200.29,1048.8
624761,6.91,416,354,209.958,329.8
925336,5.71,424,353,209.997,373.1
662741,9.88,558,401,209.979,1211.9
230613,7.42,147,400,209.969,1.6
58561,6.59,442,311,210.0,847.6
888515,14.39,547,411,200.145,1238.7
609574,5.96,511,389,209.939,476.6
21394,17.2,557,377,200.006,1750.7
578284,6.77,495,424,200.016,791.2
330342,6.12,589,420,209.936,799.5
555701,5.93,445,338,209.912,195.5
550561,13.43,600,411,200.192,1266.7
401646,6.44,391,389,210.0,248.3
580926,6.21,492,432,199.846,811.0
180460,5.42,251,403,209.929,460.7
898635,14.64,525,397,209.836,341.6
888897,6.5,345,337,210.0,224.9
459655,6.41,390,380,209.861,233.1
374955,6.31,372,344,209.934,263.0
316050,7.21,384,376,200.077,306.0
708157,6.38,478,420,210.0,207.1
845280,16.21,590,390,200.325,1246.6
136648,4.91,602,414,200.297,1145.6
997850,8.78,506,405,200.313,1004.4
78292,6.44,515,285,210.0,414.5
126104,6.54,472,388,200.697,408.9
650800,13.35,544,415,209.76,1218.0
211711,7.14,590,400,200.331,1041.2
975478,5.62,557,369,210.0,909.6
829383,4.05,288,360,209.991,796.3
54654,6.22,397,363,210.0,291.7
684823,12.14,520,367,210.0,848.7
471627,6.32,505,415,209.968,701.6
295890,5.49,255,310,209.924,312.7
538630,11.35,464,307,200.592,627.0
963413,3.74,186,351,210.0,627.9
778790,4.5,589,416,210.0,948.9
984275,6.74,411,366,209.866,342.4
562041,6.95,512,391,200.473,681.8
60830,2.91,425,287,209.912,683.8
875708,6.62,381,377,209.845,292.3
896462,7.91,233,307,210.0,475.2
799229,9.41,235,400,210.0,118.3
929160,14.52,532,401,200.262,323.6
326403,15.4,488,383,200.38,580.8
627433,12.06,319,303,209.841,219.1
494177,6.12,195,409,210.0,238.6
616157,15.48,577,289,209.939,1444.9
368641,9.18,205,286,210.0,389.1
217373,15.25,527,301,200.154,1258.8
715919,17.37,511,356,199.117,1608.0
322021,15.96,447,369,199.856,258.0
679964,8.04,428,304,200.436,1497.6
590220,7.8,577,405,200.363,1054.5
765154,3.56,316,355,210.0,427.6
604890,6.94,425,390,200.355,316.4
255313,4.87,288,333,210.0,157.1
451712,6.76,437,359,199.571,317.7
624117,8.52,515,401,200.527,832.2
781616,6.15,270,293,209.96,208.9
105396,4.65,154,341,209.682,10.3
495851,6.33,495,373,209.949,795.3
465309,6.97,428,300,200.547,248.7
497739,3.9,416,430,210.0,455.7
71131,6.5,439,323,209.963,390.0
715429,6.3,252,285,209.958,415.8
614371,14.39,583,295,200.279,1312.2
969899,8.94,203,263,210.0,483.5
659148,7.91,474,394,200.409,1613.3
616604,5.19,400,355,210.0,418.1
635286,17.22,576,298,200.343,1301.2
310897,13.94,311,283,210.0,169.1
324987,5.27,139,382,209.932,159.7
287708,7.86,218,391,209.987,62.4
521711,4.34,207,384,209.996,58.8
398750,6.21,426,429,209.884,407.5
307275,15.9,562,403,200.082,1089.1
98056,6.49,422,284,210.0,294.2
248812,15.58,470,304,200.594,749.9
244031,6.04,439,311,210.0,484.3
16624,6.02,457,300,209.999,616.3
335829,10.98,460,381,200.531,675.6
465396,11.81,452,371,200.695,759.8
2825,11.67,462,372,210.0,716.8
222825,4.72,89,330,210.0,110.1
954436,5.36,481,415,200.425,727.4
112551,7.43,522,389,200.461,1615.9
765759,18.18,472,402,200.169,1102.6
67656,3.87,438,407,200.55,637.0
90392,8.16,488,390,200.367,1584.5
683153,5.37,423,326,200.313,593.5
946185,6.68,461,345,209.87,420.1
142018,6.48,580,379,210.0,796.0
732912,5.35,445,305,210.0,111.0
901420,16.73,512,357,199.686,1648.3
630057,12.01,585,370,210.0,991.0
519350,6.63,427,331,210.0,507.1
596293,3.88,194,284,210.0,557.8
440471,11.08,494,391,200.424,990.4
268106,7.84,460,352,199.941,430.4
878444,4.98,231,315,210.0,290.8
927049,4.88,132,331,209.974,1.6
627164,6.47,417,357,209.961,257.7
133676,6.95,457,392,200.144,1513.3
514214,17.7,564,385,200.137,1295.4
794887,4.74,422,348,209.934,552.5
119899,11.3,499,394,200.29,1126.5
360711,3.99,187,398,209.975,29.7
937182,15.81,333,338,200.178,891.3
862199,6.83,443,366,209.871,232.4
762682,6.81,408,393,199.957,1369.0
292657,6.31,411,330,210.0,306.5
860044,9.74,450,379,200.547,602.9
188819,6.75,449,348,209.845,262.8
321998,6.44,394,335,209.994,255.9
423905,5.87,569,405,200.392,1079.6
849475,12.54,578,287,200.432,1131.4
679832,5.1,462,353,199.836,502.2
579033,6.37,562,422,209.967,673.0
240029,6.59,428,333,210.0,313.1
941540,5.44,562,391,209.906,740.4
15959,4.6,131,298,210.0,610.9
707287,5.34,285,326,209.984,142.3
467264,5.45,89,334,209.953,107.9
973247,5.26,221,392,210.0,514.9
554710,6.8,447,356,199.329,1404.4
364650,6.11,421,329,209.929,223.4
907477,17.05,605,320,200.291,1194.0
472653,15.67,535,367,200.385,1108.7
267567,10.67,267,338,209.996,360.2
806642,6.43,480,398,209.95,441.9
86407,5.84,293,322,210.0,152.4
529039,9.38,551,393,209.899,1124.7
436127,3.33,120,334,209.91,1.6
607821,6.9,397,303,200.421,287.2
844998,10.68,477,381,200.499,790.4
256641,17.49,561,396,199.938,1532.1
778183,8.24,472,299,200.755,1087.5
623824,11.18,511,385,200.549,682.9
755247,6.42,375,363,209.99,235.6
49699,6.51,507,292,209.952,423.1
91495,5.78,454,299,209.947,859.2
667777,6.84,416,337,200.306,298.0
889591,20.7,555,406,200.205,1235.7
629815,5.5,585,416,209.896,795.6
557299,6.49,466,338,199.808,844.9
812634,6.16,562,400,200.303,1601.0
740060,6.71,406,293,210.0,375.8
850065,17.32,528,301,199.895,1539.0
783355,6.78,443,375,200.612,390.4
535821,12.1,455,357,200.453,857.2
697676,8.07,459,286,200.748,446.6
248608,13.27,503,383,200.342,924.0
53252,9.67,244,358,209.96,759.4
89284,5.72,331,354,209.939,176.0
871472,7.09,406,377,200.235,336.4
409593,11.12,271,288,210.0,169.0
366168,11.45,287,293,210.0,181.9
122652,13.27,441,401,200.097,180.0
764489,7.09,399,303,200.355,276.1
324449,14.27,522,373,209.916,729.2
419996,13.57,273,400,209.91,306.8
24103,3.29,186,310,210.0,482.3
909386,9.79,438,373,200.595,601.9
824651,5.03,139,334,209.944,132.2
775181,7.85,447,381,200.385,423.0
989352,6.72,368,319,200.401,234.9
479596,12.81,260,289,210.0,178.6
213815,6.16,163,270,209.976,1.6
648244,10.26,520,382,200.406,834.9
155581,6.67,418,351,209.753,353.9
524400,5.7,456,422,209.966,554.6
836649,5.56,89,362,209.99,106.5
438986,6.47,474,317,209.944,558.6
924070,17.53,581,394,200.001,1413.9
76167,6.29,346,317,210.0,215.0
249057,8.56,491,388,200.248,1584.9
185999,17.39,551,367,199.853,1892.7
303259,6.23,434,316,209.995,420.6
120550,5.62,294,274,209.984,1.6
740840,2.49,153,332,209.931,56.2
972695,10.58,258,361,210.0,334.0
388937,6.25,440,434,209.744,367.3
369546,6.78,566,388,210.0,840.3
543607,9.12,255,344,210.0,426.1
722404,5.79,194,351,210.0,240.0
67784,13.85,595,285,200.809,1047.0
612605,6.37,588,378,210.0,746.3
444616,3.5,425,384,210.0,617.2
264347,6.88,583,392,200.816,818.2
349137,6.07,189,410,209.913,377.0
584421,4.94,270,364,209.902,790.7
442414,12.38,330,405,209.799,1445.2
910424,7.8,487,407,200.496,1433.9
244092,2.18,215,397,210.0,67.8
582994,25.14,458,335,199.176,1499.8
993151,5.64,423,323,210.0,609.8
384828,5.91,251,283,209.961,415.0
535117,11.93,464,394,200.278,838.3
307459,4.91,129,398,209.984,68.4
995562,11.05,417,369,209.943,772.0
571519,7.17,434,386,200.122,1468.6
355261,4.44,456,291,210.0,643.0
132045,5.07,379,302,209.94,95.5
97735,4.43,355,329,209.944,51.6
730119,6.88,564,393,200.408,1436.8
802416,5.43,195,369,210.0,600.9
629364,5.72,592,368,210.0,827.3
853287,6.87,502,379,210.0,148.1
367964,9.59,293,293,210.0,64.0
387344,3.9,192,407,209.985,70.5
659737,4.94,453,414,200.133,726.2
610363,6.83,445,323,200.512,1072.3
927307,5.28,224,356,209.924,265.4
950951,6.79,431,384,200.121,1446.6
360875,4.7,433,314,210.0,1.6
721624,6.85,590,292,200.913,1127.5
593063,5.67,363,387,209.974,171.5
471298,16.2,597,289,200.588,1280.6
345317,11.68,256,365,209.943,336.1
567250,6.22,444,370,200.146,277.1
137565,4.76,488,393,200.473,778.3
144539,12.98,546,406,199.9,331.0
761709,7.93,458,366,199.994,400.0
79566,9.96,443,374,200.593,634.7
378691,8.67,153,371,210.0,1.6
599300,5.16,89,383,210.0,151.8
59607,1.85,282,403,210.0,106.7
138768,17.64,566,412,200.281,1152.7
280083,5.55,401,397,210.0,94.4
53615,18.99,501,293,209.997,1175.5
825946,11.85,268,401,209.885,241.3
838290,16.28,537,381,199.579,1483.4
261655,6.12,432,356,200.068,285.6
452779,3.43,439,415,200.233,582.2
711497,5.87,503,392,209.886,425.6
152382,14.44,519,364,200.193,1335.7
407352,12.54,420,362,200.393,697.4
612033,6.89,434,331,199.933,711.1
45176,7.68,510,296,210.0,358.4
485113,7.33,371,354,209.747,256.5
591871,6.51,484,393,200.621,690.5
341488,7.07,381,355,200.028,289.2
730207,2.53,168,268,209.989,592.4
360972,8.13,130,359,209.903,1.6
551363,7.59,529,301,200.664,210.7
391526,7.73,489,304,200.833,234.8
903719,6.46,436,307,200.2,1023.8
631773,6.46,521,367,209.974,755.4
387389,12.92,551,399,200.454,1028.8
304338,3.33,166,407,209.838,46.6
274073,6.4,518,409,209.919,783.5
396736,6.19,354,342,209.807,195.2
137889,14.57,453,361,200.177,989.2
179651,3.01,287,330,210.0,230.7
764292,15.59,580,373,199.248,563.7
534872,11.81,452,377,200.465,737.0
282474,8.85,504,380,200.519,942.6
925443,5.71,385,385,209.852,268.8
38745,16.17,477,341,200.145,314.2
965202,10.31,543,411,209.945,995.1
334614,7.71,268,413,209.981,100.6
8446,5.97,99,357,209.993,158.7
862809,5.89,411,334,210.0,190.3
640904,17.66,554,412,199.976,1250.1
90226,5.8,580,322,200.555,235.0
406777,5.6,607,408,200.136,1422.9
446214,4.95,118,398,210.0,72.2
408931,4.82,266,370,209.989,335.0
997482,12.79,516,355,209.917,625.0
683052,6.49,312,413,209.978,878.6
59009,11.77,405,356,209.93,655.6
326838,6.37,367,369,209.988,242.8
614587,5.96,441,417,200.163,1154.7
244312,6.29,452,334,209.955,204.8
336811,6.95,417,382,200.075,346.6
667153,15.68,513,391,209.629,382.3
485202,0.76,176,308,209.966,22.2
