,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
592799,8.77,111,308,209.893,62.9
956089,12.43,89,337,209.595,291.0
416273,9.6,436,328,201.261,863.7
791940,5.44,194,402,210.0,1.6
492206,5.62,485,322,210.0,117.3
296554,5.62,413,364,210.0,39.3
202492,17.39,424,322,209.989,744.1
56388,8.62,121,278,209.454,1.6
70539,13.29,126,267,209.554,66.5
953337,14.79,467,300,210.0,192.3
129884,12.95,610,390,201.274,946.8
622294,1.01,226,337,210.0,178.0
250204,9.39,533,311,200.529,1532.4
132093,11.77,397,287,210.0,1.6
588091,9.23,484,341,201.149,738.4
201951,18.11,101,309,210.0,263.7
690289,13.57,420,365,199.42,1082.6
279847,5.77,190,371,199.85,331.6
838152,4.9,545,351,199.971,1242.6
137771,6.53,449,411,210.0,100.2
628629,7.09,184,402,209.374,119.7
4909,4.62,439,280,210.0,866.8
508923,7.28,601,346,200.596,1158.8
826186,9.95,525,332,200.865,652.5
549911,11.29,610,352,201.064,1145.3
492593,7.78,569,322,199.611,1389.0
732186,9.97,563,351,201.33,812.2
724347,13.26,159,304,210.0,215.3
345391,6.82,520,315,199.904,1392.7
369580,17.93,409,284,200.873,793.4
817961,4.43,90,367,210.0,491.4
488978,3.87,170,402,209.774,90.6
22287,6.8,533,333,198.943,1383.9
627354,11.39,557,430,201.019,1033.5
537083,7.22,543,317,199.614,1127.5
161403,4.48,403,294,199.664,359.0
544665,4.96,560,398,200.834,1359.2
162002,9.52,559,305,200.179,1066.6
281304,9.87,521,331,200.463,1241.9
570166,11.65,610,362,200.244,1351.2
15839,8.11,578,326,200.199,1122.7
576651,6.11,392,328,199.804,1120.6
851387,26.6,462,404,200.004,1107.7
510559,8.8,400,311,209.676,187.3
483391,6.17,457,289,210.0,570.2
219406,19.29,603,324,199.943,1490.1
364998,10.58,610,349,200.694,736.8
935306,11.9,89,270,209.732,201.0
844619,10.74,488,329,200.215,1000.1
306142,6.1,506,319,210.0,168.4
433385,2.36,236,329,210.0,1.6
204978,9.52,610,408,202.051,311.4
537456,7.31,476,322,199.565,809.2
328701,11.3,610,352,199.76,907.6
942948,7.16,113,334,209.904,116.4
591736,10.06,408,282,199.928,1067.9
117450,9.84,516,331,200.203,1504.4
647882,9.39,462,319,210.0,1434.4
268060,0.76,197,411,210.0,1.6
78499,7.13,519,315,210.0,320.4
77989,0.76,161,338,210.0,1.6
806901,7.62,418,326,200.828,270.3
503205,16.65,476,397,200.242,1042.4
275460,8.27,449,331,200.129,1441.1
49001,14.49,96,372,205.927,164.7
220942,7.84,439,395,209.813,209.6
581934,8.43,110,420,210.0,1.6
408798,13.56,140,377,210.0,163.0
781738,16.98,469,371,205.503,670.1
457528,7.46,210,369,209.191,1.6
549721,6.45,530,328,200.509,1509.4
975588,12.38,610,334,200.845,930.7
404048,12.78,413,288,200.915,872.0
933996,4.35,223,393,209.464,122.2
162349,5.49,205,402,209.874,3.6
681954,13.39,610,370,201.678,684.4
341625,11.17,357,314,205.481,1175.9
251854,4.46,474,401,203.366,244.4
215519,2.95,408,286,202.449,955.6
101277,10.02,536,410,201.067,913.0
375640,19.85,427,305,199.289,1660.1
834594,7.37,89,365,209.752,271.7
987512,8.39,518,403,209.832,86.9
548693,15.76,100,382,209.359,246.4
34911,10.34,460,337,200.938,1130.6
242053,9.68,541,363,199.922,1464.8
420174,3.0,192,414,210.0,93.8
685112,6.7,428,355,209.641,537.2
579257,8.31,452,332,201.602,94.0
297822,7.41,154,294,209.045,242.9
238363,10.31,610,330,201.745,1042.5
92104,8.21,501,345,199.982,1030.3
81082,10.28,438,388,209.442,919.0
996793,6.53,455,411,210.0,981.3
277204,21.95,377,305,209.909,288.9
781604,13.05,610,374,200.687,1196.6
279702,10.31,589,332,200.303,1015.0
583482,15.89,175,381,200.692,942.8
26340,10.13,509,349,198.943,1682.6
225244,4.43,203,398,210.0,1.6
455142,8.38,545,414,199.734,1010.3
395004,10.44,89,326,210.0,320.7
642465,10.19,562,342,200.143,1609.7
629030,23.06,365,357,200.581,840.8
192250,9.29,534,330,210.0,926.3
500819,9.89,463,373,199.211,1063.7
918432,9.3,585,330,199.422,1767.3
229060,4.99,561,399,200.57,429.1
881386,11.89,610,341,200.925,728.6
744703,10.93,453,347,200.379,1129.7
976888,9.41,491,413,199.812,1113.8
586503,10.74,524,393,199.554,1167.6
532722,19.3,527,325,200.585,1752.3
270658,9.67,568,337,200.997,960.6
472578,0.76,125,315,209.889,1.6
633275,10.61,564,342,200.272,1407.7
968901,13.36,610,369,200.733,1060.0
514703,2.78,473,401,200.802,1009.6
695192,13.44,610,387,202.527,790.7
688657,4.03,406,268,200.531,354.3
287936,5.57,207,358,210.0,281.4
128313,3.93,113,348,210.0,250.2
501721,1.28,405,351,208.935,261.4
884437,0.76,187,344,210.0,197.4
903994,6.9,445,389,201.067,228.8
443836,11.83,610,367,201.371,738.6
250573,8.46,510,316,200.02,1208.9
452060,17.43,377,352,200.434,222.3
572809,5.66,515,386,200.006,1799.7
769665,6.6,175,299,210.0,102.8
267997,6.29,535,317,199.446,396.5
526649,13.3,610,336,200.344,1120.7
172266,10.68,562,420,201.031,680.9
890592,10.03,610,336,200.981,164.9
838298,3.39,160,374,200.832,194.3
154368,12.01,387,288,209.651,140.2
615259,12.0,609,331,199.747,548.8
818457,10.47,610,340,200.219,799.9
628683,4.73,532,301,199.049,674.4
954151,12.77,610,351,200.706,1390.2
531047,7.67,572,331,200.519,885.3
104705,5.45,432,296,207.083,197.2
425078,9.59,610,337,199.461,1390.5
965717,11.29,190,373,209.536,1.6
479450,6.34,174,298,208.848,221.8
267582,7.98,516,297,201.288,825.9
741301,0.76,162,382,203.443,153.9
465411,6.31,453,333,200.379,861.5
658972,15.76,451,374,208.997,176.4
470208,7.79,552,349,200.773,1185.0
923256,8.57,567,324,199.974,1379.9
765691,9.68,485,329,200.918,892.1
694569,9.25,552,323,199.984,1320.4
258649,4.11,346,380,209.36,211.5
439802,7.61,434,383,200.352,1171.6
899096,7.4,348,409,205.792,152.6
718528,11.36,570,399,199.893,1034.4
871209,6.2,253,400,201.606,66.1
461221,0.76,195,339,209.879,1.6
216796,8.0,233,352,209.675,197.3
240279,5.18,185,393,210.0,317.4
444149,8.98,465,323,200.344,1163.7
743373,5.81,308,359,209.541,115.0
804385,11.33,505,351,200.631,1032.4
819003,10.26,456,315,200.952,1038.6
45805,8.95,531,308,200.143,1513.5
443883,0.76,222,338,210.0,1.6
143029,4.47,117,394,210.0,32.8
46308,0.85,262,377,210.0,1.6
850960,3.59,92,342,210.0,218.0
774036,5.97,498,287,201.728,121.2
733772,9.51,505,303,200.546,1102.0
360573,1.06,345,418,209.947,1.6
876978,8.47,507,399,200.909,1303.4
38148,12.92,127,291,209.614,378.3
160763,0.76,206,346,210.0,1.6
170468,12.99,610,368,201.876,378.6
760840,5.17,440,304,209.212,257.7
762450,8.32,534,316,200.917,900.9
599426,12.51,475,272,209.895,114.7
603665,7.55,396,367,209.576,288.5
68099,12.73,610,340,200.209,753.3
70322,6.68,89,265,209.853,156.5
406261,9.02,221,294,209.683,157.8
771052,12.9,515,424,205.965,879.8
263261,13.81,362,298,199.437,1167.2
662009,16.54,481,308,200.805,1506.2
439782,12.67,512,396,200.47,350.3
694536,0.76,206,375,210.0,1.6
72666,9.95,389,265,209.604,291.0
14324,11.43,507,345,200.779,608.9
986117,4.45,453,300,201.053,1640.9
552263,8.71,551,323,200.208,1323.7
938115,9.24,610,406,199.996,711.4
831127,6.18,97,366,210.0,1.6
899138,12.88,311,294,209.782,1146.9
230725,9.37,97,282,210.0,154.4
649500,6.7,160,378,209.835,391.6
439894,26.36,573,324,199.821,1394.6
659878,9.45,469,328,200.304,1092.1
466292,6.36,160,396,210.0,1.6
99521,13.07,610,434,200.934,918.5
654984,7.56,180,298,209.713,56.6
213677,0.76,138,313,210.0,272.8
734787,10.44,512,378,199.562,1118.3
34245,10.6,148,366,209.769,78.6
398054,10.21,491,321,199.706,1251.9
789603,7.89,455,372,210.0,1.6
271331,10.58,527,333,198.943,1189.0
207430,11.68,610,341,200.392,1220.9
865861,4.63,416,408,206.838,184.4
891741,17.61,400,293,209.755,704.6
704102,8.69,432,306,210.0,774.4
332809,10.47,610,334,200.461,1119.7
776261,10.91,610,358,201.234,1204.3
50641,11.96,606,345,200.652,862.5
20247,3.41,381,290,210.0,1.6
87210,10.9,610,367,199.384,1156.8
936037,4.4,257,323,210.0,1.6
573104,0.76,232,363,210.0,1.6
114492,6.86,442,377,200.003,1110.1
81663,7.67,486,400,210.0,1.6
98023,7.99,467,310,210.0,201.3
696837,10.93,558,295,200.625,651.6
154613,0.76,132,314,210.0,1.6
127866,5.54,168,272,210.0,249.4
939851,9.36,451,313,200.004,309.2
559724,11.69,610,342,200.433,830.7
550088,8.15,433,322,210.0,1315.3
529338,6.63,362,287,210.0,1.6
509688,6.3,376,318,201.179,136.2
126636,14.05,438,326,204.877,760.6
740702,5.5,449,421,199.894,108.4
886527,12.71,610,434,201.731,1084.3
406219,9.77,187,291,210.0,210.4
427006,10.09,511,327,199.933,1603.8
819345,0.76,201,377,209.241,1.6
25434,7.94,474,291,210.0,1184.5
559046,5.06,217,386,209.734,195.8
545365,10.57,610,343,200.865,678.5
142493,5.18,380,298,209.983,628.6
1180,6.72,523,316,200.201,1246.6
640268,13.71,411,291,210.0,344.0
716892,11.37,606,345,200.657,1024.1
695030,10.36,496,386,200.671,963.6
434543,12.88,388,294,209.314,302.3
57523,13.7,610,364,199.492,697.2
156203,0.76,106,302,210.0,89.8
144530,7.44,584,384,210.0,160.6
13603,6.28,161,292,209.457,1.6
52595,11.65,191,344,210.0,17.4
765938,3.79,533,322,204.213,914.0
827087,12.96,610,382,200.747,841.1
51254,6.14,172,345,209.783,1.6
486504,8.91,504,404,200.204,1112.6
139230,4.0,475,320,200.635,1481.5
769732,12.93,579,434,200.418,964.8
113344,12.56,610,357,199.911,1321.6
359692,15.33,528,323,200.749,1484.4
483874,10.49,519,326,200.183,689.3
30652,9.25,429,300,201.144,774.0
852294,5.88,437,384,204.555,865.1
15046,26.6,589,286,200.695,1824.6
601967,5.11,374,409,201.01,291.5
786953,12.11,610,349,201.112,1173.4
288146,7.43,506,307,200.785,1166.1
485136,7.89,505,378,200.781,537.1
912983,18.59,162,276,209.8,139.5
625429,7.53,569,306,200.184,455.2
865893,4.07,169,412,210.0,1.6
550405,4.7,439,312,210.0,1.6
9249,10.02,464,345,201.222,1795.3
870617,1.42,192,408,209.651,201.5
104376,11.21,610,360,200.941,519.6
595323,13.27,610,434,199.564,1085.4
482119,0.76,256,394,210.0,1.6
602042,1.32,200,378,209.827,5.3
852407,7.93,89,372,210.0,124.1
571905,10.9,588,356,199.644,940.8
704315,11.56,610,365,199.988,612.3
588605,3.37,322,393,210.0,190.2
234011,10.91,379,289,200.662,1282.5
694135,8.73,555,343,200.416,1314.4
556282,2.2,104,352,209.92,283.1
988551,7.7,480,378,209.599,1491.0
105563,11.14,595,329,199.76,981.0
594275,7.08,139,359,209.575,286.7
58178,5.5,117,392,200.251,142.3
70391,5.05,486,401,210.0,1.6
663094,7.74,552,310,199.664,860.3
741453,8.26,604,321,200.581,1573.8
641526,3.85,217,354,210.0,7.3
148324,6.41,448,312,209.716,143.4
99090,10.08,476,287,200.533,1819.0
568068,12.2,416,313,201.281,1076.9
431660,6.31,444,317,200.84,1216.8
281521,10.15,531,316,200.211,1080.4
414236,0.76,193,330,210.0,2.8
656368,7.44,423,296,209.776,99.5
248348,8.29,477,393,200.755,289.9
10888,11.04,352,402,204.749,662.6
301955,0.76,183,348,210.0,1.6
585158,7.72,610,344,200.66,980.4
555266,2.67,206,353,210.0,1.6
736550,11.72,484,317,200.449,1140.0
877054,9.14,418,308,201.4,1387.2
841416,1.97,244,396,210.0,123.4
446107,7.85,484,318,210.0,241.2
588522,3.7,239,342,210.0,1.6
245348,5.04,393,381,200.189,1156.4
456215,7.49,148,267,209.704,230.5
890838,11.74,191,366,209.786,248.4
78211,10.3,610,434,200.747,1238.8
66352,5.29,409,295,203.163,722.1
494830,4.26,178,322,210.0,340.2
35596,11.82,149,285,210.0,130.0
508167,3.69,175,423,210.0,102.5
418478,12.32,610,373,200.705,873.9
459318,13.48,610,373,200.341,830.9
243383,10.45,554,434,200.836,1165.2
972545,8.24,500,411,200.418,1189.0
485793,7.34,138,285,210.0,106.9
575467,10.02,109,365,210.0,261.6
39066,5.69,533,371,210.0,177.3
87606,13.39,610,425,201.198,737.3
537716,10.63,137,291,209.873,236.6
680718,18.35,168,313,210.0,161.2
303976,7.86,506,303,209.976,245.6
888485,19.03,559,315,200.297,884.3
465078,4.24,176,384,205.157,128.9
229234,5.88,367,434,210.0,564.7
771402,7.06,600,399,199.678,451.1
636118,10.37,505,307,200.068,1295.0
438952,8.82,595,309,201.576,897.7
592669,5.03,141,307,209.66,364.9
349562,13.09,442,289,210.0,395.7
160301,0.76,184,372,210.0,1.6
722275,10.01,599,340,200.295,1075.7
487637,3.06,381,291,210.0,172.6
305091,0.76,222,359,210.0,1.6
515648,18.48,491,315,210.0,192.9
768670,7.78,465,375,209.858,207.0
517968,5.33,492,393,210.0,547.4
331444,2.91,238,395,210.0,41.1
69407,7.56,478,324,205.925,1230.7
969298,17.75,104,374,210.0,1.6
638104,14.48,439,309,209.632,222.2
259870,6.3,162,281,209.047,29.9
621764,11.0,510,399,200.254,762.6
690999,9.2,472,398,201.724,989.0
847477,5.81,472,310,200.055,904.7
3808,8.93,561,351,200.855,514.0
357989,7.14,157,305,209.928,311.9
926598,13.27,396,309,210.0,218.2
193502,0.76,236,356,209.486,1.6
246662,7.86,453,313,201.334,931.0
28346,5.84,565,411,209.823,1506.6
401899,16.38,483,334,200.941,1859.9
87272,10.44,89,367,210.0,230.2
349329,12.54,610,345,200.592,974.9
777107,18.44,161,308,210.0,5.1
726454,7.91,461,314,210.0,30.0
478277,13.32,112,363,209.502,1.6
529256,2.4,406,383,209.259,200.3
105235,8.53,460,320,204.372,634.1
161569,12.6,610,360,202.174,426.0
869831,13.77,393,305,199.997,737.2
292754,7.32,107,369,209.572,230.5
393209,7.73,407,325,210.0,852.0
737433,3.55,505,427,199.963,1691.3
258697,8.91,610,357,200.209,1675.8
892978,10.29,417,293,209.998,315.1
768563,3.56,451,294,200.166,461.2
663088,0.76,158,302,209.75,51.3
626573,6.82,489,308,199.578,944.1
999495,7.83,89,364,210.0,127.6
689155,5.24,168,412,209.558,93.2
293275,8.83,163,328,209.975,1.6
608174,6.5,158,279,209.942,219.6
845238,0.76,197,326,210.0,1.6
689246,9.86,582,313,200.415,1211.5
788581,7.73,388,302,209.78,134.2
336785,10.34,123,370,210.0,131.3
397904,0.76,200,315,209.068,220.3
203505,8.42,470,325,209.616,200.0
218787,12.42,610,353,200.755,1192.0
924735,7.87,502,298,202.869,49.0
583623,0.76,252,392,210.0,1.6
703521,4.78,256,356,209.979,103.5
52219,6.35,513,311,199.965,1346.3
485537,11.83,121,290,210.0,242.7
692977,6.01,89,356,210.0,1.6
547560,8.43,497,302,199.89,1141.8
908105,23.41,520,345,200.821,1039.6
511113,6.88,502,385,199.157,771.6
244037,12.14,391,296,206.391,420.4
220687,13.39,610,372,200.373,1051.6
168502,9.63,510,411,210.0,822.2
11136,7.81,516,401,200.852,298.3
628499,7.6,387,358,209.902,12.1
912591,5.0,89,268,210.0,297.7
670762,8.49,89,354,209.671,62.8
757479,2.14,446,387,200.289,1414.7
194607,7.7,254,407,210.0,1.6
263987,8.78,580,337,200.415,1402.3
665161,9.56,573,354,201.016,864.1
650536,6.79,143,377,209.652,116.0
325016,10.85,180,295,209.998,210.9
421435,10.61,498,415,201.055,566.2
158950,9.25,413,388,210.0,1093.3
300251,2.23,211,301,210.0,274.9
931401,13.2,606,350,200.926,545.4
481820,7.3,489,336,200.693,711.7
212896,6.88,457,292,210.0,130.9
626387,5.79,434,293,199.983,1156.4
261540,9.56,533,378,199.029,1597.2
350624,7.08,460,321,208.766,703.2
556159,19.02,397,296,199.562,1740.4
690506,6.67,91,289,210.0,1.6
97314,7.26,493,338,199.18,1366.1
126944,5.3,455,312,200.606,1139.8
814884,26.6,567,316,199.464,1084.0
22474,26.6,507,326,200.33,1192.6
365378,11.91,121,362,210.0,213.2
777061,12.1,610,434,200.694,1094.8
805499,7.23,487,310,207.086,668.4
954423,10.62,610,357,199.897,1487.5
905758,9.8,469,317,199.289,1139.4
54198,9.06,178,247,209.545,153.7
266685,8.5,610,342,200.933,1359.1
143210,13.12,402,273,209.709,89.7
940773,5.66,135,280,210.0,109.0
235912,9.79,238,367,210.0,49.7
867155,4.18,514,403,210.0,1192.8
393500,11.47,604,395,200.689,939.8
910717,7.48,171,272,209.951,179.0
226558,13.89,610,311,200.574,884.1
949756,0.76,229,394,210.0,1.6
18782,9.51,604,350,200.489,1370.3
272380,12.38,151,295,210.0,48.9
594231,9.12,475,301,203.441,1333.9
529506,12.66,173,375,209.85,1.6
232951,9.09,610,338,201.874,1326.2
775856,8.78,497,307,199.838,1218.2
703228,6.47,420,302,199.361,242.6
641632,7.21,196,407,209.723,86.0
556209,9.75,472,339,199.634,1191.4
630797,7.11,486,297,200.044,865.0
83858,11.95,367,293,209.631,350.9
269947,8.46,458,309,199.649,1065.5
805798,16.19,407,384,200.028,256.4
20883,12.55,130,370,209.78,107.3
190369,9.45,553,330,200.295,242.0
566921,8.83,501,335,199.748,1644.3
940188,8.83,467,319,199.976,1738.2
721405,8.04,410,282,201.26,1401.9
414441,10.15,123,303,209.724,307.8
632444,6.96,136,375,209.815,98.9
703431,0.76,265,382,210.0,1.6
975334,17.63,380,313,201.509,93.5
7039,7.97,501,344,200.177,1140.6
372293,7.08,438,294,200.699,1.6
519521,5.7,89,367,209.225,284.6
603428,9.1,565,321,199.838,1256.0
999804,7.5,466,425,200.529,1112.7
334833,11.62,221,404,202.264,758.0
988666,9.53,452,330,198.99,767.6
518254,10.03,584,352,200.414,937.5
259221,7.75,508,284,200.453,829.4
342183,5.99,419,311,209.802,950.4
84735,2.39,222,355,210.0,101.0
848178,0.76,203,404,210.0,1.6
788619,6.12,458,292,200.998,919.7
999483,10.0,610,357,200.456,1483.1
173450,14.54,610,387,200.874,1034.7
775687,6.91,186,339,209.861,54.4
504353,7.63,292,289,209.055,393.7
516462,3.49,254,342,210.0,1.6
14816,5.91,453,409,210.0,745.5
923855,8.51,571,354,199.574,1026.9
670032,5.18,89,265,209.582,50.7
405467,9.86,524,336,199.657,1137.1
857708,12.23,610,341,201.249,1008.3
730018,6.89,456,319,210.0,286.8
920513,9.79,491,301,209.777,379.3
563240,4.47,225,352,210.0,157.4
820866,7.02,364,354,209.488,375.2
419577,9.06,578,401,199.869,957.2
212268,4.23,523,382,210.0,90.3
128472,6.22,148,385,210.0,1.6
830083,9.97,538,298,200.704,1075.2
596076,3.33,274,375,210.0,66.9
626749,4.1,195,393,210.0,1.6
102746,7.4,459,311,200.021,1083.1
721010,6.01,465,278,200.594,210.9
273629,6.07,473,400,200.485,1119.7
929600,8.38,573,315,200.509,633.8
608214,5.76,431,403,210.0,23.8
496610,11.53,610,360,200.156,743.1
121198,7.92,107,276,209.795,157.5
18985,8.11,124,294,209.452,102.5
963784,13.02,607,357,201.891,719.9
206620,8.79,470,405,199.872,990.9
922263,5.51,148,338,210.0,1.6
720507,4.16,89,287,209.276,265.9
813845,5.17,97,286,209.742,157.5
888745,14.82,610,380,202.572,800.4
684598,9.18,251,357,210.0,153.0
571421,9.34,610,358,199.991,1495.4
368029,10.13,461,333,201.049,1190.0
330149,8.62,189,273,209.608,316.6
284119,3.91,381,298,200.616,1485.1
552072,5.43,351,391,201.442,1078.7
671942,9.78,160,369,209.828,74.0
526874,9.48,610,303,200.776,1235.6
214621,9.85,386,364,209.734,597.3
566697,13.45,158,390,209.718,52.4
747548,2.64,101,358,209.593,274.4
954128,18.46,233,292,202.486,307.5
636688,10.29,106,277,208.726,144.1
650860,8.56,489,384,199.999,1126.6
691310,10.79,610,434,200.636,973.7
607922,4.79,392,372,209.922,44.2
145339,18.75,365,301,200.548,985.0
349044,13.32,610,343,200.638,1076.5
747520,8.46,596,350,199.171,912.4
331497,20.91,446,312,200.977,215.3
439621,10.08,610,312,200.627,983.0
368806,6.27,523,305,209.654,49.4
496507,5.71,178,262,209.383,265.6
546118,1.65,214,371,210.0,1.6
592585,0.76,177,373,210.0,1.6
377864,17.81,350,309,198.943,507.1
842721,3.06,228,389,209.843,1.6
576003,6.28,89,328,209.591,122.8
590210,0.76,252,377,210.0,1.6
891484,6.07,129,286,210.0,130.1
172316,14.62,476,411,206.343,978.6
261147,14.67,610,387,200.337,629.9
662762,9.99,607,361,200.944,1228.6
935417,8.11,510,307,199.76,937.6
686357,13.97,500,298,209.738,667.5
666403,0.76,103,314,210.0,1.6
744720,10.8,569,351,201.643,540.2
457724,3.32,444,424,210.0,126.3
806378,8.13,563,355,200.826,1052.7
894036,4.96,514,333,200.151,1084.6
805999,4.71,381,313,210.0,10.5
369330,10.64,527,339,200.281,1752.3
825257,5.6,434,350,210.0,497.9
576439,7.84,413,283,199.977,1290.4
805524,14.01,610,381,200.878,1001.8
491445,3.81,158,302,209.884,408.2
449330,17.3,441,316,209.684,1163.6
697417,12.74,610,351,201.92,830.1
323233,7.98,528,356,210.0,249.0
279385,10.97,593,331,201.197,960.6
977918,3.23,224,363,209.974,1.6
126299,8.43,105,269,210.0,108.1
979825,8.71,597,350,199.452,716.9
788211,6.99,390,348,202.497,478.1
870013,11.96,424,284,208.939,393.4
196693,11.89,93,356,209.237,1.6
502045,0.76,187,421,210.0,1.6
943502,11.86,396,287,208.868,292.9
150306,0.76,226,406,210.0,1.6
381057,13.61,399,269,209.837,358.1
397627,0.76,405,311,209.497,229.2
649341,8.8,442,263,210.0,151.4
778103,7.34,578,319,201.807,657.9
124270,11.83,567,354,200.46,986.5
551405,7.89,508,387,210.0,85.4
295902,13.15,547,341,200.724,773.5
589400,6.7,600,310,200.288,1042.0
208295,5.87,512,327,200.825,1381.4
756665,11.33,610,360,199.074,1463.9
653683,10.3,592,314,201.079,1129.4
462265,6.18,433,420,200.459,1335.1
556505,12.06,610,367,200.991,996.6
176595,10.12,569,337,200.75,943.2
582671,6.82,89,301,210.0,190.8
835275,6.25,480,408,198.978,920.0
269687,9.17,400,292,209.968,366.2
433519,9.78,580,352,200.95,941.4
662899,7.49,468,369,201.743,914.0
661668,13.8,610,351,200.849,1321.0
920052,6.21,494,326,200.575,666.2
52804,6.28,456,294,200.795,1039.7
113510,12.52,604,352,201.353,1010.0
400337,4.38,410,398,210.0,258.8
722648,0.81,213,372,210.0,7.8
687722,11.47,168,308,209.743,150.7
311892,5.45,461,388,209.689,114.4
27195,4.26,401,411,210.0,1279.3
861235,7.17,472,338,201.376,717.2
580975,0.76,242,391,210.0,1.6
35023,10.01,577,308,200.624,1219.8
744917,13.2,169,286,209.781,121.9
379375,6.85,485,372,210.0,247.7
110615,3.95,218,386,200.784,125.3
145049,7.79,464,324,201.079,1300.0
730495,0.76,211,418,210.0,1.6
911880,9.72,136,278,210.0,64.9
332614,8.78,90,261,210.0,217.0
508341,7.15,465,331,198.943,1252.6
66845,9.74,485,348,201.41,161.5
823236,23.95,540,371,199.613,1192.6
279333,12.21,193,346,210.0,107.6
703723,7.81,523,347,199.401,1045.1
208874,1.6,205,294,209.702,1.6
698019,1.08,199,367,209.863,169.3
371292,7.96,123,263,209.805,178.5
609052,10.07,568,421,200.97,859.5
507490,10.11,554,426,202.4,690.6
59051,6.14,171,291,209.692,18.1
109202,5.97,202,364,209.749,331.0
314828,8.39,495,323,199.838,1010.7
465781,0.76,195,375,209.982,94.0
72609,12.27,610,341,200.277,982.3
440872,7.87,535,349,200.04,1313.2
797733,12.88,610,349,202.521,817.5
819812,14.66,423,327,210.0,169.5
657137,7.25,475,295,200.237,926.2
848815,8.46,494,402,210.0,529.5
48004,6.75,489,398,210.0,451.1
673875,9.56,130,290,210.0,1082.9
356730,3.48,382,385,205.756,191.0
510917,5.43,496,408,200.593,228.6
688017,16.25,582,333,200.655,1454.2
771906,11.0,610,349,200.98,1239.9
741472,14.9,446,301,199.681,562.5
104454,11.25,531,371,200.216,936.4
214784,5.95,100,306,201.765,132.8
170076,12.6,610,355,200.578,768.1
95813,7.07,205,354,200.541,136.5
456129,7.7,149,400,210.0,1.6
257356,7.8,458,402,201.218,818.1
361596,8.13,474,312,200.206,1662.0
120592,5.92,399,382,209.228,129.8
681333,14.06,425,313,210.0,610.0
524611,7.45,89,251,209.415,179.7
221436,6.45,428,408,210.0,596.3
727583,5.58,430,361,199.733,722.8
736902,5.38,421,372,210.0,87.0
905191,0.97,197,360,210.0,1.6
241682,9.95,184,279,209.298,331.6
340536,8.91,504,406,200.236,1095.9
961405,8.12,191,302,210.0,178.6
380262,0.76,219,373,209.295,69.0
837939,8.41,502,394,198.943,1164.6
949097,0.76,270,336,210.0,1.6
746165,9.42,349,295,209.395,1233.2
652640,12.31,124,385,209.78,1.6
168316,6.22,485,281,209.691,394.4
1110,7.0,482,309,200.398,1838.1
565346,7.17,170,370,210.0,1.6
66031,3.67,402,375,210.0,175.5
911723,8.25,583,354,200.386,1508.9
313410,13.24,610,337,200.121,1170.5
885693,14.28,233,369,210.0,176.4
4693,8.59,519,367,210.0,1152.6
970772,7.29,514,333,199.963,1161.2
119209,11.51,532,380,200.132,925.2
423701,24.46,562,409,199.704,1094.5
872315,12.4,610,369,199.759,1321.0
565718,8.64,482,303,205.44,536.9
659442,8.11,497,349,200.973,900.7
597913,9.84,534,320,200.03,1236.7
393964,5.63,401,398,209.92,72.4
818047,10.98,609,350,200.434,1075.3
824055,9.03,536,275,201.37,319.3
991367,7.98,594,320,200.085,1098.2
581630,2.31,153,347,209.642,351.6
947214,10.83,552,331,200.682,998.2
397838,11.59,610,406,201.525,667.8
869354,13.53,173,295,210.0,285.3
257882,14.17,413,272,199.674,1538.0
722341,8.74,509,310,200.513,971.0
379693,11.31,539,340,199.585,1885.2
727501,3.83,167,406,210.0,137.2
693301,15.2,201,276,209.576,218.3
340928,8.22,89,391,210.0,109.7
797868,9.68,518,339,201.48,769.0
716089,8.36,111,289,209.861,300.4
297611,1.28,215,282,210.0,108.4
583263,11.56,416,283,200.124,1228.0
581917,5.35,406,314,200.783,279.2
254713,15.61,482,319,200.194,683.8
617757,13.06,153,391,209.775,186.4
163989,1.87,204,356,210.0,6.2
484104,13.48,610,429,201.149,988.5
318519,9.63,610,321,200.145,1208.1
852609,9.11,513,347,199.313,1482.6
490403,5.11,468,368,200.213,1132.6
548633,9.09,469,297,206.385,1544.5
809473,8.8,536,330,200.176,1323.1
699241,1.5,209,319,209.824,39.5
542433,2.57,221,359,210.0,85.5
836196,8.29,478,308,209.921,1.6
67122,22.94,543,322,200.541,725.6
22430,4.36,89,388,210.0,120.7
327046,7.0,413,306,200.768,1104.6
82059,6.67,463,306,210.0,509.4
860161,9.29,600,362,200.834,1077.4
63174,17.36,487,322,210.0,206.7
667481,10.51,587,309,201.333,920.7
548871,10.67,470,337,201.365,911.4
301698,6.19,503,301,201.307,1554.2
966108,17.83,387,286,209.867,1249.8
911460,20.47,149,325,210.0,89.3
602083,10.95,406,268,209.683,1034.2
734915,7.85,536,356,199.887,1055.5
975000,9.87,89,276,210.0,298.6
671063,12.49,157,308,208.816,130.3
915965,0.76,172,297,210.0,1.6
68252,5.5,476,298,199.219,994.9
307780,12.01,610,340,200.142,1140.1
775560,11.04,377,258,209.248,178.2
669142,11.46,523,298,200.752,1456.3
299285,9.06,425,386,210.0,308.6
523919,10.07,406,302,210.0,185.2
86710,0.76,259,368,210.0,1.6
362841,10.89,557,346,199.686,1291.8
